ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2007,2007-09-06,1,21.358,IND,,NOR,W 41-10,,,,,,,,
2,2007,2007-09-16,2,22.003,IND,@,TEN,W 22-20,,,,,,,,
3,2007,2007-09-23,3,22.010,IND,@,HOU,W 30-24,,0,0,,0,1.0,,
4,2007,2007-09-30,4,22.017,IND,,DEN,W 38-20,,,,,,,,
5,2007,2007-10-07,5,22.024,IND,,TAM,W 33-14,,,,,,,,
6,2007,2007-10-22,6,22.039,IND,@,JAX,W 29-7,,,,,,,,
7,2007,2007-10-28,7,22.045,IND,@,CAR,W 31-7,,,,,,,,
8,2007,2007-11-04,8,22.052,IND,,NWE,L 20-24,,,,,,,,
9,2007,2007-11-11,9,22.059,IND,@,SDG,L 21-23,*,,,,,,,
10,2007,2007-11-18,10,22.066,IND,,KAN,W 13-10,,,,,,,,
11,2007,2007-11-22,11,22.070,IND,@,ATL,W 31-13,,,,,,,,
12,2007,2007-12-02,12,22.080,IND,,JAX,W 28-25,,,,,,,,
13,2007,2007-12-09,13,22.087,IND,@,BAL,W 44-20,*,,,,,,,
14,2007,2007-12-16,14,22.094,IND,@,OAK,W 21-14,*,,,,,,,
15,2007,2007-12-23,15,22.101,IND,,HOU,W 38-15,,,,,,,,
16,2007,2007-12-30,16,22.108,IND,,TEN,L 10-16,*,,,,,,,
17,2008,2008-09-07,1,22.360,IND,,CHI,L 13-29,*,0,0,,0,0.0,2,0
18,2008,2008-09-14,2,23.001,IND,@,MIN,W 18-15,*,0,0,,0,0.0,1,3
19,2008,2008-09-21,3,23.008,IND,,JAX,L 21-23,*,0,0,,0,0.0,2,6
20,2008,2008-10-05,4,23.022,IND,@,HOU,W 31-27,*,0,0,,0,0.0,0,3
21,2008,2008-10-12,5,23.029,IND,,BAL,W 31-3,*,0,0,,0,0.0,2,1
22,2008,2008-10-19,6,23.036,IND,@,GNB,L 14-34,*,0,0,,0,0.0,0,2
23,2008,2008-10-27,7,23.044,IND,@,TEN,L 21-31,*,0,0,,0,0.0,2,2
24,2008,2008-11-02,8,23.050,IND,,NWE,W 18-15,*,0,0,,0,0.0,3,0
25,2008,2008-11-09,9,23.057,IND,@,PIT,W 24-20,*,0,0,,0,0.0,2,3
26,2008,2008-11-16,10,23.064,IND,,HOU,W 33-27,*,0,0,,0,0.0,3,0
27,2008,2008-11-23,11,23.071,IND,@,SDG,W 23-20,*,1,11,11.00,0,0.0,1,0
28,2008,2008-11-30,12,23.078,IND,@,CLE,W 10-6,*,0,0,,0,0.0,2,0
29,2008,2008-12-18,15,23.096,IND,@,JAX,W 31-24,*,,,,,,,
30,2008,2008-12-28,16,23.106,IND,,TEN,W 23-0,*,0,0,,0,0.0,1,1
31,2009,2009-09-13,1,24.000,IND,,JAX,W 14-12,,0,0,,0,0.0,1,1
32,2009,2009-09-21,2,24.008,IND,@,MIA,W 27-23,,0,0,,0,0.0,1,0
33,2009,2009-09-27,3,24.014,IND,@,ARI,W 31-10,,0,0,,0,0.0,1,0
34,2009,2009-10-04,4,24.021,IND,,SEA,W 34-17,,0,0,,0,0.0,1,2
35,2009,2009-10-11,5,24.028,IND,@,TEN,W 31-9,,0,0,,0,0.0,1,0
36,2009,2009-10-25,6,24.042,IND,@,STL,W 42-6,,,,,,,,
37,2009,2009-11-01,7,24.049,IND,,SFO,W 18-14,,,,,,,,
38,2009,2009-11-08,8,24.056,IND,,HOU,W 20-17,,1,14,14.00,0,0.0,0,1
39,2009,2009-11-15,9,24.063,IND,,NWE,W 35-34,,0,0,,0,0.0,2,1
40,2009,2009-11-22,10,24.070,IND,@,BAL,W 17-15,*,,,,,,,
41,2009,2009-12-13,13,24.091,IND,,DEN,W 28-16,,0,0,,0,0.0,0,2
42,2009,2009-12-17,14,24.095,IND,@,JAX,W 35-31,*,,,,,,,
43,2010,2010-09-12,1,24.364,IND,@,HOU,L 24-34,,0,0,,0,0.0,0,2
44,2010,2010-09-19,2,25.006,IND,,NYG,W 38-14,,0,0,,0,0.0,1,0
45,2010,2010-09-26,3,25.013,IND,@,DEN,W 27-13,,0,0,,0,0.0,1,1
46,2010,2010-10-03,4,25.020,IND,@,JAX,L 28-31,,0,0,,0,0.0,2,0
47,2010,2010-10-10,5,25.027,IND,,KAN,W 19-9,,0,0,,0,0.0,2,0
48,2010,2010-10-17,6,25.034,IND,@,WAS,W 27-24,,0,0,,0,0.0,0,4
49,2010,2010-11-01,7,25.049,IND,,HOU,W 30-17,,,,,,,,
50,2010,2010-11-07,8,25.055,IND,@,PHI,L 24-26,,0,0,,0,0.0,1,0
51,2010,2010-11-14,9,25.062,IND,,CIN,W 23-17,,0,0,,0,0.0,1,0
52,2010,2010-11-21,10,25.069,IND,@,NWE,L 28-31,,0,0,,0,0.0,0,1
53,2010,2010-11-28,11,25.076,IND,,SDG,L 14-36,,0,0,,0,0.0,3,0
54,2010,2010-12-05,12,25.083,IND,,DAL,L 35-38,,0,0,,0,0.0,2,0
55,2010,2010-12-09,13,25.087,IND,@,TEN,W 30-28,,0,0,,0,0.0,0,1
56,2010,2010-12-19,14,25.097,IND,,JAX,W 34-24,,0,0,,0,0.0,3,2
57,2010,2010-12-26,15,25.104,IND,@,OAK,W 31-26,,,,,,,,
58,2010,2011-01-02,16,25.111,IND,,TEN,W 23-20,,0,0,,0,0.0,1,1
59,2011,2011-12-04,12,26.082,DET,@,NOR,L 17-31,,,,,,,,
60,2011,2011-12-11,13,26.089,DET,,MIN,W 34-28,,0,0,,0,0.0,1,0
61,2012,2012-09-09,1,26.362,TEN,,NWE,L 13-34,,,,,,,,
62,2012,2012-09-16,2,27.003,TEN,@,SDG,L 10-38,,0,0,,0,0.0,2,1
63,2012,2012-09-23,3,27.010,TEN,,DET,W 44-41,,,,,,,,
64,2013,2013-09-22,3,28.009,TEN,,SDG,W 20-17,,,,,,,,
65,2013,2013-09-29,4,28.016,TEN,,NYJ,W 38-13,,,,,,,,
