ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.124,NYJ,@,NWE,L 3-28,,,,,,,,,,
2,1988,1988-09-11,2,23.131,NYJ,@,CLE,W 23-3,,,,,,,,,,
3,1988,1988-09-18,3,23.138,NYJ,,HOU,W 45-3,0,0,,0,0,0,0.0,1,32,0
4,1988,1988-09-25,4,23.145,NYJ,@,DET,W 17-10,,,,,,,,,,
5,1988,1988-10-02,5,23.152,NYJ,,KAN,T 17-17,0,0,,0,0,0,0.0,1,12,0
6,1988,1988-10-09,6,23.159,NYJ,@,CIN,L 19-36,,,,,,,,,,
7,1988,1988-10-17,7,23.167,NYJ,,BUF,L 14-37,0,0,,0,1,6,0.0,1,40,1
8,1988,1988-10-23,8,23.173,NYJ,@,MIA,W 44-30,0,0,,0,1,6,0.0,3,57,1
9,1988,1988-10-30,9,23.180,NYJ,,PIT,W 24-20,0,0,,0,0,0,0.0,1,22,0
10,1988,1988-11-06,10,23.187,NYJ,@,IND,L 14-38,0,0,,0,0,0,0.0,1,5,0
11,1988,1988-11-20,12,23.201,NYJ,@,BUF,L 6-9,,,,,,,,,,
12,1988,1988-11-27,13,23.208,NYJ,,MIA,W 38-34,,,,,,,,,,
13,1988,1988-12-04,14,23.215,NYJ,@,KAN,L 34-38,,,,,,,,,,
14,1989,1989-09-10,1,24.130,NYJ,,NWE,L 24-27,0,0,,0,0,0,0.0,2,0,0
15,1989,1989-09-17,2,24.137,NYJ,@,CLE,L 24-38,,,,,,,,,,
16,1989,1989-09-24,3,24.144,NYJ,@,MIA,W 40-33,,,,,,,,,,
17,1989,1989-10-01,4,24.151,NYJ,,IND,L 10-17,0,0,,0,1,6,0.0,1,92,1
18,1989,1989-10-09,5,24.159,NYJ,,RAI,L 7-14,0,0,,0,0,0,0.0,1,41,0
19,1989,1989-10-15,6,24.165,NYJ,@,NOR,L 14-29,,,,,,,,,,
20,1989,1989-10-22,7,24.172,NYJ,@,BUF,L 3-34,,,,,,,,,,
21,1989,1989-10-29,8,24.179,NYJ,,SFO,L 10-23,,,,,,,,,,
22,1989,1989-11-05,9,24.186,NYJ,@,NWE,W 27-26,0,0,,0,0,0,0.0,1,7,0
23,1989,1989-11-12,10,24.193,NYJ,,MIA,L 23-31,0,0,,0,0,0,1.0,0,0,0
24,1989,1989-11-19,11,24.200,NYJ,@,IND,L 10-27,,,,,,,,,,
25,1989,1989-11-26,12,24.207,NYJ,,ATL,W 27-7,,,,,,,,,,
26,1989,1989-12-03,13,24.214,NYJ,@,SDG,W 20-17,0,0,,0,0,0,0.0,1,40,0
27,1989,1989-12-10,14,24.221,NYJ,,PIT,L 0-13,0,0,,0,0,0,1.0,0,0,0
28,1989,1989-12-17,15,24.228,NYJ,@,RAM,L 14-38,,,,,,,,,,
29,1989,1989-12-23,16,24.234,NYJ,,BUF,L 0-37,,,,,,,,,,
30,1990,1990-09-09,1,25.129,NYJ,@,CIN,L 20-25,,,,,,,,,,
31,1990,1990-09-16,2,25.136,NYJ,,CLE,W 24-21,,,,,,,,,,
32,1990,1990-09-24,3,25.144,NYJ,,BUF,L 7-30,,,,,,,,,,
33,1990,1990-09-30,4,25.150,NYJ,@,NWE,W 37-13,,,,,,,,,,
34,1990,1990-10-07,5,25.157,NYJ,@,MIA,L 16-20,,,,,,,,,,
35,1990,1990-10-14,6,25.164,NYJ,,SDG,L 3-39,,,,,,,,,,
36,1990,1990-10-21,7,25.171,NYJ,@,BUF,L 27-30,0,0,,0,0,0,0.0,1,19,0
37,1990,1990-10-28,8,25.178,NYJ,@,HOU,W 17-12,,,,,,,,,,
38,1990,1990-11-04,9,25.185,NYJ,,DAL,W 24-9,0,0,,0,0,0,0.0,1,24,0
39,1990,1990-11-11,10,25.192,NYJ,,MIA,L 3-17,,,,,,,,,,
40,1990,1990-11-18,11,25.199,NYJ,@,IND,L 14-17,0,0,,0,0,0,0.0,1,24,0
41,1990,1990-11-25,12,25.206,NYJ,,PIT,L 7-24,0,0,,0,0,0,0.0,1,0,0
42,1990,1990-12-02,13,25.213,NYJ,@,SDG,L 17-38,,,,,,,,,,
43,1990,1990-12-16,14,25.227,NYJ,,IND,L 21-29,,,,,,,,,,
44,1990,1990-12-23,15,25.234,NYJ,,NWE,W 42-7,,,,,,,,,,
45,1990,1990-12-30,16,25.241,NYJ,@,TAM,W 16-14,0,0,,0,0,0,0.0,1,25,0
46,1991,1991-09-01,1,26.121,NYJ,,TAM,W 16-13,,,,,,,,,,
47,1991,1991-09-08,2,26.128,NYJ,@,SEA,L 13-20,,,,,,,,,,
48,1991,1991-09-15,3,26.135,NYJ,,BUF,L 20-23,,,,,,,,,,
49,1991,1991-09-23,4,26.143,NYJ,@,CHI,L 13-19,,,,,,,,,,
50,1991,1991-09-29,5,26.149,NYJ,,MIA,W 41-23,0,0,,0,1,6,0.0,1,83,1
51,1991,1991-10-06,6,26.156,NYJ,@,CLE,W 17-14,,,,,,,,,,
52,1991,1991-10-13,7,26.163,NYJ,,HOU,L 20-23,,,,,,,,,,
53,1991,1991-10-20,8,26.170,NYJ,@,IND,W 17-6,,,,,,,,,,
54,1991,1991-11-03,9,26.184,NYJ,,GNB,W 19-16,,,,,,,,,,
55,1991,1991-11-10,10,26.191,NYJ,,IND,L 27-28,,,,,,,,,,
56,1991,1991-11-17,11,26.198,NYJ,@,NWE,W 28-21,,,,,,,,,,
57,1991,1991-11-24,12,26.205,NYJ,,SDG,W 24-3,0,0,,0,0,0,1.0,0,0,0
58,1991,1991-12-01,13,26.212,NYJ,@,BUF,L 13-24,0,0,,0,0,0,0.0,1,28,0
59,1991,1991-12-08,14,26.219,NYJ,@,DET,L 20-34,0,0,,0,1,6,0.0,1,57,1
60,1991,1991-12-15,15,26.226,NYJ,,NWE,L 3-6,,,,,,,,,,
61,1991,1991-12-22,16,26.233,NYJ,@,MIA,W 23-20,,,,,,,,,,
62,1992,1992-09-06,1,27.126,NYJ,@,ATL,L 17-20,1,26,26.00,0,0,0,1.0,0,0,0
63,1992,1992-09-13,2,27.133,NYJ,@,PIT,L 10-27,4,103,25.75,0,0,0,0.0,0,0,0
