ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,23.078,NWE,@,CIN,L 17-23,,,,
2,2001,2001-09-23,2,23.092,NWE,,NYJ,L 3-10,*,,,
3,2001,2001-09-30,3,23.099,NWE,,IND,W 44-13,*,,,
4,2001,2001-10-07,4,23.106,NWE,@,MIA,L 10-30,*,,,
5,2001,2001-10-14,5,23.113,NWE,,SDG,W 29-26,*,,,
6,2001,2001-10-21,6,23.120,NWE,@,IND,W 38-17,*,,,
7,2001,2001-10-28,7,23.127,NWE,@,DEN,L 20-31,*,,,
8,2001,2001-11-11,9,23.141,NWE,,BUF,W 21-11,,,,
9,2001,2001-11-25,11,23.155,NWE,,NOR,W 34-17,*,,,
10,2001,2001-12-02,12,23.162,NWE,@,NYJ,W 17-16,*,,,
11,2001,2001-12-09,13,23.169,NWE,,CLE,W 27-16,*,,,
12,2001,2001-12-16,14,23.176,NWE,@,BUF,W 12-9,*,,,
13,2001,2001-12-22,15,23.182,NWE,,MIA,W 20-13,*,,,
14,2001,2002-01-06,16,23.197,NWE,@,CAR,W 38-6,*,,,
15,2002,2002-09-09,1,24.078,NWE,,PIT,W 30-14,*,,,
16,2002,2002-09-15,2,24.084,NWE,@,NYJ,W 44-7,*,,,
17,2002,2002-09-22,3,24.091,NWE,,KAN,W 41-38,*,,,
18,2002,2002-09-29,4,24.098,NWE,@,SDG,L 14-21,*,,,
19,2002,2002-10-06,5,24.105,NWE,@,MIA,L 13-26,*,,,
20,2002,2002-10-13,6,24.112,NWE,,GNB,L 10-28,*,,,
21,2002,2002-10-27,7,24.126,NWE,,DEN,L 16-24,*,,,
22,2002,2002-11-03,8,24.133,NWE,@,BUF,W 38-7,*,,,
23,2002,2002-11-10,9,24.140,NWE,@,CHI,W 33-30,*,,,
24,2002,2002-11-17,10,24.147,NWE,@,OAK,L 20-27,*,,,
25,2002,2002-11-24,11,24.154,NWE,,MIN,W 24-17,*,,,
26,2002,2002-11-28,12,24.158,NWE,@,DET,W 20-12,*,,,
27,2002,2002-12-08,13,24.168,NWE,,BUF,W 27-17,*,,,
28,2002,2002-12-16,14,24.176,NWE,@,TEN,L 7-24,*,,,
29,2002,2002-12-22,15,24.182,NWE,,NYJ,L 17-30,*,,,
30,2002,2002-12-29,16,24.189,NWE,,MIA,W 27-24,*,,,
31,2003,2003-09-07,1,25.076,NWE,@,BUF,L 0-31,*,,,
32,2003,2003-09-14,2,25.083,NWE,@,PHI,W 31-10,*,,,
33,2003,2003-09-21,3,25.090,NWE,,NYJ,W 23-16,*,,,
34,2003,2003-09-28,4,25.097,NWE,@,WAS,L 17-20,*,,,
35,2003,2003-10-05,5,25.104,NWE,,TEN,W 38-30,*,,,
36,2003,2003-10-12,6,25.111,NWE,,NYG,W 17-6,*,,,
37,2003,2003-10-19,7,25.118,NWE,@,MIA,W 19-13,*,,,
