ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-23,3,23.019,SDG,@,CLE,W 24-14,,,,
2,1990,1990-09-30,4,23.026,SDG,,HOU,L 7-17,,,,
3,1990,1990-10-07,5,23.033,SDG,@,PIT,L 14-36,,,,
4,1990,1990-10-14,6,23.040,SDG,@,NYJ,W 39-3,,,,
5,1990,1990-10-21,7,23.047,SDG,,RAI,L 9-24,,,,
6,1990,1990-10-28,8,23.054,SDG,,TAM,W 41-10,,,,
7,1990,1990-11-04,9,23.061,SDG,@,SEA,W 31-14,,,,
8,1990,1990-11-11,10,23.068,SDG,,DEN,W 19-7,,,,
9,1990,1990-11-18,11,23.075,SDG,@,KAN,L 10-27,,,,
10,1990,1990-11-25,12,23.082,SDG,,SEA,L 10-13,,,,
11,1990,1990-12-02,13,23.089,SDG,,NYJ,W 38-17,,,,
12,1990,1990-12-16,14,23.103,SDG,@,DEN,L 10-20,,,,
13,1990,1990-12-23,15,23.110,SDG,,KAN,L 21-24,,,,
14,1990,1990-12-30,16,23.117,SDG,@,RAI,L 12-17,,,,
15,1991,1991-09-01,1,23.362,SDG,@,PIT,L 20-26,,,,
16,1991,1991-09-08,2,24.004,SDG,@,SFO,L 14-34,,,,
17,1991,1991-09-15,3,24.011,SDG,,ATL,L 10-13,0.0,1,19,0
18,1991,1991-09-22,4,24.018,SDG,@,DEN,L 19-27,,,,
19,1991,1991-09-29,5,24.025,SDG,,KAN,L 13-14,,,,
20,1991,1991-10-06,6,24.032,SDG,@,RAI,W 21-13,,,,
21,1991,1991-10-13,7,24.039,SDG,@,RAM,L 24-30,,,,
22,1991,1991-10-20,8,24.046,SDG,,CLE,L 24-30,,,,
23,1991,1991-11-10,10,24.067,SDG,,SEA,W 17-14,1.0,0,0,0
24,1991,1991-11-17,11,24.074,SDG,,NOR,W 24-21,,,,
25,1991,1991-11-24,12,24.081,SDG,@,NYJ,L 3-24,,,,
