ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1974,1974-09-15,1,24.005,SFO,@,NOR,W 17-13
2,1974,1974-09-22,2,24.012,SFO,@,ATL,W 16-10
3,1974,1974-09-29,3,24.019,SFO,,CIN,L 3-21
4,1974,1974-10-06,4,24.026,SFO,,STL,L 9-34
5,1974,1974-10-14,5,24.034,SFO,@,DET,L 13-17
6,1974,1974-10-20,6,24.040,SFO,@,RAM,L 14-37
7,1974,1974-10-27,7,24.047,SFO,,OAK,L 24-35
8,1974,1974-11-04,8,24.055,SFO,,RAM,L 13-15
9,1974,1974-11-10,9,24.061,SFO,@,DAL,L 14-20
10,1974,1974-11-17,10,24.068,SFO,@,CHI,W 34-0
