ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1988,1988-09-11,2,22.268,CHI,@,IND,W 17-13,,,
2,1988,1988-09-18,3,22.275,CHI,,MIN,L 7-31,,,
3,1988,1988-09-25,4,22.282,CHI,@,GNB,W 24-6,,,
4,1988,1988-10-02,5,22.289,CHI,,BUF,W 24-3,,,
5,1988,1988-10-09,6,22.296,CHI,@,DET,W 24-7,,,
6,1988,1988-10-16,7,22.303,CHI,,DAL,W 17-7,,,
7,1988,1988-10-24,8,22.311,CHI,,SFO,W 10-9,,,
8,1988,1988-10-30,9,22.317,CHI,@,NWE,L 7-30,,,
9,1988,1988-11-06,10,22.324,CHI,,TAM,W 28-10,1,0,0
10,1988,1988-11-13,11,22.331,CHI,@,WAS,W 34-14,1,14,0
11,1988,1988-11-20,12,22.338,CHI,@,TAM,W 27-15,,,
12,1988,1988-11-27,13,22.345,CHI,,GNB,W 16-0,,,
13,1988,1988-12-05,14,22.353,CHI,@,RAM,L 3-23,,,
14,1988,1988-12-11,15,22.359,CHI,,DET,W 13-12,,,
15,1988,1988-12-19,16,23.001,CHI,@,MIN,L 27-28,,,
