ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
15,1978,1978-12-17,16,22.322,STL,,ATL,W 42-21,9,183,20.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
16,1979,1979-09-02,1,23.216,STL,,DAL,L 21-22,,,,,,,,,,,,,,,,,,,,,
17,1979,1979-09-09,2,23.223,STL,@,NYG,W 27-14,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
18,1979,1979-09-16,3,23.230,STL,,PIT,L 21-24,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
19,1979,1979-09-23,4,23.237,STL,,WAS,L 7-17,6,125,20.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
20,1979,1979-09-30,5,23.244,STL,@,RAM,L 0-21,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
21,1979,1979-10-07,6,23.251,STL,@,HOU,W 24-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
22,1979,1979-10-14,7,23.258,STL,,PHI,L 20-24,,,,,,,,,,,,,,,,,,,,,
23,1979,1979-10-21,8,23.265,STL,@,DAL,L 13-22,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
24,1979,1979-10-28,9,23.272,STL,,CLE,L 20-38,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
25,1979,1979-11-04,10,23.279,STL,,MIN,W 37-7,,,,,,,,,,,,,,,,,,,,,
26,1979,1979-11-11,11,23.286,STL,@,WAS,L 28-30,,,,,,,,,,,,,,,,,,,,,
27,1979,1979-11-18,12,23.293,STL,@,PHI,L 13-16,,,,,,,,,,,,,,,,,,,,,
28,1979,1979-11-25,13,23.300,STL,@,CIN,L 28-34,5,85,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1979,1979-12-02,14,23.307,STL,,SFO,W 13-10,,,,,,,,,,,,,,,,,,,,,
30,1979,1979-12-09,15,23.314,STL,,NYG,W 29-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1979,1979-12-16,16,23.321,STL,@,CHI,L 6-42,,,,,,,,,,,,,,,,,,,,,
32,1980,1980-09-07,1,24.222,STL,,NYG,L 35-41,,,,,,,,,,,,,,,,,,,,,
33,1980,1980-09-14,2,24.229,STL,@,SFO,L 21-24,,,,,,,,,,,,,,,,,,,,,
34,1980,1980-09-21,3,24.236,STL,@,DET,L 7-20,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
35,1980,1980-09-28,4,24.243,STL,,PHI,W 24-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1980,1980-10-05,5,24.250,STL,@,NOR,W 40-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1980,1980-10-12,6,24.257,STL,,RAM,L 13-21,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1980,1980-10-19,7,24.264,STL,@,WAS,L 0-23,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
39,1980,1980-10-26,8,24.271,STL,@,BAL,W 17-10,,,,,,,,,,,,,,,,,,,,,
40,1980,1980-11-02,9,24.278,STL,,DAL,L 24-27,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
41,1980,1980-11-09,10,24.285,STL,,ATL,L 27-33,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
42,1980,1980-11-16,11,24.292,STL,@,DAL,L 21-31,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1980,1980-11-23,12,24.299,STL,,KAN,L 13-21,,,,,,,,,,,,,,,,,,,,,
44,1980,1980-11-30,13,24.306,STL,@,NYG,W 23-7,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1980,1980-12-07,14,24.313,STL,,DET,W 24-23,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
46,1980,1980-12-14,15,24.320,STL,@,PHI,L 3-17,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1980,1980-12-21,16,24.327,STL,,WAS,L 7-31,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1981,1981-09-06,1,25.220,STL,,MIA,L 7-20,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
49,1981,1981-09-13,2,25.227,STL,@,DAL,L 17-30,0,0,,0,0,0,,0,,,,,,,,,,,,0,
50,1981,1981-09-20,3,25.234,STL,,WAS,W 40-30,2,35,17.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
51,1981,1981-09-27,4,25.241,STL,@,TAM,L 10-20,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
52,1981,1981-10-04,5,25.248,STL,,DAL,W 20-17,0,0,,0,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0
53,1981,1981-10-11,6,25.255,STL,@,NYG,L 14-34,0,0,,0,0,0,,0,,,,,,,,,,,,0,
54,1981,1981-10-18,7,25.262,STL,@,ATL,L 20-41,0,0,,0,0,0,,0,,,,,,,,,,,,0,
55,1981,1981-10-25,8,25.269,STL,,MIN,W 30-17,0,0,,0,0,0,,0,,,,,,,,,,,,0,
56,1981,1981-11-01,9,25.276,STL,@,WAS,L 21-42,0,0,,0,0,0,,0,,,,,,,,,,,,0,
57,1981,1981-11-08,10,25.283,STL,,PHI,L 10-52,0,0,,0,0,0,,0,,,,,,,,,,,,0,
58,1981,1981-11-15,11,25.290,STL,,BUF,W 24-0,0,0,,0,0,0,,0,,,,,,,,,,,,0,
59,1981,1981-11-22,12,25.297,STL,@,BAL,W 35-24,0,0,,0,0,0,,0,,,,,,,,,,,,0,
60,1982,1982-09-12,1,26.226,STL,@,NOR,W 21-7,,,,,,,,,,,,,,,,,,,,,
61,1982,1982-09-19,2,26.233,STL,,DAL,L 7-24,,,,,,,,,,,,,,,,,,,,,
62,1982,1982-11-21,3,26.296,STL,,SFO,L 20-31,,,,,,,,,,,,,,,,,,,,,
63,1982,1982-11-28,4,26.303,STL,@,ATL,W 23-20,,,,,,,,,,,,,,,,,,,,,
64,1982,1982-12-05,5,26.310,STL,@,PHI,W 23-20,,,,,,,,,,,,,,,,,,,,,
65,1982,1982-12-12,6,26.317,STL,,WAS,L 7-12,,,,,,,,,,,,,,,,,,,,,
66,1982,1982-12-19,7,26.324,STL,@,CHI,W 10-7,,,,,,,,,,,,,,,,,,,,,
67,1982,1982-12-26,8,26.331,STL,,NYG,W 24-21,,,,,,,,,,,,,,,,,,,,,
68,1982,1983-01-02,9,26.338,STL,@,WAS,L 0-28,,,,,,,,,,,,,,,,,,,,,
69,1983,1983-09-11,2,27.225,WAS,@,PHI,W 23-13,,,,,,,,,,,,,,,,,,,,,
70,1983,1983-09-18,3,27.232,WAS,,KAN,W 27-12,,,,,,,,,,,,,,,,,,,,,
71,1983,1983-09-25,4,27.239,WAS,@,SEA,W 27-17,,,,,,,,,,,,,,,,,,,,,
