ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-23,4,24.019,MIA,@,IND,L 6-10,,,,,
2,1996,1996-10-06,5,24.032,MIA,,SEA,L 15-22,,,,,
3,1996,1996-10-13,6,24.039,MIA,@,BUF,W 21-7,,0.5,0,0,0
4,1996,1996-10-20,7,24.046,MIA,@,PHI,L 28-35,,,,,
5,1996,1996-11-03,9,24.060,MIA,@,NWE,L 23-42,,,,,
6,1996,1996-11-25,12,24.082,MIA,,PIT,L 17-24,,,,,
7,1996,1996-12-01,13,24.088,MIA,@,OAK,L 7-17,,,,,
8,1996,1996-12-16,15,24.103,MIA,,BUF,W 16-14,,,,,
9,1996,1996-12-22,16,24.109,MIA,@,NYJ,W 31-28,,,,,
10,1997,1997-08-31,1,24.361,SDG,@,NWE,L 7-41,,,,,
11,1997,1997-09-07,2,25.003,SDG,@,NOR,W 20-6,,,,,
12,1997,1997-09-14,3,25.010,SDG,,CAR,L 7-26,,,,,
13,1997,1997-09-21,4,25.017,SDG,@,SEA,L 22-26,,,,,
14,1997,1997-09-28,5,25.024,SDG,,BAL,W 21-17,,1.0,0,0,0
15,1997,1997-10-05,6,25.031,SDG,@,OAK,W 25-10,,,,,
16,1997,1997-10-16,7,25.042,SDG,@,KAN,L 3-31,,,,,
17,1997,1997-10-26,8,25.052,SDG,,IND,W 35-19,,,,,
18,1997,1997-11-02,9,25.059,SDG,@,CIN,L 31-38,,,,,
19,1997,1997-11-09,10,25.066,SDG,,SEA,L 31-37,,,,,
20,1997,1997-11-16,11,25.073,SDG,,OAK,L 13-38,,,,,
21,1997,1997-11-23,12,25.080,SDG,@,SFO,L 10-17,,,,,
22,1997,1997-11-30,13,25.087,SDG,,DEN,L 28-38,,,,,
23,1997,1997-12-07,14,25.094,SDG,,ATL,L 3-14,,,,,
24,1997,1997-12-14,15,25.101,SDG,,KAN,L 7-29,,,,,
25,1998,1998-09-06,1,26.002,SDG,,BUF,W 16-14,,,,,
26,1998,1998-09-13,2,26.009,SDG,@,TEN,W 13-7,,1.0,0,0,0
