ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
22,1989,1989-10-15,6,24.228,KAN,@,RAI,L 14-20,,2,5,2.50,0,,,0,0,,0,0,0
23,1989,1989-10-22,7,24.235,KAN,,DAL,W 36-28,,1,6,6.00,0,,,0,0,,0,0,0
24,1989,1989-10-29,8,24.242,KAN,@,PIT,L 17-23,,1,25,25.00,0,,,0,0,,0,0,0
25,1989,1989-11-05,9,24.249,KAN,,SEA,W 20-10,,0,0,,0,,,,,,,,
26,1989,1989-11-12,10,24.256,KAN,,DEN,L 13-16,,0,0,,0,,,,,,,,
27,1989,1989-11-19,11,24.263,KAN,@,CLE,T 10-10,,0,0,,0,,,,,,,,
28,1989,1989-11-26,12,24.270,KAN,,HOU,W 34-0,,1,-6,-6.00,0,,,0,0,,0,0,0
29,1989,1989-12-03,13,24.277,KAN,,MIA,W 26-21,,1,8,8.00,0,,,0,0,,0,0,0
30,1989,1989-12-10,14,24.284,KAN,@,GNB,W 21-3,,1,15,15.00,0,,,0,0,,0,0,0
31,1989,1989-12-17,15,24.291,KAN,,SDG,L 13-20,,0,0,,0,,,,,,,,
32,1989,1989-12-24,16,24.298,KAN,@,MIA,W 27-24,,0,0,,0,,,,,,,,
33,1990,1990-09-09,1,25.192,KAN,,MIN,W 24-21,,0,0,,0,,,0,0,,0,,
34,1990,1990-09-17,2,25.200,KAN,@,DEN,L 23-24,,3,15,5.00,0,,,0,0,,0,0,0
35,1990,1990-09-23,3,25.206,KAN,@,GNB,W 17-3,,0,0,,0,,,0,0,,0,,
36,1990,1990-09-30,4,25.213,KAN,,CLE,W 34-0,,1,0,0.00,0,,,0,0,,0,0,0
37,1990,1990-10-07,5,25.220,KAN,@,IND,L 19-23,,0,0,,0,,,0,0,,0,,
38,1990,1990-10-14,6,25.227,KAN,,DET,W 43-24,,2,45,22.50,0,,,0,0,,0,0,0
39,1990,1990-10-21,7,25.234,KAN,@,SEA,L 7-19,,0,0,,0,,,0,0,,0,,
40,1990,1990-11-04,8,25.248,KAN,,RAI,W 9-7,,3,31,10.33,0,,,0,0,,0,0,0
41,1990,1990-11-11,9,25.255,KAN,,SEA,L 16-17,,0,0,,0,,,0,0,,0,,
42,1990,1990-11-18,10,25.262,KAN,,SDG,W 27-10,,0,0,,0,,,0,0,,0,,
43,1990,1990-11-25,11,25.269,KAN,@,RAI,W 27-24,,0,0,,0,,,0,0,,0,,
44,1990,1990-12-02,12,25.276,KAN,@,NWE,W 37-7,,1,13,13.00,0,,,1,0,0.00,0,0,0
45,1990,1990-12-09,13,25.283,KAN,,DEN,W 31-20,,0,0,,0,,,0,0,,0,,
46,1990,1990-12-16,14,25.290,KAN,,HOU,L 10-27,,0,0,,0,,,0,0,,0,,
47,1990,1990-12-23,15,25.297,KAN,@,SDG,W 24-21,,0,0,,0,,,0,0,,0,,
48,1990,1990-12-29,16,25.303,KAN,@,CHI,W 21-10,,1,15,15.00,0,,,0,0,,0,0,0
49,1991,1991-09-01,1,26.184,DAL,@,CLE,W 26-14,,3,33,11.00,0,,,0,0,,0,0,0
50,1991,1991-09-09,2,26.192,DAL,,WAS,L 31-33,,0,0,,0,,,,,,,,
51,1991,1991-09-15,3,26.198,DAL,,PHI,L 0-24,,0,0,,0,,,,,,,,
52,1991,1991-09-22,4,26.205,DAL,@,PHO,W 17-9,,0,0,,0,,,,,,,,
53,1991,1991-09-29,5,26.212,DAL,,NYG,W 21-16,,1,21,21.00,0,,,0,0,,0,0,0
54,1991,1991-10-06,6,26.219,DAL,@,GNB,W 20-17,,0,0,,0,,,,,,,,
55,1991,1991-10-13,7,26.226,DAL,,CIN,W 35-23,,0,0,,0,,,,,,,,
56,1991,1991-10-27,8,26.240,DAL,@,DET,L 10-34,,2,7,3.50,1,,,0,0,,0,1,6
57,1991,1991-11-03,9,26.247,DAL,,PHO,W 27-7,,0,0,,0,,,,,,,,
58,1991,1991-11-10,10,26.254,DAL,@,HOU,L 23-26,,2,18,9.00,0,,,0,0,,0,0,0
59,1991,1991-11-17,11,26.261,DAL,@,NYG,L 9-22,,1,4,4.00,0,,,0,0,,0,0,0
60,1991,1991-11-24,12,26.268,DAL,@,WAS,W 24-21,,3,22,7.33,0,,,0,0,,0,0,0
61,1991,1991-11-28,13,26.272,DAL,,PIT,W 20-10,,1,6,6.00,0,,,0,0,,0,0,0
62,1991,1991-12-08,14,26.282,DAL,,NOR,W 23-14,,3,25,8.33,0,,,0,0,,0,0,0
63,1991,1991-12-15,15,26.289,DAL,@,PHI,W 25-13,,0,0,,0,,,,,,,,
64,1991,1991-12-22,16,26.296,DAL,,ATL,W 31-27,,0,0,,0,,,,,,,,
65,1992,1992-09-07,1,27.190,DAL,,WAS,W 23-10,1,0,0,,0,0.0%,0.00,,,,,,
66,1992,1992-09-13,2,27.196,DAL,@,NYG,W 34-28,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
67,1992,1992-09-20,3,27.203,DAL,,PHO,W 31-20,1,0,0,,0,0.0%,0.00,,,,,,
68,1992,1992-10-05,4,27.218,DAL,@,PHI,L 7-31,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
69,1992,1992-10-11,5,27.224,DAL,,SEA,W 27-0,,0,0,,0,0.0%,,,,,,,
70,1992,1992-10-18,6,27.231,DAL,,KAN,W 17-10,,0,0,,0,0.0%,,,,,,,
71,1992,1992-10-25,7,27.238,DAL,@,RAI,W 28-13,,0,0,,0,0.0%,,,,,,,
72,1992,1992-11-01,8,27.245,DAL,,PHI,W 20-10,,0,0,,0,0.0%,,,,,,,
73,1992,1992-11-08,9,27.252,DAL,@,DET,W 37-3,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
74,1992,1992-11-15,10,27.259,DAL,,RAM,L 23-27,,0,0,,0,0.0%,,,,,,,
75,1992,1992-11-22,11,27.266,DAL,@,PHO,W 16-10,,0,0,,0,0.0%,,,,,,,
76,1992,1992-11-26,12,27.270,DAL,,NYG,W 30-3,,0,0,,0,0.0%,,,,,,,
77,1992,1992-12-06,13,27.280,DAL,@,DEN,W 31-27,,0,0,,0,0.0%,,,,,,,
78,1992,1992-12-13,14,27.287,DAL,@,WAS,L 17-20,,0,0,,0,0.0%,,,,,,,
79,1992,1992-12-21,15,27.295,DAL,@,ATL,W 41-17,,0,0,,0,0.0%,,,,,,,
80,1992,1992-12-27,16,27.301,DAL,,CHI,W 27-14,,0,0,,0,0.0%,,,,,,,
