ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.230,HOU,,GNB,L 38-41,,,,
2,1983,1983-09-11,2,22.237,HOU,@,RAI,L 6-20,,,,
3,1983,1983-09-18,3,22.244,HOU,,PIT,L 28-40,1.0,0,0,0
4,1983,1983-09-25,4,22.251,HOU,@,BUF,L 13-30,,,,
5,1983,1983-10-02,5,22.258,HOU,@,PIT,L 10-17,,,,
6,1983,1983-10-09,6,22.265,HOU,,DEN,L 14-26,,,,
7,1983,1983-10-16,7,22.272,HOU,@,MIN,L 14-34,,,,
8,1983,1983-10-23,8,22.279,HOU,,KAN,L 10-13,1.0,0,0,0
9,1983,1983-10-30,9,22.286,HOU,@,CLE,L 19-25,,,,
10,1983,1983-11-06,10,22.293,HOU,,CIN,L 14-55,,,,
11,1983,1983-11-13,11,22.300,HOU,,DET,W 27-17,0.0,1,0,0
12,1983,1983-11-20,12,22.307,HOU,@,CIN,L 10-38,1.0,0,0,0
13,1983,1983-11-27,13,22.314,HOU,@,TAM,L 24-33,,,,
14,1983,1983-12-04,14,22.321,HOU,,MIA,L 17-24,0.0,1,0,0
15,1983,1983-12-11,15,22.328,HOU,,CLE,W 34-27,,,,
16,1983,1983-12-18,16,22.335,HOU,@,BAL,L 10-20,,,,
17,1984,1984-09-02,1,23.229,HOU,,RAI,L 14-24,,,,
18,1984,1984-09-09,2,23.236,HOU,,IND,L 21-35,,,,
19,1984,1984-09-16,3,23.243,HOU,@,SDG,L 14-31,,,,
20,1984,1984-09-23,4,23.250,HOU,@,ATL,L 10-42,,,,
21,1984,1984-09-30,5,23.257,HOU,,NOR,L 10-27,,,,
22,1984,1984-10-07,6,23.264,HOU,@,CIN,L 3-13,,,,
23,1984,1984-10-14,7,23.271,HOU,@,MIA,L 10-28,,,,
24,1984,1984-10-21,8,23.278,HOU,,SFO,L 21-34,,,,
25,1984,1984-10-28,9,23.285,HOU,,CIN,L 13-31,,,,
