ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2016,2016-09-11,1,22.231,MIA,@,SEA,L 10-12,*,2,2,14,7.00,0,100.0%,7.00,0,0
2,2016,2016-09-18,2,22.238,MIA,@,NWE,L 24-31,,0,0,0,,0,0.0%,,0,0
3,2016,2016-09-25,3,22.245,MIA,,CLE,W 30-24,,0,0,0,,0,0.0%,,0,0
4,2016,2016-09-29,4,22.249,MIA,@,CIN,L 7-22,*,1,0,0,,0,0.0%,0.00,0,0
5,2016,2016-10-09,5,22.259,MIA,,TEN,L 17-30,,0,0,0,,0,0.0%,,0,0
6,2016,2016-10-16,6,22.266,MIA,,PIT,W 30-15,,0,0,0,,0,0.0%,,0,0
7,2016,2016-10-23,7,22.273,MIA,,BUF,W 28-25,,0,0,0,,0,0.0%,,0,0
8,2016,2016-11-06,8,22.287,MIA,,NYJ,W 27-23,,1,0,0,,0,0.0%,0.00,0,0
9,2016,2016-11-13,9,22.294,MIA,@,SDG,W 31-24,,0,0,0,,0,0.0%,,0,0
10,2016,2016-11-20,10,22.301,MIA,@,LAR,W 14-10,,0,0,0,,0,0.0%,,0,0
11,2016,2016-11-27,11,22.308,MIA,,SFO,W 31-24,,1,1,15,15.00,1,100.0%,15.00,1,6
12,2016,2016-12-04,12,22.315,MIA,@,BAL,L 6-38,,1,0,0,,0,0.0%,0.00,0,0
13,2016,2016-12-11,13,22.322,MIA,,ARI,W 26-23,,0,0,0,,0,0.0%,,0,0
14,2016,2016-12-17,14,22.328,MIA,@,NYJ,W 34-13,,0,0,0,,0,0.0%,,0,0
15,2017,2017-09-17,1,23.236,MIA,@,LAC,W 19-17,,0,0,0,,0,0.0%,,0,0
16,2017,2017-09-24,2,23.243,MIA,@,NYJ,L 6-20,,0,0,0,,0,0.0%,,0,0
17,2017,2017-10-01,3,23.250,MIA,,NOR,L 0-20,,0,0,0,,0,0.0%,,0,0
18,2017,2017-10-08,4,23.257,MIA,,TEN,W 16-10,,0,0,0,,0,0.0%,,0,0
19,2017,2017-10-15,5,23.264,MIA,@,ATL,W 20-17,,3,0,0,,0,0.0%,0.00,0,0
20,2017,2017-10-22,6,23.271,MIA,,NYJ,W 31-28,,1,1,21,21.00,0,100.0%,21.00,0,0
21,2017,2017-10-26,7,23.275,MIA,@,BAL,L 0-40,,8,6,48,8.00,0,75.0%,6.00,0,0
22,2017,2017-11-05,8,23.285,MIA,,OAK,L 24-27,,0,0,0,,0,0.0%,,0,0
23,2017,2017-11-13,9,23.293,MIA,@,CAR,L 21-45,,0,0,0,,0,0.0%,,0,0
24,2017,2017-11-26,11,23.306,MIA,@,NWE,L 17-35,,0,0,0,,0,0.0%,,0,0
25,2017,2017-12-03,12,23.313,MIA,,DEN,W 35-9,,0,0,0,,0,0.0%,,0,0
26,2017,2017-12-11,13,23.321,MIA,,NWE,W 27-20,,0,0,0,,0,0.0%,,0,0
27,2017,2017-12-17,14,23.327,MIA,@,BUF,L 16-24,,0,0,0,,0,0.0%,,0,0
28,2017,2017-12-24,15,23.334,MIA,@,KAN,L 13-29,,0,0,0,,0,0.0%,,0,0
