ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-09-23,2,23.007,KAN,,NYG,L 3-13,,
2,2001,2001-09-30,3,23.014,KAN,@,WAS,W 45-13,,
3,2001,2001-10-07,4,23.021,KAN,@,DEN,L 6-20,,
4,2001,2001-10-14,5,23.028,KAN,,PIT,L 17-20,,
5,2001,2001-10-21,6,23.035,KAN,@,ARI,L 16-24,,
6,2001,2001-10-25,7,23.039,KAN,,IND,L 28-35,,
7,2001,2001-11-04,8,23.049,KAN,@,SDG,W 25-20,*,
8,2001,2001-11-11,9,23.056,KAN,@,NYJ,L 7-27,*,
9,2001,2001-11-25,10,23.070,KAN,,SEA,W 19-7,*,
10,2001,2001-11-29,11,23.074,KAN,,PHI,L 10-23,*,
11,2001,2001-12-09,12,23.084,KAN,@,OAK,L 26-28,*,
12,2001,2001-12-16,13,23.091,KAN,,DEN,W 26-23,*,0.5
13,2001,2001-12-23,14,23.098,KAN,,SDG,W 20-17,*,1.0
14,2001,2001-12-30,15,23.105,KAN,@,JAX,W 30-26,*,
15,2001,2002-01-06,16,23.112,KAN,@,SEA,L 18-21,*,
16,2002,2002-09-29,4,24.013,KAN,,MIA,W 48-30,,
17,2002,2002-10-06,5,24.020,KAN,@,NYJ,W 29-25,,
18,2002,2002-10-13,6,24.027,KAN,@,SDG,L 34-35,,
19,2002,2002-10-20,7,24.034,KAN,,DEN,L 34-37,,
20,2002,2002-10-27,8,24.041,KAN,,OAK,W 20-10,,
21,2002,2002-11-10,9,24.055,KAN,@,SFO,L 13-17,,
22,2002,2002-11-17,10,24.062,KAN,,BUF,W 17-16,*,
23,2002,2002-11-24,11,24.069,KAN,@,SEA,L 32-39,*,
24,2002,2002-12-01,12,24.076,KAN,,ARI,W 49-0,*,0.5
25,2002,2002-12-08,13,24.083,KAN,,STL,W 49-10,*,
26,2002,2002-12-15,14,24.090,KAN,@,DEN,L 24-31,,
27,2002,2002-12-22,15,24.097,KAN,,SDG,W 24-22,,
28,2002,2002-12-28,16,24.103,KAN,@,OAK,L 0-24,,
29,2003,2003-09-07,1,24.356,KAN,,SDG,W 27-14,,
30,2003,2003-09-14,2,24.363,KAN,,PIT,W 41-20,,
31,2003,2003-09-21,3,25.005,KAN,@,HOU,W 42-14,,
32,2003,2003-09-28,4,25.012,KAN,@,BAL,W 17-10,,
33,2003,2003-10-05,5,25.019,KAN,,DEN,W 24-23,,
34,2003,2003-10-12,6,25.026,KAN,@,GNB,W 40-34,,
35,2003,2003-10-20,7,25.034,KAN,@,OAK,W 17-10,,
36,2003,2003-10-26,8,25.040,KAN,,BUF,W 38-5,,
37,2003,2003-11-09,9,25.054,KAN,,CLE,W 41-20,,
38,2003,2003-11-16,10,25.061,KAN,@,CIN,L 19-24,,
39,2003,2003-11-23,11,25.068,KAN,,OAK,W 27-24,,
40,2003,2003-11-30,12,25.075,KAN,@,SDG,W 28-24,,
41,2003,2003-12-07,13,25.082,KAN,@,DEN,L 27-45,,
42,2003,2003-12-28,16,25.103,KAN,,CHI,W 31-3,,
43,2004,2004-10-10,5,26.024,SDG,,JAX,W 34-21,,
44,2004,2004-10-24,7,26.038,SDG,@,CAR,W 17-6,,
45,2004,2004-10-31,8,26.045,SDG,,OAK,W 42-14,,
