ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1966,1966-09-11,1,23.331,CLE,@,WAS,W 38-14,3,51,17.00,0,0,0,,0,0,0,,0,0,0
2,1966,1966-09-25,3,23.345,CLE,,STL,L 28-34,6,97,16.17,0,0,0,,0,0,0,,0,0,0
3,1966,1966-10-02,4,23.352,CLE,@,NYG,W 28-7,4,48,12.00,1,0,0,,0,0,0,,0,1,6
4,1966,1966-10-08,5,23.358,CLE,,PIT,W 41-10,4,52,13.00,0,0,0,,0,0,0,,0,0,0
5,1966,1966-10-23,6,24.008,CLE,,DAL,W 30-21,1,15,15.00,1,0,0,,0,0,0,,0,1,6
6,1966,1966-10-30,7,24.015,CLE,@,ATL,W 49-17,2,18,9.00,0,0,0,,0,0,0,,0,0,0
7,1966,1966-11-06,8,24.022,CLE,@,PIT,L 6-16,1,16,16.00,0,0,0,,0,0,0,,0,0,0
8,1966,1966-11-13,9,24.029,CLE,,PHI,W 27-7,1,16,16.00,1,0,0,,0,0,0,,0,1,6
9,1966,1966-12-17,14,24.063,CLE,@,STL,W 38-10,1,20,20.00,0,0,0,,0,0,0,,0,0,0
10,1967,1967-11-12,9,25.028,CLE,@,GNB,L 7-55,1,15,15.00,0,0,0,,0,0,0,,0,0,0
11,1967,1967-12-17,14,25.063,CLE,@,PHI,L 24-28,6,75,12.50,0,0,0,,0,0,0,,0,0,0
12,1968,1968-09-22,2,25.343,CLE,@,DAL,L 7-28,2,15,7.50,0,0,0,,0,0,0,,0,0,0
13,1968,1968-10-05,4,25.356,CLE,,PIT,W 31-24,3,46,15.33,0,0,0,,0,0,0,,0,0,0
14,1968,1968-10-13,5,25.364,CLE,,STL,L 21-27,8,151,18.88,1,0,0,,0,0,0,,0,1,6
15,1968,1968-10-20,6,26.005,CLE,@,BAL,W 30-20,3,41,13.67,0,0,0,,0,0,0,,0,0,0
16,1968,1968-10-27,7,26.012,CLE,,ATL,W 30-7,5,98,19.60,0,0,0,,0,0,0,,0,0,0
17,1968,1968-11-03,8,26.019,CLE,@,SFO,W 33-21,6,71,11.83,2,0,0,,0,0,0,,0,2,12
18,1968,1968-11-10,9,26.026,CLE,,NOR,W 35-17,1,9,9.00,1,0,0,,0,0,0,,0,1,6
19,1968,1968-11-17,10,26.033,CLE,@,PIT,W 45-24,5,103,20.60,1,0,0,,0,0,0,,0,1,6
20,1968,1968-11-24,11,26.040,CLE,,PHI,W 47-13,2,108,54.00,0,1,8,8.00,0,0,0,,0,0,0
21,1968,1968-12-01,12,26.047,CLE,,NYG,W 45-10,1,14,14.00,0,0,0,,0,0,0,,0,0,0
22,1968,1968-12-08,13,26.054,CLE,@,WAS,W 24-21,6,133,22.17,0,0,0,,0,0,0,,0,0,0
23,1968,1968-12-14,14,26.060,CLE,@,STL,L 16-27,1,3,3.00,0,0,0,,0,0,0,,0,0,0
24,1969,1969-09-21,1,26.341,CLE,@,PHI,W 27-20,2,38,19.00,0,0,0,,0,0,0,,0,0,0
25,1969,1969-09-28,2,26.348,CLE,,WAS,W 27-23,2,22,11.00,0,0,0,,0,0,0,,0,0,0
26,1969,1969-10-05,3,26.355,CLE,,DET,L 21-28,2,22,11.00,0,0,0,,0,0,0,,0,0,0
27,1969,1969-10-18,5,27.003,CLE,,PIT,W 42-31,1,12,12.00,0,0,0,,0,0,0,,0,0,0
28,1969,1969-10-26,6,27.011,CLE,,STL,T 21-21,2,24,12.00,0,0,0,,0,0,0,,0,0,0
29,1969,1969-11-02,7,27.018,CLE,,DAL,W 42-10,7,101,14.43,0,0,0,,0,0,0,,0,0,0
30,1969,1969-11-09,8,27.025,CLE,@,MIN,L 3-51,1,6,6.00,0,0,0,,0,0,0,,0,0,0
31,1969,1969-11-16,9,27.032,CLE,@,PIT,W 24-3,3,37,12.33,0,1,8,8.00,0,0,0,,0,0,0
32,1969,1969-11-23,10,27.039,CLE,,NYG,W 28-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0
33,1969,1969-11-30,11,27.046,CLE,@,CHI,W 28-24,4,64,16.00,0,0,0,,0,0,0,,0,0,0
34,1969,1969-12-07,12,27.053,CLE,,GNB,W 20-7,5,63,12.60,0,0,0,,0,0,0,,0,0,0
35,1969,1969-12-14,13,27.060,CLE,@,STL,W 27-21,4,66,16.50,0,0,0,,0,0,0,,0,0,0
36,1969,1969-12-21,14,27.067,CLE,@,NYG,L 14-27,3,28,9.33,0,1,22,22.00,0,0,0,,0,0,0
37,1970,1970-09-21,1,27.341,CLE,,NYJ,W 31-21,5,90,18.00,0,0,0,,0,0,0,,0,0,0
38,1970,1970-09-27,2,27.347,CLE,@,SFO,L 31-34,2,42,21.00,0,0,0,,0,0,0,,0,0,0
39,1970,1970-10-03,3,27.353,CLE,,PIT,W 15-7,,,,,,,,,,,,,,
40,1970,1970-10-11,4,27.361,CLE,,CIN,W 30-27,4,40,10.00,1,1,2,2.00,0,0,0,,0,1,6
41,1970,1970-10-18,5,28.003,CLE,,DET,L 24-41,3,36,12.00,0,0,0,,0,0,0,,0,0,0
42,1970,1970-10-25,6,28.010,CLE,@,MIA,W 28-0,4,40,10.00,0,0,0,,0,0,0,,0,0,0
43,1970,1970-11-01,7,28.017,CLE,,SDG,L 10-27,3,51,17.00,0,0,0,,0,0,0,,0,0,0
44,1970,1970-11-08,8,28.024,CLE,@,OAK,L 20-23,2,25,12.50,0,0,0,,0,0,0,,0,0,0
45,1970,1970-11-15,9,28.031,CLE,@,CIN,L 10-14,3,78,26.00,0,0,0,,0,0,0,,0,0,0
46,1970,1970-11-22,10,28.038,CLE,,HOU,W 28-14,2,49,24.50,0,0,0,,0,1,0,0.00,0,0,0
47,1970,1970-11-29,11,28.045,CLE,@,PIT,L 9-28,2,39,19.50,0,0,0,,0,0,0,,0,0,0
48,1970,1970-12-07,12,28.053,CLE,@,HOU,W 21-10,1,29,29.00,0,0,0,,0,0,0,,0,0,0
49,1970,1970-12-12,13,28.058,CLE,,DAL,L 2-6,5,62,12.40,0,0,0,,0,0,0,,0,0,0
50,1970,1970-12-20,14,28.066,CLE,@,DEN,W 27-13,1,30,30.00,0,0,0,,0,0,0,,0,0,0
51,1971,1971-09-19,1,28.339,CLE,,HOU,W 31-0,4,74,18.50,0,0,0,,0,0,0,,0,0,0
52,1971,1971-09-26,2,28.346,CLE,@,BAL,W 14-13,1,8,8.00,0,0,0,,0,0,0,,0,0,0
53,1971,1971-10-04,3,28.354,CLE,,OAK,L 20-34,4,65,16.25,0,1,1,1.00,0,0,0,,0,0,0
54,1971,1971-10-10,4,28.360,CLE,,PIT,W 27-17,8,126,15.75,1,0,0,,0,0,0,,0,1,6
55,1971,1971-10-17,5,29.002,CLE,@,CIN,W 27-24,8,97,12.13,0,0,0,,0,0,0,,0,0,0
56,1971,1971-10-24,6,29.009,CLE,,DEN,L 0-27,1,31,31.00,0,0,0,,0,0,0,,0,0,0
57,1971,1971-10-31,7,29.016,CLE,,ATL,L 14-31,3,30,10.00,0,0,0,,0,0,0,,0,0,0
58,1971,1971-11-07,8,29.023,CLE,@,PIT,L 9-26,1,17,17.00,0,0,0,,0,0,0,,0,0,0
59,1971,1971-11-14,9,29.030,CLE,@,KAN,L 7-13,1,18,18.00,1,0,0,,0,0,0,,0,1,6
60,1971,1971-11-21,10,29.037,CLE,,NWE,W 27-7,2,16,8.00,0,0,0,,0,0,0,,0,0,0
61,1971,1971-11-28,11,29.044,CLE,@,HOU,W 37-24,,,,,,,,,,,,,,
62,1971,1971-12-05,12,29.051,CLE,,CIN,W 31-27,3,35,11.67,0,0,0,,0,0,0,,0,0,0
63,1971,1971-12-12,13,29.058,CLE,@,NOR,W 21-17,1,24,24.00,0,0,0,,0,0,0,,0,0,0
64,1971,1971-12-19,14,29.065,CLE,@,WAS,W 20-13,3,40,13.33,0,0,0,,0,0,0,,0,0,0
65,1972,1972-09-17,1,29.338,CLE,,GNB,L 10-26,3,48,16.00,0,0,0,,0,0,0,,0,0,0
66,1972,1972-09-24,2,29.345,CLE,@,PHI,W 27-17,2,42,21.00,0,0,0,,0,0,0,,0,0,0
67,1972,1972-10-01,3,29.352,CLE,,CIN,W 27-6,2,34,17.00,0,0,0,,0,0,0,,0,0,0
68,1972,1972-10-08,4,29.359,CLE,,KAN,L 7-31,2,31,15.50,0,0,0,,0,0,0,,0,0,0
69,1972,1972-10-15,5,30.000,CLE,,CHI,L 0-17,5,86,17.20,0,0,0,,0,0,0,,0,0,0
70,1972,1972-10-22,6,30.007,CLE,@,HOU,W 23-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0
71,1972,1972-10-29,7,30.014,CLE,@,DEN,W 27-20,4,51,12.75,1,0,0,,0,0,0,,0,1,6
72,1972,1972-11-05,8,30.021,CLE,,HOU,W 20-0,3,70,23.33,0,0,0,,0,0,0,,0,0,0
73,1972,1972-11-13,9,30.029,CLE,@,SDG,W 21-17,1,18,18.00,0,0,0,,0,0,0,,0,0,0
74,1972,1972-11-19,10,30.035,CLE,,PIT,W 26-24,4,77,19.25,0,0,0,,0,0,0,,0,0,0
75,1972,1972-11-26,11,30.042,CLE,,BUF,W 27-10,1,18,18.00,0,0,0,,0,0,0,,0,0,0
76,1972,1972-12-03,12,30.049,CLE,@,PIT,L 0-30,1,24,24.00,0,0,0,,0,0,0,,0,0,0
77,1972,1972-12-09,13,30.055,CLE,@,CIN,W 27-24,,,,,,,,,,,,,,
78,1972,1972-12-17,14,30.063,CLE,@,NYJ,W 26-10,1,25,25.00,0,0,0,,0,0,0,,0,0,0
79,1973,1973-09-16,1,30.336,CLE,,BAL,W 24-14,2,37,18.50,0,0,0,,0,0,0,,0,0,0
80,1973,1973-09-23,2,30.343,CLE,@,PIT,L 6-33,2,27,13.50,0,0,0,,0,0,0,,0,0,0
81,1973,1973-09-30,3,30.350,CLE,,NYG,W 12-10,1,21,21.00,0,0,0,,0,0,0,,0,0,0
82,1973,1973-10-07,4,30.357,CLE,,CIN,W 17-10,4,32,8.00,0,0,0,,0,0,0,,0,0,0
83,1973,1973-10-15,5,31.000,CLE,,MIA,L 9-17,2,42,21.00,0,0,0,,0,0,0,,0,0,0
84,1973,1973-10-21,6,31.006,CLE,,HOU,W 42-13,3,38,12.67,0,0,0,,0,0,0,,0,0,0
85,1973,1973-10-28,7,31.013,CLE,,SDG,T 16-16,1,19,19.00,0,0,0,,0,0,0,,0,0,0
86,1973,1973-11-04,8,31.020,CLE,@,MIN,L 3-26,1,29,29.00,0,0,0,,0,0,0,,0,0,0
87,1973,1973-11-11,9,31.027,CLE,@,HOU,W 23-13,3,46,15.33,0,0,0,,0,0,0,,0,0,0
88,1973,1973-11-18,10,31.034,CLE,@,OAK,W 7-3,,,,,,,,,,,,,,
89,1973,1973-11-25,11,31.041,CLE,,PIT,W 21-16,,,,,,,,,,,,,,
90,1973,1973-12-02,12,31.048,CLE,@,KAN,T 20-20,3,86,28.67,1,0,0,,0,0,0,,0,1,6
91,1973,1973-12-09,13,31.055,CLE,@,CIN,L 17-34,2,27,13.50,0,0,0,,0,0,0,,0,0,0
92,1973,1973-12-16,14,31.062,CLE,@,RAM,L 17-30,2,13,6.50,0,0,0,,0,0,0,,0,0,0
93,1974,1974-09-15,1,31.335,CLE,@,CIN,L 7-33,2,27,13.50,1,0,0,,0,0,0,,0,1,6
94,1974,1974-09-22,2,31.342,CLE,,HOU,W 20-7,,,,,,,,,,,,,,
95,1974,1974-09-29,3,31.349,CLE,@,STL,L 7-29,1,14,14.00,0,0,0,,0,0,0,,0,0,0
96,1974,1974-10-06,4,31.356,CLE,,OAK,L 24-40,1,24,24.00,0,0,0,,0,0,0,,0,0,0
97,1974,1974-10-13,5,31.363,CLE,,CIN,L 24-34,3,30,10.00,1,0,0,,0,0,0,,0,1,6
98,1974,1974-10-20,6,32.005,CLE,@,PIT,L 16-20,3,46,15.33,1,0,0,,0,0,0,,0,1,6
99,1974,1974-10-27,7,32.012,CLE,,DEN,W 23-21,,,,,,,,,,,,,,
100,1974,1974-11-03,8,32.019,CLE,@,SDG,L 35-36,,,,,,,,,,,,,,
101,1974,1974-11-10,9,32.026,CLE,@,NWE,W 21-14,1,19,19.00,0,0,0,,0,0,0,,0,0,0
102,1974,1974-11-17,10,32.033,CLE,,PIT,L 16-26,6,59,9.83,0,0,0,,0,0,0,,0,0,0
103,1974,1974-11-24,11,32.040,CLE,,BUF,L 10-15,4,46,11.50,0,0,0,,0,0,0,,0,0,0
104,1974,1974-12-01,12,32.047,CLE,,SFO,W 7-0,,,,,,,,,,,,,,
105,1974,1974-12-07,13,32.053,CLE,@,DAL,L 17-41,2,25,12.50,0,0,0,,0,0,0,,0,0,0
106,1974,1974-12-15,14,32.061,CLE,@,HOU,L 24-28,4,40,10.00,0,0,0,,0,0,0,,0,0,0
107,1975,1975-09-21,1,32.341,CLE,@,CIN,L 17-24,,,,,,,,,,,,,,
108,1975,1975-09-28,2,32.348,CLE,,MIN,L 10-42,,,,,,,,,,,,,,
109,1975,1975-10-05,3,32.355,CLE,,PIT,L 6-42,,,,,,,,,,,,,,
110,1975,1975-10-12,4,32.362,CLE,,HOU,L 10-40,,,,,,,,,,,,,,
111,1975,1975-10-19,5,33.004,CLE,@,DEN,L 15-16,,,,,,,,,,,,,,
112,1975,1975-10-26,6,33.011,CLE,,WAS,L 7-23,,,,,,,,,,,,,,
113,1975,1975-11-02,7,33.018,CLE,@,BAL,L 7-21,,,,,,,,,,,,,,
114,1975,1975-11-09,8,33.025,CLE,@,DET,L 10-21,,,,,,,,,,,,,,
115,1975,1975-11-16,9,33.032,CLE,@,OAK,L 17-38,,,,,,,,,,,,,,
116,1975,1975-11-23,10,33.039,CLE,,CIN,W 35-23,,,,,,,,,,,,,,
117,1975,1975-11-30,11,33.046,CLE,,NOR,W 17-16,,,,,,,,,,,,,,
