ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,23.000,SDG,@,HOU,W 27-20,*,,,
2,2004,2004-09-19,2,23.007,SDG,,NYJ,L 28-34,*,,,
3,2004,2004-09-26,3,23.014,SDG,@,DEN,L 13-23,*,,,
4,2004,2004-10-03,4,23.021,SDG,,TEN,W 38-17,*,,,
5,2004,2004-10-24,7,23.042,SDG,@,CAR,W 17-6,*,,,
6,2004,2004-10-31,8,23.049,SDG,,OAK,W 42-14,*,,,
7,2004,2004-11-07,9,23.056,SDG,,NOR,W 43-17,*,,,
8,2004,2004-11-21,10,23.070,SDG,@,OAK,W 23-17,*,,,
9,2004,2004-11-28,11,23.077,SDG,@,KAN,W 34-31,*,,,
10,2004,2004-12-05,12,23.084,SDG,,DEN,W 20-17,*,,,
11,2004,2004-12-12,13,23.091,SDG,,TAM,W 31-24,*,,,
12,2004,2004-12-19,14,23.098,SDG,@,CLE,W 21-0,*,,,
13,2004,2004-12-26,15,23.105,SDG,@,IND,L 31-34,*,,,
14,2004,2005-01-02,16,23.112,SDG,,KAN,W 24-17,*,,,
15,2005,2005-09-11,1,23.364,SDG,,DAL,L 24-28,*,,,
16,2005,2005-09-18,2,24.006,SDG,@,DEN,L 17-20,*,,,
17,2005,2005-09-25,3,24.013,SDG,,NYG,W 45-23,*,,,
18,2005,2005-10-02,4,24.020,SDG,@,NWE,W 41-17,*,,,
19,2005,2005-10-10,5,24.028,SDG,,PIT,L 22-24,*,,,
20,2005,2005-10-16,6,24.034,SDG,@,OAK,W 27-14,*,,,
21,2005,2005-11-20,10,24.069,SDG,,BUF,W 48-10,*,,,
22,2005,2005-11-27,11,24.076,SDG,@,WAS,W 23-17,*,,,
23,2005,2005-12-04,12,24.083,SDG,,OAK,W 34-10,*,,,
24,2005,2005-12-11,13,24.090,SDG,,MIA,L 21-23,*,,,
25,2005,2005-12-18,14,24.097,SDG,@,IND,W 26-17,*,,,
26,2005,2005-12-24,15,24.103,SDG,@,KAN,L 7-20,*,,,
