ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1962,1962-09-09,1,23.028,HOU,@,BUF,W 28-23,3,46,15.33,0,0,0,,0,0,0
2,1962,1962-09-16,2,23.035,HOU,@,BOS,L 21-34,2,27,13.50,0,0,0,,0,0,0
3,1962,1962-10-07,4,23.056,HOU,,BUF,W 17-14,2,82,41.00,1,0,0,,0,1,6
4,1963,1963-10-20,7,24.069,HOU,,BUF,W 28-14,3,106,35.33,1,0,0,,0,1,6
5,1963,1963-10-27,8,24.076,HOU,,KAN,W 28-7,3,32,10.67,0,0,0,,0,0,0
6,1963,1963-11-01,9,24.081,HOU,@,BOS,L 3-45,4,57,14.25,0,0,0,,0,0,0
7,1963,1963-11-10,10,24.090,HOU,,NYJ,W 31-27,1,18,18.00,0,0,0,,0,0,0
8,1963,1963-12-01,11,24.111,HOU,@,SDG,L 0-27,2,18,9.00,0,0,0,,0,0,0
9,1963,1963-12-08,12,24.118,HOU,,BOS,L 28-46,2,39,19.50,0,0,0,,0,0,0
10,1963,1963-12-15,13,24.125,HOU,,SDG,L 14-20,1,9,9.00,0,0,0,,0,0,0
11,1964,1964-09-19,2,25.038,HOU,,OAK,W 42-28,1,17,17.00,0,0,0,,0,0,0
12,1964,1964-10-04,4,25.053,HOU,@,KAN,L 7-28,1,15,15.00,0,0,0,,0,0,0
13,1964,1964-11-01,8,25.081,HOU,@,BUF,L 10-24,8,82,10.25,0,0,0,,0,0,0
14,1964,1964-11-06,9,25.086,HOU,@,BOS,L 24-25,9,143,15.89,1,0,0,,0,1,6
15,1964,1964-11-15,10,25.095,HOU,@,OAK,L 10-20,5,80,16.00,0,0,0,,0,0,0
16,1964,1964-11-22,11,25.102,HOU,,KAN,L 19-28,2,42,21.00,0,0,0,,0,0,0
17,1964,1964-11-29,12,25.109,HOU,,BOS,L 17-34,2,18,9.00,0,1,-4,-4.00,0,0,0
18,1964,1964-12-20,14,25.130,HOU,,DEN,W 34-15,1,7,7.00,0,0,0,,0,0,0
19,1965,1965-09-12,1,26.031,HOU,,NYJ,W 27-21,1,8,8.00,0,1,10,10.00,0,0,0
20,1965,1965-09-19,2,26.038,HOU,,BOS,W 31-10,6,182,30.33,2,0,0,,0,2,12
21,1965,1965-09-26,3,26.045,HOU,@,OAK,L 17-21,3,17,5.67,0,0,0,,0,0,0
22,1965,1965-10-03,4,26.052,HOU,@,SDG,L 14-31,2,32,16.00,0,0,0,,0,0,0
23,1965,1965-10-17,5,26.066,HOU,@,DEN,L 17-28,3,71,23.67,0,0,0,,0,0,0
24,1965,1965-10-24,6,26.073,HOU,,KAN,W 38-36,3,75,25.00,1,0,0,,0,1,6
25,1965,1965-11-07,8,26.087,HOU,,OAK,L 21-33,5,82,16.40,1,0,0,,0,1,6
26,1965,1965-11-14,9,26.094,HOU,,DEN,L 21-31,4,86,21.50,2,0,0,,0,2,12
27,1965,1965-11-21,10,26.101,HOU,@,NYJ,L 14-41,4,48,12.00,0,0,0,,0,0,0
28,1965,1965-11-28,11,26.108,HOU,@,KAN,L 21-52,4,51,12.75,0,0,0,,0,0,0
29,1965,1965-12-05,12,26.115,HOU,,BUF,L 18-29,3,65,21.67,0,0,0,,0,0,0
30,1966,1966-09-03,1,27.022,HOU,,DEN,W 45-7,6,100,16.67,3,0,0,,0,3,18
31,1966,1966-09-10,2,27.029,HOU,,OAK,W 31-0,2,20,10.00,0,0,0,,0,0,0
32,1966,1966-09-18,3,27.037,HOU,@,NYJ,L 13-52,3,64,21.33,0,0,0,,0,0,0
33,1966,1966-09-25,4,27.044,HOU,@,BUF,L 20-27,6,128,21.33,1,0,0,,0,1,6
34,1966,1966-10-02,5,27.051,HOU,@,DEN,L 38-40,5,154,30.80,3,0,0,,0,3,18
35,1966,1966-10-16,6,27.065,HOU,,NYJ,W 24-0,3,39,13.00,0,0,0,,0,0,0
36,1966,1966-10-23,7,27.072,HOU,,MIA,L 13-20,3,85,28.33,0,0,0,,0,0,0
37,1966,1966-10-30,8,27.079,HOU,@,KAN,L 23-48,4,37,9.25,0,0,0,,0,0,0
38,1966,1966-11-06,9,27.086,HOU,@,OAK,L 23-38,3,54,18.00,0,0,0,,0,0,0
39,1966,1966-11-13,10,27.093,HOU,@,BOS,L 21-27,6,158,26.33,2,0,0,,0,2,12
40,1966,1966-11-20,11,27.100,HOU,,BUF,L 20-42,4,119,29.75,1,0,0,,0,1,6
41,1966,1966-12-04,12,27.114,HOU,,SDG,L 22-28,4,62,15.50,0,0,0,,0,0,0
42,1966,1966-12-11,13,27.121,HOU,,BOS,L 14-38,7,98,14.00,2,0,0,,0,2,12
43,1966,1966-12-18,14,27.128,HOU,@,MIA,L 28-29,1,11,11.00,0,0,0,,0,0,0
44,1967,1967-09-09,1,28.028,HOU,,KAN,L 20-25,6,82,13.67,0,0,0,,0,0,0
45,1967,1967-09-17,2,28.036,HOU,@,BUF,W 20-3,4,31,7.75,1,0,0,,0,1,6
46,1967,1967-09-24,3,28.043,HOU,@,SDG,L 3-13,3,31,10.33,0,0,0,,0,0,0
47,1967,1967-10-01,4,28.050,HOU,,DEN,W 10-6,4,50,12.50,0,0,0,,0,0,0
48,1967,1967-10-15,5,28.064,HOU,@,NYJ,T 28-28,2,18,9.00,0,0,0,,0,0,0
49,1967,1967-11-12,9,28.092,HOU,@,DEN,W 20-18,1,12,12.00,0,0,0,,0,0,0
50,1967,1967-11-26,10,28.106,HOU,,BOS,W 27-6,3,29,9.67,0,0,0,,0,0,0
51,1968,1968-09-09,1,29.028,HOU,,KAN,L 21-26,2,31,15.50,0,0,0,,0,0,0
52,1968,1968-09-14,2,29.033,HOU,@,MIA,W 24-10,3,39,13.00,0,0,0,,0,0,0
53,1968,1968-09-21,3,29.040,HOU,@,SDG,L 14-30,2,32,16.00,0,0,0,,0,0,0
54,1968,1968-10-27,8,29.076,HOU,@,BUF,W 30-7,1,10,10.00,0,0,0,,0,0,0
55,1968,1968-11-17,11,29.097,HOU,,DEN,W 38-17,1,11,11.00,0,0,0,,0,0,0
56,1969,1969-09-14,1,30.033,BOS,@,DEN,L 7-35,2,27,13.50,0,1,-10,-10.00,0,0,0
57,1969,1969-09-21,2,30.040,BOS,,KAN,L 0-31,2,19,9.50,0,0,0,,0,0,0
58,1969,1969-09-28,3,30.047,BOS,,OAK,L 23-38,1,18,18.00,1,1,9,9.00,0,1,6
59,1969,1969-10-11,5,30.060,BOS,@,BUF,L 16-23,2,43,21.50,1,0,0,,0,1,6
60,1969,1969-10-19,6,30.068,BOS,,SDG,L 10-13,1,13,13.00,0,0,0,,0,0,0
61,1969,1969-10-26,7,30.075,BOS,@,NYJ,L 17-23,1,16,16.00,0,0,0,,0,0,0
62,1969,1969-11-02,8,30.082,BOS,,HOU,W 24-0,2,13,6.50,0,0,0,,0,0,0
63,1969,1969-11-16,10,30.096,BOS,@,CIN,W 25-14,1,6,6.00,1,0,0,,0,1,6
64,1969,1969-11-23,11,30.103,BOS,,BUF,W 35-21,2,58,29.00,2,0,0,,0,2,12
65,1969,1969-11-30,12,30.110,BOS,@,MIA,W 38-23,3,74,24.67,1,0,0,,0,1,6
66,1969,1969-12-14,14,30.124,BOS,@,HOU,L 23-27,2,19,9.50,1,0,0,,0,1,6
67,1970,1970-09-20,1,31.039,BOS,,MIA,W 27-14,1,11,11.00,0,0,0,,0,0,0
68,1970,1970-09-27,2,31.046,BOS,,NYJ,L 21-31,,,,,,,,,,
69,1970,1970-10-04,3,31.053,BOS,,BAL,L 6-14,,,,,,,,,,
70,1970,1970-10-11,4,31.060,BOS,@,KAN,L 10-23,,,,,,,,,,
71,1970,1970-10-18,5,31.067,BOS,,NYG,L 0-16,,,,,,,,,,
72,1970,1970-10-25,6,31.074,BOS,@,BAL,L 3-27,,,,,,,,,,
73,1970,1970-11-01,7,31.081,BOS,,BUF,L 10-45,2,18,9.00,0,0,0,,0,0,0
74,1970,1970-11-08,8,31.088,BOS,@,STL,L 0-31,5,54,10.80,0,0,0,,0,0,0
75,1970,1970-12-06,12,31.116,BOS,@,MIA,L 20-37,1,3,3.00,0,0,0,,0,0,0
