ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1979,1979-09-02,1,22.257,CHI,,GNB,W 6-3
2,1979,1979-09-09,2,22.264,CHI,,MIN,W 26-7
3,1979,1979-09-16,3,22.271,CHI,@,DAL,L 20-24
4,1979,1979-09-23,4,22.278,CHI,@,MIA,L 16-31
5,1979,1979-09-30,5,22.285,CHI,,TAM,L 13-17
6,1979,1979-10-07,6,22.292,CHI,@,BUF,W 7-0
7,1979,1979-10-14,7,22.299,CHI,,NWE,L 7-27
8,1979,1979-10-21,8,22.306,CHI,@,MIN,L 27-30
9,1979,1979-10-28,9,22.313,CHI,@,SFO,W 28-27
10,1979,1979-11-04,10,22.320,CHI,,DET,W 35-7
11,1979,1979-11-11,11,22.327,CHI,,RAM,W 27-23
12,1979,1979-11-18,12,22.334,CHI,,NYJ,W 23-13
13,1979,1979-11-22,13,22.338,CHI,@,DET,L 0-20
14,1979,1979-12-02,14,22.348,CHI,@,TAM,W 14-0
15,1979,1979-12-09,15,22.355,CHI,@,GNB,W 15-14
16,1979,1979-12-16,16,22.362,CHI,,STL,W 42-6
