ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2001,2002-01-06,16,24.235,PHI,@,TAM,W 17-13,,10,14,71.43,143,2,1,114.0,0,0,10.21,9.86,0,0,,0,0,0
2,2002,2002-11-25,11,25.193,PHI,@,SFO,W 38-17,,3,3,100.00,17,1,0,129.9,0,0,5.67,12.33,2,-3,-1.50,0,0,0
3,2002,2002-12-01,12,25.199,PHI,,STL,W 10-3,*,14,30,46.67,181,0,0,66.1,3,24,6.03,6.03,2,3,1.50,0,0,0
4,2002,2002-12-08,13,25.206,PHI,@,SEA,W 27-20,*,21,35,60.00,190,2,1,81.8,0,0,5.43,5.29,3,0,0.00,0,0,0
5,2002,2002-12-15,14,25.213,PHI,,WAS,W 34-21,*,16,28,57.14,220,2,1,91.4,2,10,7.86,7.68,2,5,2.50,0,0,0
6,2002,2002-12-21,15,25.219,PHI,@,DAL,W 27-3,*,19,33,57.58,253,1,2,66.9,1,8,7.67,5.55,2,2,1.00,0,0,0
7,2002,2002-12-28,16,25.226,PHI,@,NYG,L 7-10,*,13,25,52.00,150,0,1,53.7,1,6,6.00,4.20,1,-1,-1.00,0,0,0
8,2004,2004-09-11,1,27.118,MIA,,TEN,L 7-17,,21,31,67.74,168,1,1,78.4,2,11,5.42,4.61,0,0,,0,0,0
9,2004,2004-09-19,2,27.126,MIA,@,CIN,L 13-16,*,21,39,53.85,218,1,2,57.4,2,17,5.59,3.79,1,3,3.00,0,0,0
10,2004,2004-09-26,3,27.133,MIA,,PIT,L 3-13,*,13,27,48.15,137,0,2,32.5,3,20,5.07,1.74,4,1,0.25,0,0,0
11,2004,2004-10-10,5,27.147,MIA,@,NWE,L 10-24,,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0,0,0
12,2004,2004-11-07,9,27.175,MIA,,ARI,L 23-24,,6,15,40.00,129,0,1,43.5,1,6,8.60,5.60,0,0,,0,0,0
13,2004,2004-11-21,10,27.189,MIA,@,SEA,L 17-24,*,23,45,51.11,229,1,2,54.8,3,11,5.09,3.53,1,7,7.00,1,1,6
14,2004,2004-11-28,11,27.196,MIA,@,SFO,W 24-17,*,17,33,51.52,159,2,1,72.7,1,8,4.82,4.67,4,2,0.50,0,0,0
15,2004,2004-12-05,12,27.203,MIA,,BUF,L 32-42,*,25,51,49.02,303,3,5,47.7,1,6,5.94,2.71,0,0,,0,0,0
16,2004,2004-12-12,13,27.210,MIA,@,DEN,L 17-20,*,17,35,48.57,170,1,1,60.4,4,26,4.86,4.14,2,2,1.00,0,0,0
17,2004,2004-12-20,14,27.218,MIA,,NWE,W 29-28,*,22,35,62.86,198,1,0,87.6,4,19,5.66,6.23,2,-2,-1.00,0,0,0
18,2004,2004-12-26,15,27.224,MIA,,CLE,W 10-7,*,25,43,58.14,176,1,0,75.3,2,12,4.09,4.56,0,0,,0,0,0
19,2006,2006-11-26,11,29.194,PHI,@,IND,L 21-45,,4,5,80.00,21,0,0,84.2,1,10,4.20,4.20,0,0,,0,0,0
20,2006,2006-12-31,16,29.229,PHI,,ATL,W 24-17,,22,33,66.67,321,3,0,128.5,0,0,9.73,11.55,1,3,3.00,0,0,0
21,2007,2007-11-18,10,30.186,PHI,,MIA,W 17-7,,13,19,68.42,116,1,1,80.2,0,0,6.11,4.79,2,7,3.50,0,0,0
22,2007,2007-11-25,11,30.193,PHI,@,NWE,L 28-31,*,27,42,64.29,345,3,3,83.9,2,9,8.21,6.43,1,2,2.00,0,0,0
23,2007,2007-12-02,12,30.200,PHI,,SEA,L 24-28,*,19,42,45.24,220,1,4,30.0,1,1,5.24,1.43,4,14,3.50,0,0,0
24,2007,2007-12-09,13,30.207,PHI,,NYG,L 13-16,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,2011,2011-09-11,1,34.118,STL,,PHI,L 13-31,,1,5,20.00,21,0,0,44.6,1,6,4.20,4.20,0,0,,0,0,0
26,2011,2011-10-23,6,34.160,STL,@,DAL,L 7-34,*,20,33,60.61,196,0,1,64.7,1,1,5.94,4.58,1,-1,-1.00,0,0,0
27,2011,2011-10-30,7,34.167,STL,,NOR,W 31-21,*,20,37,54.05,175,1,0,75.8,4,35,4.73,5.27,2,5,2.50,0,0,0
28,2011,2011-11-13,9,34.181,STL,@,CLE,W 13-12,,,,,,,,,,,,,,,,,,
29,2011,2011-12-04,12,34.202,STL,@,SFO,L 0-26,*,12,22,54.55,156,0,1,58.1,4,30,7.09,5.05,0,0,,0,0,0
