ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1982,1982-11-21,3,22.318,CHI,,DET,W 20-17,0,0,,0,,,,,,
2,1982,1982-12-05,5,22.332,CHI,,NWE,W 26-13,3,3,1.00,0,0,0,,0,0,0
3,1982,1982-12-12,6,22.339,CHI,@,SEA,L 14-20,0,0,,0,,,,,,
4,1982,1982-12-19,7,22.346,CHI,,STL,L 7-10,1,-2,-2.00,0,0,0,,0,0,0
5,1982,1982-12-26,8,22.353,CHI,@,RAM,W 34-26,1,3,3.00,0,0,0,,0,0,0
6,1982,1983-01-02,9,22.360,CHI,@,TAM,L 23-26,0,0,,0,,,,,,
7,1983,1983-09-25,4,23.261,CHI,@,BAL,L 19-22,2,8,4.00,0,1,7,7.00,0,0,0
8,1983,1983-10-02,5,23.268,CHI,,DEN,W 31-14,2,4,2.00,0,1,6,6.00,0,0,0
9,1983,1983-10-09,6,23.275,CHI,,MIN,L 14-23,1,-1,-1.00,0,0,0,,0,0,0
10,1983,1983-10-16,7,23.282,CHI,@,DET,L 17-31,0,0,,0,0,0,,0,0,
11,1983,1983-10-23,8,23.289,CHI,@,PHI,W 7-6,0,0,,0,0,0,,0,0,
12,1983,1983-10-30,9,23.296,CHI,,DET,L 17-38,0,0,,0,0,0,,0,0,
13,1983,1983-11-06,10,23.303,CHI,@,RAM,L 14-21,0,0,,0,0,0,,0,0,
14,1983,1983-11-13,11,23.310,CHI,,PHI,W 17-14,0,0,,0,0,0,,0,0,
15,1983,1983-11-20,12,23.317,CHI,@,TAM,W 27-0,2,10,5.00,0,0,0,,0,0,0
16,1983,1983-11-27,13,23.324,CHI,,SFO,W 13-3,0,0,,0,0,0,,0,0,
17,1983,1983-12-04,14,23.331,CHI,@,GNB,L 28-31,0,0,,0,0,0,,0,0,
18,1983,1983-12-11,15,23.338,CHI,@,MIN,W 19-13,1,4,4.00,0,0,0,,0,0,0
19,1983,1983-12-18,16,23.345,CHI,,GNB,W 23-21,0,0,,0,0,0,,0,0,
20,1984,1984-09-02,1,24.239,CHI,,TAM,W 34-14,4,25,6.25,0,0,0,,0,0,0
21,1984,1984-09-09,2,24.246,CHI,,DEN,W 27-0,4,21,5.25,0,0,0,,0,0,0
22,1984,1984-09-16,3,24.253,CHI,@,GNB,W 9-7,2,11,5.50,0,0,0,,0,0,0
23,1984,1984-09-23,4,24.260,CHI,@,SEA,L 9-38,2,-4,-2.00,0,1,6,6.00,0,0,0
24,1984,1984-09-30,5,24.267,CHI,,DAL,L 14-23,1,4,4.00,0,0,0,,0,0,0
25,1984,1984-10-07,6,24.274,CHI,,NOR,W 20-7,0,0,,0,0,0,,0,0,
26,1984,1984-10-14,7,24.281,CHI,@,STL,L 21-38,0,0,,0,0,0,,0,0,
27,1984,1984-10-21,8,24.288,CHI,@,TAM,W 44-9,2,9,4.50,0,0,0,,0,0,0
28,1984,1984-10-28,9,24.295,CHI,,MIN,W 16-7,1,2,2.00,0,1,2,2.00,0,0,0
29,1984,1984-11-04,10,24.302,CHI,,RAI,W 17-6,5,23,4.60,0,0,0,,0,0,0
30,1984,1984-11-11,11,24.309,CHI,@,RAM,L 13-29,1,3,3.00,0,2,14,7.00,0,0,0
31,1984,1984-11-18,12,24.316,CHI,,DET,W 16-14,5,52,10.40,0,1,-2,-2.00,0,0,0
32,1984,1984-11-25,13,24.323,CHI,@,MIN,W 34-3,2,20,10.00,0,1,3,3.00,0,0,0
33,1984,1984-12-03,14,24.331,CHI,@,SDG,L 7-20,3,14,4.67,0,3,16,5.33,0,0,0
34,1984,1984-12-09,15,24.337,CHI,,GNB,L 14-20,2,2,1.00,0,0,0,,0,0,0
35,1984,1984-12-16,16,24.344,CHI,@,DET,W 30-13,6,4,0.67,1,0,0,,0,1,6
36,1985,1985-09-08,1,25.244,CHI,,TAM,W 38-28,3,12,4.00,0,3,32,10.67,0,0,0
37,1985,1985-09-15,2,25.251,CHI,,NWE,W 20-7,5,22,4.40,0,0,0,,0,0,0
38,1985,1985-09-19,3,25.255,CHI,@,MIN,W 33-24,1,2,2.00,0,0,0,,0,0,0
39,1985,1985-09-29,4,25.265,CHI,,WAS,W 45-10,1,1,1.00,0,1,6,6.00,0,0,0
40,1985,1985-10-06,5,25.272,CHI,@,TAM,W 27-19,1,3,3.00,0,1,7,7.00,0,0,0
41,1985,1985-10-13,6,25.279,CHI,@,SFO,W 26-10,0,0,,0,0,0,,0,0,
42,1985,1985-11-03,9,25.300,CHI,@,GNB,W 16-10,0,0,,0,0,0,,0,0,
43,1985,1985-11-10,10,25.307,CHI,,DET,W 24-3,4,13,3.25,1,0,0,,0,1,6
44,1985,1985-11-17,11,25.314,CHI,@,DAL,W 44-0,4,19,4.75,1,0,0,,0,1,6
45,1985,1985-11-24,12,25.321,CHI,,ATL,W 36-0,6,26,4.33,1,0,0,,0,1,6
46,1985,1985-12-02,13,25.329,CHI,@,MIA,L 24-38,0,0,,0,0,0,,0,0,
47,1985,1985-12-08,14,25.335,CHI,,IND,W 17-10,5,27,5.40,1,0,0,,0,1,6
48,1985,1985-12-14,15,25.341,CHI,@,NYJ,W 19-6,0,0,,0,0,0,,0,0,
49,1985,1985-12-22,16,25.349,CHI,@,DET,W 37-17,1,0,0.00,0,0,0,,0,0,0
50,1986,1986-09-07,1,26.243,CHI,,CLE,W 41-31,1,1,1.00,0,0,0,,0,0,0
51,1986,1986-09-14,2,26.250,CHI,,PHI,W 13-10,1,3,3.00,0,0,0,,0,0,0
52,1986,1986-09-22,3,26.258,CHI,@,GNB,W 25-12,1,3,3.00,0,1,18,18.00,0,0,0
53,1986,1986-09-28,4,26.264,CHI,@,CIN,W 44-7,11,43,3.91,0,0,0,,0,0,0
54,1986,1986-10-05,5,26.271,CHI,,MIN,W 23-0,3,6,2.00,0,0,0,,0,0,0
55,1986,1986-10-12,6,26.278,CHI,@,HOU,W 20-7,1,0,0.00,0,0,0,,0,0,0
56,1986,1986-10-19,7,26.285,CHI,@,MIN,L 7-23,1,2,2.00,0,0,0,,0,0,0
57,1986,1986-10-26,8,26.292,CHI,,DET,W 13-7,4,11,2.75,0,1,7,7.00,0,0,0
58,1986,1986-11-03,9,26.300,CHI,,RAM,L 17-20,3,9,3.00,0,0,0,,0,0,0
59,1986,1986-11-09,10,26.306,CHI,@,TAM,W 23-3,5,38,7.60,0,0,0,,0,0,0
60,1986,1986-11-16,11,26.313,CHI,@,ATL,W 13-10,7,25,3.57,0,0,0,,0,0,0
61,1986,1986-11-23,12,26.320,CHI,,GNB,W 12-10,6,30,5.00,0,2,-7,-3.50,0,0,0
62,1986,1986-11-30,13,26.327,CHI,,PIT,W 13-10,2,11,5.50,0,0,0,,0,0,0
63,1986,1986-12-07,14,26.334,CHI,,TAM,W 48-14,3,5,1.67,0,0,0,,0,0,0
64,1986,1986-12-15,15,26.342,CHI,@,DET,W 16-13,2,12,6.00,0,0,0,,0,0,0
65,1986,1986-12-21,16,26.348,CHI,@,DAL,W 24-10,5,25,5.00,0,0,0,,0,0,0
66,1987,1987-09-14,1,27.250,CHI,,NYG,W 34-19,4,10,2.50,0,0,0,,0,0,0
67,1987,1987-09-20,2,27.256,CHI,,TAM,W 20-3,2,6,3.00,0,0,0,,0,0,0
68,1987,1987-10-25,6,27.291,CHI,@,TAM,W 27-26,0,0,,0,,,,,,
69,1987,1987-11-01,7,27.298,CHI,,KAN,W 31-28,0,0,,0,,,,,,
70,1987,1987-11-08,8,27.305,CHI,@,GNB,W 26-24,4,10,2.50,0,0,0,,0,0,0
71,1987,1987-11-16,9,27.313,CHI,@,DEN,L 29-31,1,1,1.00,0,0,0,,0,0,0
72,1987,1987-11-22,10,27.319,CHI,,DET,W 30-10,3,6,2.00,0,0,0,,0,0,0
73,1987,1987-11-29,11,27.326,CHI,,GNB,W 23-10,2,13,6.50,0,0,0,,0,0,0
74,1987,1987-12-06,12,27.333,CHI,@,MIN,W 30-24,0,0,,0,,,,,,
75,1987,1987-12-14,13,27.341,CHI,@,SFO,L 0-41,0,0,,0,,,,,,
76,1987,1987-12-20,14,27.347,CHI,,SEA,L 21-34,5,29,5.80,0,0,0,,0,0,0
77,1987,1987-12-27,15,27.354,CHI,@,RAI,W 6-3,4,13,3.25,0,0,0,,0,0,0
78,1988,1988-09-04,1,28.241,CHI,,MIA,W 34-7,5,20,4.00,0,0,0,,0,0,0
79,1988,1988-10-16,7,28.283,DEN,,ATL,W 30-14,0,0,,0,,,,,,
80,1988,1988-10-23,8,28.290,DEN,@,PIT,L 21-39,1,0,0.00,0,0,0,,0,0,0
