ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-03,1,22.256,DEN,,BOS,W 26-21,1,6,6.00,0,0,0,,0,0,0
2,1967,1967-09-24,4,22.277,DEN,,NYJ,L 24-38,1,10,10.00,0,0,0,,0,0,0
3,1967,1967-11-05,9,22.319,DEN,,OAK,L 17-21,1,17,17.00,0,0,0,,0,0,0
4,1967,1967-11-19,11,22.333,DEN,@,BUF,W 21-20,4,62,15.50,0,0,0,,0,0,0
5,1967,1967-11-23,12,22.337,DEN,@,SDG,L 20-24,2,46,23.00,0,0,0,,0,0,0
6,1967,1967-12-03,13,22.347,DEN,@,NYJ,W 33-24,1,9,9.00,0,0,0,,0,0,0
7,1967,1967-12-17,14,22.361,DEN,,KAN,L 24-38,1,5,5.00,0,1,10,10.00,0,0,0
8,1968,1968-09-15,1,23.269,DEN,@,CIN,L 10-24,1,6,6.00,0,0,0,,0,0,0
9,1968,1968-09-29,3,23.283,DEN,,BOS,L 17-20,1,7,7.00,0,0,0,,0,0,0
10,1968,1968-10-06,4,23.290,DEN,,CIN,W 10-7,2,29,14.50,0,0,0,,0,0,0
11,1968,1968-10-13,5,23.297,DEN,@,NYJ,W 21-13,2,19,9.50,0,0,0,,0,0,0
12,1968,1968-10-20,6,23.304,DEN,@,SDG,L 24-55,3,36,12.00,0,0,0,,0,0,0
13,1968,1968-10-27,7,23.311,DEN,,MIA,W 21-14,2,22,11.00,0,0,0,,0,0,0
14,1968,1968-11-03,8,23.318,DEN,@,BOS,W 35-14,5,98,19.60,1,0,0,,0,1,6
15,1968,1968-11-10,9,23.325,DEN,,OAK,L 7-43,1,8,8.00,0,0,0,,0,0,0
16,1968,1968-11-17,10,23.332,DEN,@,HOU,L 17-38,1,9,9.00,0,0,0,,0,0,0
17,1968,1968-12-01,12,23.346,DEN,,SDG,L 23-47,2,42,21.00,0,0,0,,0,0,0
18,1969,1969-09-14,1,24.267,DEN,,BOS,W 35-7,1,48,48.00,0,0,0,,0,0,0
19,1969,1969-09-21,2,24.274,DEN,,NYJ,W 21-19,1,21,21.00,0,0,0,,0,0,0
20,1969,1969-09-28,3,24.281,DEN,@,BUF,L 28-41,3,63,21.00,0,0,0,,0,0,0
21,1969,1969-10-05,4,24.288,DEN,,KAN,L 13-26,2,12,6.00,0,0,0,,0,0,0
22,1969,1969-10-26,7,24.309,DEN,@,HOU,L 21-24,2,56,28.00,0,0,0,,0,0,0
23,1970,1970-09-20,1,25.273,BOS,,MIA,W 27-14,,,,,,,,,,
24,1970,1970-09-27,2,25.280,BOS,,NYJ,L 21-31,0,0,,0,1,4,4.00,0,0,0
25,1970,1970-10-04,3,25.287,BOS,,BAL,L 6-14,3,32,10.67,0,0,0,,0,0,0
