ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1998,1998-09-06,1,23.094,CHI,,JAX,L 23-24,,3,,,,,0.0%,,,
2,1998,1998-09-13,2,23.101,CHI,@,PIT,L 12-17,,3,2,12,6.00,0,66.7%,4.00,0,0
3,1998,1998-09-20,3,23.108,CHI,@,TAM,L 15-27,,2,1,5,5.00,0,50.0%,2.50,0,0
4,1998,1998-09-27,4,23.115,CHI,,MIN,L 28-31,,3,2,17,8.50,0,66.7%,5.67,0,0
5,1998,1998-10-04,5,23.122,CHI,,DET,W 31-27,,2,2,27,13.50,0,100.0%,13.50,0,0
6,1998,1998-10-11,6,23.129,CHI,@,ARI,L 7-20,,1,,,,,0.0%,,,
7,1998,1998-10-18,7,23.136,CHI,,DAL,W 13-12,,4,4,57,14.25,0,100.0%,14.25,0,0
8,1998,1998-10-25,8,23.143,CHI,@,TEN,W 23-20,,1,,,,,0.0%,,,
9,1998,1998-11-08,9,23.157,CHI,,STL,L 12-20,,2,2,10,5.00,0,100.0%,5.00,0,0
10,1998,1998-11-15,10,23.164,CHI,@,DET,L 3-26,,1,1,14,14.00,0,100.0%,14.00,0,0
11,1998,1998-11-22,11,23.171,CHI,@,ATL,L 13-20,,1,,,,,0.0%,,,
12,1998,1998-11-29,12,23.178,CHI,,TAM,L 17-31,,4,2,23,11.50,0,50.0%,5.75,0,0
13,1998,1998-12-06,13,23.185,CHI,@,MIN,L 22-48,,5,1,11,11.00,0,20.0%,2.20,0,0
14,1998,1998-12-13,14,23.192,CHI,@,GNB,L 20-26,,2,2,12,6.00,0,100.0%,6.00,0,0
15,1998,1998-12-20,15,23.199,CHI,,BAL,W 24-3,,2,2,29,14.50,0,100.0%,14.50,0,0
16,1998,1998-12-27,16,23.206,CHI,,GNB,L 13-16,,,,,,,0.0%,,,
17,1999,1999-09-12,1,24.100,CHI,,KAN,W 20-17,*,1,,,,,0.0%,,,
18,1999,1999-09-19,2,24.107,CHI,,SEA,L 13-14,,2,1,11,11.00,0,50.0%,5.50,0,0
19,1999,1999-09-26,3,24.114,CHI,@,OAK,L 17-24,*,,,,,,0.0%,,,
20,1999,1999-10-03,4,24.121,CHI,,NOR,W 14-10,*,2,1,3,3.00,0,50.0%,1.50,0,0
21,1999,1999-10-10,5,24.128,CHI,@,MIN,W 24-22,*,1,1,12,12.00,0,100.0%,12.00,0,0
22,1999,1999-10-17,6,24.135,CHI,,PHI,L 16-20,*,1,1,16,16.00,0,100.0%,16.00,0,0
23,1999,1999-10-24,7,24.142,CHI,@,TAM,L 3-6,*,,,,,,0.0%,,,
24,1999,1999-10-31,8,24.149,CHI,@,WAS,L 22-48,,,,,,,0.0%,,,
25,1999,1999-11-07,9,24.156,CHI,@,GNB,W 14-13,*,,,,,,0.0%,,,
26,1999,1999-11-14,10,24.163,CHI,,MIN,L 24-27,,0,,,,,0.0%,,,
27,1999,1999-11-21,11,24.170,CHI,@,SDG,W 23-20,*,5,2,13,6.50,0,40.0%,2.60,0,0
28,1999,1999-11-25,12,24.174,CHI,@,DET,L 17-21,,1,1,3,3.00,1,100.0%,3.00,1,6
29,1999,1999-12-05,13,24.184,CHI,,GNB,L 19-35,,1,,,,,0.0%,,,
30,1999,1999-12-19,14,24.198,CHI,,DET,W 28-10,,0,,,,,0.0%,,,
31,1999,1999-12-26,15,24.205,CHI,@,STL,L 12-34,,1,1,24,24.00,0,100.0%,24.00,0,0
32,1999,2000-01-02,16,24.212,CHI,,TAM,L 6-20,*,,,,,,0.0%,,,
33,2000,2000-09-03,1,25.091,CHI,@,MIN,L 27-30,,1,,,,,0.0%,,,
34,2000,2000-09-10,2,25.098,CHI,@,TAM,L 0-41,,1,1,8,8.00,0,100.0%,8.00,0,0
35,2000,2000-09-17,3,25.105,CHI,,NYG,L 7-14,*,1,,,,,0.0%,,,
36,2000,2000-09-24,4,25.112,CHI,,DET,L 14-21,,2,2,25,12.50,0,100.0%,12.50,0,0
37,2000,2000-10-01,5,25.119,CHI,@,GNB,W 27-24,,4,1,7,7.00,0,25.0%,1.75,0,0
