ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
32,2009,2009-10-04,4,24.335,PIT,,SDG,W 38-28,*,,0,0,0.0,1,0,0,0,0
33,2009,2009-10-11,5,24.342,PIT,@,DET,W 28-20,*,,0,0,2.0,4,0,0,0,0
34,2009,2009-10-18,6,24.349,PIT,,CLE,W 27-14,*,,0,0,0.0,3,1,0,0,0
35,2009,2009-10-25,7,24.356,PIT,,MIN,W 27-17,*,,1,6,0.0,1,1,0,0,0
36,2009,2009-11-09,8,25.006,PIT,@,DEN,W 28-10,*,,0,0,0.0,4,0,0,0,0
37,2009,2009-11-15,9,25.012,PIT,,CIN,L 12-18,*,,0,0,1.0,3,1,0,0,0
38,2009,2009-11-22,10,25.019,PIT,@,KAN,L 24-27,*,,0,0,2.0,2,0,0,0,0
39,2009,2009-11-29,11,25.026,PIT,@,BAL,L 17-20,*,,0,0,1.0,7,0,0,0,0
40,2009,2009-12-06,12,25.033,PIT,,OAK,L 24-27,*,,0,0,2.0,6,2,0,0,0
41,2009,2009-12-10,13,25.037,PIT,@,CLE,L 6-13,*,,0,0,1.0,6,0,0,0,0
42,2009,2009-12-20,14,25.047,PIT,,GNB,W 37-36,*,,0,0,0.5,3,1,0,0,0
43,2009,2009-12-27,15,25.054,PIT,,BAL,W 23-20,*,,0,0,2.0,7,3,0,0,0
44,2009,2010-01-03,16,25.061,PIT,@,MIA,W 30-24,*,,0,0,2.0,2,1,0,0,0
45,2010,2010-09-12,1,25.313,PIT,,ATL,W 15-9,*,,0,0,1.0,3,1,0,0,0
46,2010,2010-09-19,2,25.320,PIT,@,TEN,W 19-11,*,,0,0,1.0,3,1,1,8,0
47,2010,2010-09-26,3,25.327,PIT,@,TAM,W 38-13,*,,0,0,0.0,2,1,0,0,0
48,2010,2010-10-03,4,25.334,PIT,,BAL,L 14-17,*,,0,0,0.0,2,3,0,0,0
49,2010,2010-10-17,5,25.348,PIT,,CLE,W 28-10,*,,0,0,1.5,2,1,0,0,0
50,2010,2010-10-24,6,25.355,PIT,@,MIA,W 23-22,*,,0,0,0.0,2,1,0,0,0
51,2010,2010-10-31,7,25.362,PIT,@,NOR,L 10-20,*,,0,0,0.0,2,0,0,0,0
52,2010,2010-11-08,8,26.005,PIT,@,CIN,W 27-21,*,,0,0,2.0,2,1,0,0,0
53,2010,2010-11-14,9,26.011,PIT,,NWE,L 26-39,*,,0,0,0.0,1,2,0,0,0
54,2010,2010-11-21,10,26.018,PIT,,OAK,W 35-3,*,,0,0,1.0,2,0,0,0,0
55,2010,2010-11-28,11,26.025,PIT,@,BUF,W 19-16,*,,0,0,0.0,3,2,0,0,0
56,2010,2010-12-05,12,26.032,PIT,@,BAL,W 13-10,*,,0,0,0.0,2,0,0,0,0
57,2010,2010-12-12,13,26.039,PIT,,CIN,W 23-7,*,,1,6,2.0,5,0,1,14,1
58,2010,2010-12-19,14,26.046,PIT,,NYJ,L 17-22,*,,0,0,0.0,2,0,0,0,0
59,2010,2010-12-23,15,26.050,PIT,,CAR,W 27-3,*,,0,0,0.5,1,2,0,0,0
60,2010,2011-01-02,16,26.060,PIT,@,CLE,W 41-9,*,,0,0,1.0,1,0,0,0,0
61,2011,2011-09-11,1,26.312,PIT,@,BAL,L 7-35,*,,0,0,1.0,3,0,0,0,0
62,2011,2011-09-18,2,26.319,PIT,,SEA,W 24-0,*,,0,0,0.5,2,1,0,0,0
63,2011,2011-09-25,3,26.326,PIT,@,IND,W 23-20,*,,0,0,0.0,2,3,0,0,0
64,2011,2011-10-02,4,26.333,PIT,@,HOU,L 10-17,*,,0,0,0.0,4,1,0,0,0
65,2011,2011-10-09,5,26.340,PIT,,TEN,W 38-17,*,,0,0,1.5,1,2,1,1,0
66,2011,2011-10-16,6,26.347,PIT,,JAX,W 17-13,*,,0,0,2.0,4,4,0,0,0
67,2011,2011-10-23,7,26.354,PIT,@,ARI,W 32-20,*,1,0,2,2.0,6,1,0,0,0
68,2011,2011-10-30,8,26.361,PIT,,NWE,W 25-17,*,,0,0,2.0,2,0,0,0,0
69,2011,2011-12-04,12,27.031,PIT,,CIN,W 35-7,*,,0,0,0.0,0,1,0,0,0
70,2011,2011-12-19,14,27.046,PIT,@,SFO,L 3-20,*,,0,0,0.0,2,0,0,0,0
71,2012,2012-09-09,1,27.311,PIT,@,DEN,L 19-31,*,,0,0,0.0,1,2,0,0,0
72,2012,2012-09-16,2,27.318,PIT,,NYJ,W 27-10,*,,0,0,1.0,2,0,0,0,0
73,2012,2012-09-23,3,27.325,PIT,@,OAK,L 31-34,*,,0,0,1.0,4,0,0,0,0
74,2012,2012-10-07,4,27.339,PIT,,PHI,W 16-14,*,,,,,,,,,
75,2012,2012-10-21,6,27.353,PIT,@,CIN,W 24-17,*,,0,0,0.0,1,2,1,11,0
76,2012,2012-10-28,7,27.360,PIT,,WAS,W 27-12,*,,0,0,0.0,2,0,0,0,0
77,2012,2012-11-04,8,28.001,PIT,@,NYG,W 24-20,*,,0,0,1.0,2,0,0,0,0
78,2012,2012-11-12,9,28.009,PIT,,KAN,W 16-13,*,,0,0,0.0,4,4,0,0,0
79,2012,2012-11-18,10,28.015,PIT,,BAL,L 10-13,*,,0,0,1.0,5,0,0,0,0
80,2012,2012-11-25,11,28.022,PIT,@,CLE,L 14-20,*,,,,,,,,,
81,2012,2012-12-16,14,28.043,PIT,@,DAL,L 24-27,*,,0,0,0.0,2,0,0,0,0
82,2012,2012-12-23,15,28.050,PIT,,CIN,L 10-13,*,,0,0,0.0,1,1,0,0,0
83,2012,2012-12-30,16,28.057,PIT,,CLE,W 24-10,*,,0,0,0.0,3,2,0,0,0
84,2013,2013-09-08,1,28.309,PIT,,TEN,L 9-16,*,,0,0,1.0,2,2,0,0,0
85,2013,2013-09-16,2,28.317,PIT,@,CIN,L 10-20,*,,0,0,0.0,2,1,0,0,0
86,2013,2013-09-22,3,28.323,PIT,,CHI,L 23-40,*,,0,0,1.0,1,1,0,0,0
87,2013,2013-09-29,4,28.330,PIT,@,MIN,L 27-34,*,,0,0,1.0,3,0,0,0,0
88,2013,2013-10-13,5,28.344,PIT,@,NYJ,W 19-6,*,,0,0,1.0,2,2,0,0,0
89,2013,2013-10-20,6,28.351,PIT,,BAL,W 19-16,*,,0,0,1.0,4,0,0,0,0
90,2013,2013-10-27,7,28.358,PIT,@,OAK,L 18-21,*,,0,0,0.0,0,0,0,0,0
91,2013,2013-11-03,8,29.000,PIT,@,NWE,L 31-55,*,,0,0,0.0,2,6,0,0,0
92,2013,2013-11-10,9,29.007,PIT,,BUF,W 23-10,*,,0,0,0.0,3,2,0,0,0
93,2013,2013-12-08,13,29.035,PIT,,MIA,L 28-34,*,,0,0,0.0,1,2,0,0,0
94,2013,2013-12-15,14,29.042,PIT,,CIN,W 30-20,*,,,,,,,,,
95,2014,2014-09-07,1,29.308,OAK,@,NYJ,L 14-19,*,,0,0,0.0,1,1,0,0,0
96,2014,2014-09-14,2,29.315,OAK,,HOU,L 14-30,,,,,,,,,,
97,2014,2014-09-21,3,29.322,OAK,@,NWE,L 9-16,*,,0,0,0.0,0,1,0,0,0
98,2014,2014-09-28,4,29.329,OAK,,MIA,L 14-38,*,,0,0,0.0,0,0,0,0,0
99,2014,2014-10-12,5,29.343,OAK,,SDG,L 28-31,*,,0,0,0.0,1,0,0,0,0
100,2014,2014-10-19,6,29.350,OAK,,ARI,L 13-24,*,,0,0,0.0,1,0,0,0,0
101,2015,2015-09-13,1,30.314,ARI,,NOR,W 31-19,,,0,0,0.0,2,0,0,0,0
102,2015,2015-09-20,2,30.321,ARI,@,CHI,W 48-23,*,,0,0,0.0,1,0,0,0,0
103,2015,2015-09-27,3,30.328,ARI,,SFO,W 47-7,*,,0,0,1.0,1,0,0,0,0
104,2015,2015-10-04,4,30.335,ARI,,STL,L 22-24,,,0,0,0.0,2,0,0,0,0
105,2015,2015-10-11,5,30.342,ARI,@,DET,W 42-17,*,,0,0,0.0,1,0,0,0,0
106,2015,2015-10-18,6,30.349,ARI,@,PIT,L 13-25,*,,0,0,0.0,0,0,0,0,0
107,2015,2015-10-26,7,30.357,ARI,,BAL,W 26-18,*,,0,0,0.0,0,0,0,0,0
108,2015,2015-11-01,8,30.363,ARI,@,CLE,W 34-20,*,,0,0,0.0,2,0,0,0,0
109,2015,2015-11-15,9,31.012,ARI,@,SEA,W 39-32,,,0,0,0.0,0,1,0,0,0
110,2015,2015-11-22,10,31.019,ARI,,CIN,W 34-31,*,,0,0,0.0,0,0,0,0,0
