ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,22.061,HOU,@,CIN,L 6-27,,,,
2,1982,1982-09-19,2,22.068,HOU,,SEA,W 23-21,,,,
3,1982,1982-11-21,3,22.131,HOU,,PIT,L 10-24,,,,
4,1982,1982-11-28,4,22.138,HOU,@,NWE,L 21-29,,,,
5,1982,1982-12-05,5,22.145,HOU,@,NYG,L 14-17,,,,
6,1982,1982-12-13,6,22.153,HOU,,DAL,L 7-37,,,,
7,1982,1982-12-19,7,22.159,HOU,@,PHI,L 14-35,,,,
8,1982,1982-12-26,8,22.166,HOU,,CLE,L 14-20,,,,
9,1982,1983-01-02,9,22.173,HOU,,CIN,L 27-35,,,,
10,1983,1983-09-04,1,23.053,HOU,,GNB,L 38-41,0.0,1,0,0
11,1983,1983-09-11,2,23.060,HOU,@,RAI,L 6-20,,,,
12,1983,1983-09-18,3,23.067,HOU,,PIT,L 28-40,,,,
13,1983,1983-09-25,4,23.074,HOU,@,BUF,L 13-30,,,,
14,1983,1983-10-02,5,23.081,HOU,@,PIT,L 10-17,,,,
15,1983,1983-10-09,6,23.088,HOU,,DEN,L 14-26,,,,
16,1983,1983-10-16,7,23.095,HOU,@,MIN,L 14-34,,,,
17,1983,1983-10-23,8,23.102,HOU,,KAN,L 10-13,,,,
18,1983,1983-10-30,9,23.109,HOU,@,CLE,L 19-25,,,,
19,1983,1983-11-06,10,23.116,HOU,,CIN,L 14-55,,,,
20,1983,1983-11-13,11,23.123,HOU,,DET,W 27-17,1.0,0,0,0
21,1983,1983-11-20,12,23.130,HOU,@,CIN,L 10-38,,,,
22,1983,1983-11-27,13,23.137,HOU,@,TAM,L 24-33,,,,
23,1983,1983-12-04,14,23.144,HOU,,MIA,L 17-24,,,,
24,1984,1984-09-02,1,24.051,HOU,,RAI,L 14-24,,,,
25,1984,1984-09-09,2,24.058,HOU,,IND,L 21-35,,,,
26,1984,1984-09-16,3,24.065,HOU,@,SDG,L 14-31,,,,
27,1984,1984-09-23,4,24.072,HOU,@,ATL,L 10-42,,,,
28,1984,1984-09-30,5,24.079,HOU,,NOR,L 10-27,0.0,1,1,0
29,1984,1984-10-07,6,24.086,HOU,@,CIN,L 3-13,,,,
30,1984,1984-10-14,7,24.093,HOU,@,MIA,L 10-28,,,,
31,1984,1984-10-21,8,24.100,HOU,,SFO,L 21-34,,,,
32,1984,1984-10-28,9,24.107,HOU,,CIN,L 13-31,,,,
33,1984,1984-11-04,10,24.114,HOU,@,PIT,L 7-35,,,,
34,1984,1984-11-11,11,24.121,HOU,@,KAN,W 17-16,,,,
35,1984,1984-11-18,12,24.128,HOU,,NYJ,W 31-20,,,,
36,1984,1984-11-25,13,24.135,HOU,@,CLE,L 10-27,,,,
37,1984,1984-12-02,14,24.142,HOU,,PIT,W 23-20,,,,
38,1984,1984-12-09,15,24.149,HOU,@,RAM,L 16-27,,,,
39,1984,1984-12-16,16,24.156,HOU,,CLE,L 20-27,,,,
40,1985,1985-09-08,1,25.057,HOU,,MIA,W 26-23,,,,
41,1985,1985-09-15,2,25.064,HOU,@,WAS,L 13-16,,,,
42,1985,1985-09-22,3,25.071,HOU,@,PIT,L 0-20,,,,
43,1985,1985-09-29,4,25.078,HOU,,DAL,L 10-17,,,,
44,1985,1985-10-06,5,25.085,HOU,@,DEN,L 20-31,,,,
45,1985,1985-10-13,6,25.092,HOU,,CLE,L 6-21,,,,
46,1985,1985-10-20,7,25.099,HOU,,CIN,W 44-27,,,,
47,1985,1985-10-27,8,25.106,HOU,@,STL,W 20-10,,,,
48,1985,1985-11-03,9,25.113,HOU,,KAN,W 23-20,,,,
49,1985,1985-11-10,10,25.120,HOU,@,BUF,L 0-20,1.0,0,0,0
50,1985,1985-11-17,11,25.127,HOU,,PIT,L 7-30,,,,
51,1985,1985-11-24,12,25.134,HOU,,SDG,W 37-35,,,,
52,1985,1985-12-01,13,25.141,HOU,@,CIN,L 27-45,,,,
53,1985,1985-12-08,14,25.148,HOU,,NYG,L 14-35,,,,
54,1985,1985-12-15,15,25.155,HOU,@,CLE,L 21-28,,,,
55,1985,1985-12-22,16,25.162,HOU,@,IND,L 16-34,,,,
56,1986,1986-09-07,1,26.056,HOU,@,GNB,W 31-3,,,,
57,1986,1986-09-14,2,26.063,HOU,,CLE,L 20-23,1.0,0,0,0
58,1986,1986-09-21,3,26.070,HOU,@,KAN,L 13-27,1.0,0,0,0
59,1986,1986-09-28,4,26.077,HOU,,PIT,L 16-22,,,,
60,1986,1986-10-05,5,26.084,HOU,@,DET,L 13-24,,,,
