ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1986,1986-09-07,1,28.345,CLE,@,CHI,L 31-41,1,22,22.00,0,0,0,,0,0,0,,0,0,0
2,1986,1986-09-14,2,28.352,CLE,@,HOU,W 23-20,1,13,13.00,0,0,0,,0,0,0,,0,0,0
3,1986,1986-09-18,3,28.356,CLE,,CIN,L 13-30,0,0,,0,,,,,,,,,,
4,1986,1986-09-28,4,29.001,CLE,,DET,W 24-21,0,0,,0,,,,,,,,,,
5,1986,1986-11-10,10,29.044,CLE,,MIA,W 26-16,0,0,,0,,,,,,,,,,
6,1986,1986-11-16,11,29.050,CLE,@,RAI,L 14-27,1,16,16.00,0,0,0,,0,0,0,,0,0,0
7,1986,1986-11-23,12,29.057,CLE,,PIT,W 37-31,0,0,,0,,,,,,,,,,
8,1986,1986-11-30,13,29.064,CLE,,HOU,W 13-10,0,0,,0,,,,,,,,,,
9,1986,1986-12-07,14,29.071,CLE,@,BUF,W 21-17,0,0,,0,,,,,,,,,,
10,1986,1986-12-14,15,29.078,CLE,@,CIN,W 34-3,0,0,,0,,,,,,,,,,
11,1986,1986-12-21,16,29.085,CLE,,SDG,W 47-17,0,0,,0,,,,,,,,,,
12,1987,1987-10-05,3,30.008,SFO,@,NYG,W 41-21,1,12,12.00,0,0,0,,0,0,0,,0,0,0
13,1987,1987-10-11,4,30.014,SFO,@,ATL,W 25-17,2,55,27.50,1,0,0,,0,0,0,,0,1,6
14,1987,1987-10-18,5,30.021,SFO,,STL,W 34-28,3,44,14.67,0,0,0,,0,0,0,,0,0,0
15,1988,1988-10-16,7,31.019,SFO,@,RAM,W 24-21,1,31,31.00,0,0,0,,0,0,0,,0,0,0
16,1988,1988-10-24,8,31.027,SFO,@,CHI,L 9-10,0,0,,0,,,,,,,,,,
17,1988,1988-10-30,9,31.033,SFO,,MIN,W 24-21,1,18,18.00,0,0,0,,0,0,0,,0,0,0
18,1988,1988-11-06,10,31.040,SFO,@,PHO,L 23-24,1,12,12.00,0,0,0,,0,0,0,,0,0,0
19,1988,1988-11-13,11,31.047,SFO,,RAI,L 3-9,0,0,,0,,,,,,,,,,
20,1988,1988-11-21,12,31.055,SFO,,WAS,W 37-21,0,0,,0,,,,,,,,,,
21,1988,1988-11-27,13,31.061,SFO,@,SDG,W 48-10,2,19,9.50,0,0,0,,0,0,0,,0,0,0
22,1988,1988-12-04,14,31.068,SFO,@,ATL,W 13-3,1,16,16.00,0,0,0,,0,0,0,,0,0,0
23,1988,1988-12-11,15,31.075,SFO,,NOR,W 30-17,0,0,,0,,,,,,,,,,
24,1988,1988-12-18,16,31.082,SFO,,RAM,L 16-38,2,24,12.00,0,0,0,,0,0,0,,0,0,0
25,1989,1989-09-10,1,31.348,SFO,@,IND,W 30-24,0,0,,0,0,0,,0,0,0,,0,,
26,1989,1989-09-17,2,31.355,SFO,@,TAM,W 20-16,0,0,,0,0,0,,0,0,0,,0,,
27,1989,1989-09-24,3,31.362,SFO,@,PHI,W 38-28,0,0,,0,0,0,,0,0,0,,0,,
28,1989,1989-10-01,4,32.004,SFO,,RAM,L 12-13,0,0,,0,0,0,,0,0,0,,0,,
29,1989,1989-10-08,5,32.011,SFO,@,NOR,W 24-20,0,0,,0,0,0,,0,0,0,,0,,
30,1989,1989-10-15,6,32.018,SFO,@,DAL,W 31-14,0,0,,0,0,0,,0,0,0,,0,,
31,1989,1989-10-22,7,32.025,SFO,,NWE,W 37-20,0,0,,0,0,0,,0,0,0,,0,,
32,1989,1989-10-29,8,32.032,SFO,@,NYJ,W 23-10,0,0,,0,0,0,,0,0,0,,0,,
33,1989,1989-11-06,9,32.040,SFO,,NOR,W 31-13,1,26,26.00,0,0,0,,0,0,0,,0,0,0
34,1989,1989-11-12,10,32.046,SFO,,ATL,W 45-3,0,0,,0,0,0,,0,1,3,3.00,0,0,0
35,1989,1989-11-19,11,32.053,SFO,,GNB,L 17-21,0,0,,0,1,17,17.00,0,0,0,,0,0,0
36,1990,1990-09-09,1,32.347,DET,,TAM,L 21-38,2,24,12.00,0,0,0,,0,0,0,,0,0,0
37,1990,1990-09-16,2,32.354,DET,,ATL,W 21-14,1,12,12.00,1,0,0,,0,0,0,,0,1,6
38,1990,1990-09-23,3,32.361,DET,@,TAM,L 20-23,2,37,18.50,0,0,0,,0,0,0,,0,0,0
39,1990,1990-09-30,4,33.003,DET,,GNB,L 21-24,4,76,19.00,0,0,0,,0,0,0,,0,0,0
40,1990,1990-10-07,5,33.010,DET,@,MIN,W 34-27,1,16,16.00,1,0,0,,0,0,0,,0,1,6
41,1990,1990-10-14,6,33.017,DET,@,KAN,L 24-43,2,30,15.00,0,0,0,,0,0,0,,0,0,0
42,1990,1990-10-28,7,33.031,DET,@,NOR,W 27-10,0,0,,0,,,,,,,,,,
43,1990,1990-11-04,8,33.038,DET,,WAS,L 38-41,0,0,,0,,,,,,,,,,
44,1990,1990-11-11,9,33.045,DET,,MIN,L 7-17,0,0,,0,,,,,,,,,,
45,1990,1990-11-22,11,33.056,DET,,DEN,W 40-27,1,8,8.00,0,0,0,,0,0,0,,0,0,0
46,1990,1990-12-02,12,33.066,DET,@,CHI,L 17-23,4,37,9.25,0,0,0,,0,0,0,,0,0,0
47,1990,1990-12-10,13,33.074,DET,,RAI,L 31-38,1,18,18.00,0,0,0,,0,0,0,,0,0,0
48,1990,1990-12-16,14,33.080,DET,,CHI,W 38-21,1,68,68.00,1,0,0,,0,0,0,,0,1,6
49,1990,1990-12-22,15,33.086,DET,@,GNB,W 24-17,0,0,,0,,,,,,,,,,
50,1990,1990-12-30,16,33.094,DET,@,SEA,L 10-30,1,6,6.00,0,0,0,,0,0,0,,0,0,0
