ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.194,HOU,,PIT,L 24-29,,,,,,,,,,,
2,1992,1992-09-13,2,22.201,HOU,@,IND,W 20-10,,,,,,,,,,,
3,1992,1992-09-20,3,22.208,HOU,,KAN,W 23-20,,,,,,,,,,,
4,1992,1992-09-27,4,22.215,HOU,,SDG,W 27-0,,,,,,,,,,,
5,1992,1992-10-11,5,22.229,HOU,@,CIN,W 38-24,,,,,,,,,,,
6,1992,1992-10-18,6,22.236,HOU,@,DEN,L 21-27,,,,,,,,,,,
7,1992,1992-10-25,7,22.243,HOU,,CIN,W 26-10,,,,,,,,,,,
8,1992,1992-11-15,10,22.264,HOU,@,MIN,W 17-13,,,,,,,,,,,
9,1992,1992-11-22,11,22.271,HOU,@,MIA,L 16-19,,,,,,,,,,,
10,1992,1992-11-26,12,22.275,HOU,@,DET,W 24-21,,,,,,,,,,,
11,1992,1992-12-07,13,22.286,HOU,,CHI,W 24-7,,,,,,,,,,,
12,1992,1992-12-13,14,22.292,HOU,,GNB,L 14-16,,,,,,,,,,,
13,1992,1992-12-20,15,22.299,HOU,@,CLE,W 17-14,,,,,,,,,,,
14,1992,1992-12-27,16,22.306,HOU,,BUF,W 27-3,,,,,,,,,,,
15,1993,1993-09-05,1,23.192,HOU,@,NOR,L 21-33,,,,,,,,,,,
16,1993,1993-09-12,2,23.199,HOU,,KAN,W 30-0,,,,,,,,,,,
17,1993,1993-09-19,3,23.206,HOU,@,SDG,L 17-18,,,,,,,,,,,
18,1993,1993-09-26,4,23.213,HOU,,RAM,L 13-28,,,,,,,,,,,
19,1993,1993-10-11,5,23.228,HOU,@,BUF,L 7-35,,,,,,,,,,,
20,1993,1993-10-17,6,23.234,HOU,@,NWE,W 28-14,,,,,,,,,,,
21,1993,1993-10-24,7,23.241,HOU,,CIN,W 28-12,,0,0,,0,0,0,1.0,0,0,0
22,1993,1993-11-07,8,23.255,HOU,,SEA,W 24-14,,,,,,,,,,,
23,1993,1993-11-14,9,23.262,HOU,@,CIN,W 38-3,,,,,,,,,,,
24,1993,1993-11-21,10,23.269,HOU,@,CLE,W 27-20,,,,,,,,,,,
25,1993,1993-11-28,11,23.276,HOU,,PIT,W 23-3,,,,,,,,,,,
26,1993,1993-12-05,12,23.283,HOU,,ATL,W 33-17,,,,,,,,,,,
27,1993,1993-12-12,13,23.290,HOU,,CLE,W 19-17,,,,,,,,,,,
28,1993,1993-12-19,14,23.297,HOU,@,PIT,W 26-17,,,,,,,,,,,
29,1993,1993-12-25,15,23.303,HOU,@,SFO,W 10-7,,,,,,,,,,,
30,1993,1994-01-02,16,23.311,HOU,,NYJ,W 24-0,,,,,,,,,,,
31,1994,1994-09-18,3,24.205,HOU,,BUF,L 7-15,,,,,,,,,,,
32,1994,1994-09-25,4,24.212,HOU,,CIN,W 20-13,,,,,,,,,,,
33,1994,1994-10-03,5,24.220,HOU,@,PIT,L 14-30,,,,,,,,,,,
34,1994,1994-10-13,6,24.230,HOU,,CLE,L 8-11,,,,,,,,,,,
35,1994,1994-10-24,7,24.241,HOU,@,PHI,L 6-21,,,,,,,,,,,
36,1994,1994-10-30,8,24.247,HOU,@,RAI,L 14-17,,,,,,,,,,,
37,1994,1994-11-06,9,24.254,HOU,,PIT,L 9-12,,,,,,,,,,,
38,1994,1994-11-13,10,24.261,HOU,@,CIN,L 31-34,,,,,,,,,,,
39,1994,1994-11-21,11,24.269,HOU,,NYG,L 10-13,,,,,,,,,,,
40,1994,1994-11-27,12,24.275,HOU,@,CLE,L 10-34,,,,,,,,,,,
41,1994,1994-12-04,13,24.282,HOU,,ARI,L 12-30,,,,,,,,,,,
42,1994,1994-12-11,14,24.289,HOU,,SEA,L 14-16,,,,,,,,,,,
43,1994,1994-12-18,15,24.296,HOU,@,KAN,L 9-31,,,,,,,,,,,
44,1994,1994-12-24,16,24.302,HOU,,NYJ,W 24-10,,,,,,,,,,,
45,1995,1995-09-03,1,25.190,HOU,@,JAX,W 10-3,,0,0,,0,,,,,,
46,1995,1995-09-10,2,25.197,HOU,,PIT,L 17-34,,0,0,,0,,,,,,
47,1995,1995-09-17,3,25.204,HOU,,CLE,L 7-14,,0,0,,0,,,,,,
48,1995,1995-09-24,4,25.211,HOU,@,CIN,W 38-28,,0,0,,0,,,,,,
49,1995,1995-10-01,5,25.218,HOU,,JAX,L 16-17,,0,0,,0,,,,,,
50,1995,1995-10-08,6,25.225,HOU,@,MIN,L 17-23,,0,0,,0,,,,,,
51,1995,1995-10-22,7,25.239,HOU,@,CHI,L 32-35,,0,0,,0,,,,,,
52,1995,1995-10-29,8,25.246,HOU,,TAM,W 19-7,,0,0,,0,,,,,,
53,1995,1995-11-05,9,25.253,HOU,@,CLE,W 37-10,,0,0,,0,,,,,,
54,1995,1995-11-12,10,25.260,HOU,,CIN,L 25-32,,0,0,,0,,,,,,
55,1995,1995-11-19,11,25.267,HOU,@,KAN,L 13-20,,0,0,,0,,,,,,
56,1995,1995-11-26,12,25.274,HOU,,DEN,W 42-33,,0,0,,0,,,,,,
57,1995,1995-12-03,13,25.281,HOU,@,PIT,L 7-21,,1,6,6.00,0,0,0,0.0,0,0,0
58,1995,1995-12-10,14,25.288,HOU,,DET,L 17-24,,0,0,,0,,,,,,
59,1995,1995-12-17,15,25.295,HOU,,NYJ,W 23-6,,0,0,,0,,,,,,
60,1995,1995-12-24,16,25.302,HOU,@,BUF,W 28-17,,0,0,,0,0,0,1.0,0,0,0
61,1996,1996-09-01,1,26.189,HOU,,KAN,L 19-20,,0,0,,0,0,0,1.0,0,0,0
62,1996,1996-09-08,2,26.196,HOU,@,JAX,W 34-27,,,,,,,,,,,
63,1996,1996-09-15,3,26.203,DAL,,IND,L 24-25,,,,,,,,,,,
64,1996,1996-09-29,4,26.217,HOU,@,PIT,L 16-30,,,,,,,,,,,
65,1996,1996-10-06,5,26.224,HOU,@,CIN,W 30-27,,,,,,,,,,,
66,1996,1996-10-13,6,26.231,HOU,@,ATL,W 23-13,,,,,,,,,,,
67,1996,1996-10-20,7,26.238,HOU,,PIT,W 23-13,,,,,,,,,,,
68,1996,1996-10-27,8,26.245,HOU,,SFO,L 9-10,,,,,,,,,,,
69,1996,1996-11-03,9,26.252,HOU,@,SEA,L 16-23,,0,0,,0,0,0,1.0,0,0,0
70,1996,1996-11-10,10,26.259,HOU,@,NOR,W 31-14,,,,,,,,,,,
71,1996,1996-11-17,11,26.266,HOU,,MIA,L 20-23,,0,0,,0,0,0,1.0,0,0,0
72,1996,1996-11-24,12,26.273,HOU,,CAR,L 6-31,,,,,,,,,,,
73,1996,1996-12-01,13,26.280,HOU,@,NYJ,W 35-10,,,,,,,,,,,
74,1996,1996-12-08,14,26.287,HOU,,JAX,L 17-23,,,,,,,,,,,
75,1996,1996-12-15,15,26.294,HOU,,CIN,L 13-21,,,,,,,,,,,
76,1996,1996-12-22,16,26.301,CIN,,IND,W 31-24,,,,,,,,,,,
77,1997,1997-08-31,1,27.187,TEN,,OAK,W 24-21,,0,0,,0,0,0,1.0,0,0,0
78,1997,1997-09-07,2,27.194,TEN,@,MIA,L 13-16,,,,,,,,,,,
79,1997,1997-09-21,4,27.208,BUF,,IND,W 37-35,,,,,,,,,,,
80,1997,1997-09-28,4,27.215,TEN,@,PIT,L 24-37,,,,,,,,,,,
81,1997,1997-10-05,5,27.222,TEN,@,SEA,L 13-16,,0,0,,0,0,0,1.0,0,0,0
82,1997,1997-10-12,6,27.229,TEN,,CIN,W 30-7,,,,,,,,,,,
83,1997,1997-10-19,7,27.236,TEN,,WAS,W 28-14,,,,,,,,,,,
84,1997,1997-10-26,8,27.243,TEN,@,ARI,W 41-14,,0,0,,0,0,0,0.5,0,0,0
85,1997,1997-11-02,9,27.250,TEN,,JAX,L 24-30,,,,,,,,,,,
86,1997,1997-11-09,10,27.257,TEN,,NYG,W 10-6,,,,,,,,,,,
87,1997,1997-11-16,11,27.264,TEN,@,JAX,L 9-17,,,,,,,,,,,
88,1997,1997-11-23,12,27.271,TEN,,BUF,W 31-14,,,,,,,,,,,
89,1997,1997-11-27,13,27.275,TEN,@,DAL,W 27-14,,,,,,,,,,,
90,1997,1997-12-04,14,27.282,TEN,@,CIN,L 14-41,,,,,,,,,,,
91,1997,1997-12-14,15,27.292,MIA,@,IND,L 0-41,,,,,,,,,,,
92,1997,1997-12-21,16,27.299,TEN,,PIT,W 16-6,,0,0,,0,0,0,0.0,1,9,0
93,1998,1998-09-06,1,28.193,TEN,@,CIN,W 23-14,,0,0,,0,0,0,0.5,0,0,0
94,1998,1998-09-13,2,28.200,TEN,,SDG,L 7-13,,,,,,,,,,,
95,1998,1998-09-20,3,28.207,TEN,@,NWE,L 16-27,,,,,,,,,,,
96,1998,1998-09-27,4,28.214,TEN,,JAX,L 22-27,,,,,,,,,,,
97,1998,1998-10-18,6,28.235,TEN,,CIN,W 44-14,,,,,,,,,,,
98,1998,1998-10-25,7,28.242,TEN,,CHI,L 20-23,,,,,,,,,,,
99,1998,1998-11-01,8,28.249,TEN,@,PIT,W 41-31,,,,,,,,,,,
100,1998,1998-11-08,9,28.256,TEN,@,TAM,W 31-22,,0,0,,0,1,6,0.0,1,1,1
101,1998,1998-11-15,10,28.263,TEN,,PIT,W 23-14,,,,,,,,,,,
102,1998,1998-11-22,11,28.270,TEN,,NYJ,L 3-24,,,,,,,,,,,
103,1998,1998-11-29,12,28.277,TEN,@,SEA,L 18-20,,,,,,,,,,,
104,1998,1998-12-13,14,28.291,TEN,@,JAX,W 16-13,,0,0,,0,0,0,1.0,0,0,0
105,1998,1998-12-20,15,28.298,TEN,@,GNB,L 22-30,,,,,,,,,,,
106,1998,1998-12-26,16,28.304,TEN,,MIN,L 16-26,,,,,,,,,,,
107,1999,1999-09-12,1,29.199,TEN,,CIN,W 36-35,*,,,,,,,,,,
108,1999,1999-09-19,2,29.206,TEN,,CLE,W 26-9,*,0,0,,0,0,0,1.0,0,0,0
109,1999,1999-09-26,3,29.213,TEN,@,JAX,W 20-19,*,,,,,,,,,,
110,1999,1999-10-10,5,29.227,TEN,,BAL,W 14-11,*,,,,,,,,,,
111,1999,1999-10-17,6,29.234,TEN,@,NOR,W 24-21,*,,,,,,,,,,
112,1999,1999-10-31,7,29.248,TEN,,STL,W 24-21,*,0,0,,0,0,0,1.0,0,0,0
113,1999,1999-11-07,8,29.255,TEN,@,MIA,L 0-17,*,0,0,,0,0,0,0.5,0,0,0
114,1999,1999-11-14,9,29.262,TEN,@,CIN,W 24-14,*,,,,,,,,,,
115,1999,1999-11-21,10,29.269,TEN,,PIT,W 16-10,*,0,0,,0,0,0,1.0,0,0,0
116,1999,1999-11-28,11,29.276,TEN,@,CLE,W 33-21,*,,,,,,,,,,
117,1999,1999-12-05,12,29.283,TEN,@,BAL,L 14-41,*,,,,,,,,,,
118,1999,1999-12-09,13,29.287,TEN,,OAK,W 21-14,*,,,,,,,,,,
119,1999,1999-12-19,14,29.297,TEN,,ATL,W 30-17,*,,,,,,,,,,
120,1999,1999-12-26,15,29.304,TEN,,JAX,W 41-14,*,,,,,,,,,,
121,1999,2000-01-02,16,29.311,TEN,@,PIT,W 47-36,*,0,0,,0,0,0,0.0,1,29,0
122,2000,2000-09-03,1,30.191,DAL,,PHI,L 14-41,,,,,,,,,,,
123,2000,2000-09-10,2,30.198,DAL,@,ARI,L 31-32,,,,,,,,,,,
124,2000,2000-09-18,3,30.206,DAL,@,WAS,W 27-21,,,,,,,,,,,
125,2000,2000-09-24,4,30.212,DAL,,SFO,L 24-41,,,,,,,,,,,
126,2000,2000-10-01,5,30.219,DAL,@,CAR,W 16-13,,,,,,,,,,,
127,2000,2000-10-15,6,30.233,DAL,@,NYG,L 14-19,,,,,,,,,,,
128,2000,2000-10-22,7,30.240,DAL,,ARI,W 48-7,,,,,,,,,,,
129,2000,2000-10-29,8,30.247,DAL,,JAX,L 17-23,,,,,,,,,,,
130,2000,2000-11-05,9,30.254,DAL,@,PHI,L 13-16,,,,,,,,,,,
131,2000,2000-11-12,10,30.261,DAL,,CIN,W 23-6,,,,,,,,,,,
132,2000,2000-11-19,11,30.268,DAL,@,BAL,L 0-27,,,,,,,,,,,
133,2000,2000-11-23,12,30.272,DAL,,MIN,L 15-27,,,,,,,,,,,
134,2000,2000-12-03,13,30.282,DAL,@,TAM,L 7-27,,,,,,,,,,,
135,2000,2000-12-10,14,30.289,DAL,,WAS,W 32-13,,,,,,,,,,,
136,2000,2000-12-17,15,30.296,DAL,,NYG,L 13-17,,,,,,,,,,,
137,2000,2000-12-25,16,30.304,DAL,@,TEN,L 0-31,,,,,,,,,,,
