ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
18,1960,1960-12-18,14,25.158,LAC,,NYT,W 50-43,*,16,29,55.17,239,3,4,77.3,0,0,8.24,4.10,4,23,5.75,1,0,0,,0,1,6
19,1961,1961-09-10,1,26.059,SDG,@,DTX,W 26-10,*,15,32,46.88,162,0,0,62.2,0,0,5.06,5.06,3,29,9.67,0,0,0,,0,0,0
20,1961,1961-09-17,2,26.066,SDG,,OAK,W 44-0,*,11,20,55.00,130,0,0,75.0,0,0,6.50,6.50,1,5,5.00,0,0,0,,0,0,0
21,1961,1961-09-24,3,26.073,SDG,,HOU,W 34-24,*,6,17,35.29,101,2,0,95.5,0,0,5.94,8.29,4,5,1.25,0,0,0,,0,0,0
22,1961,1961-09-30,4,26.079,SDG,@,BUF,W 19-11,*,14,26,53.85,146,0,1,54.3,0,0,5.62,3.88,4,19,4.75,0,0,0,,0,0,0
23,1961,1961-10-07,5,26.086,SDG,@,BOS,W 38-27,*,12,24,50.00,315,3,2,100.7,0,0,13.13,11.88,1,4,4.00,1,0,0,,0,1,6
24,1961,1961-10-15,6,26.094,SDG,@,NYT,W 25-10,*,15,38,39.47,302,0,1,57.1,0,0,7.95,6.76,4,-2,-0.50,2,0,0,,0,2,12
25,1961,1961-10-22,7,26.101,SDG,@,OAK,W 41-10,*,5,17,29.41,65,1,0,62.6,0,0,3.82,5.00,2,6,3.00,1,0,0,,0,1,6
26,1961,1961-10-29,8,26.108,SDG,,DEN,W 37-0,*,11,28,39.29,162,1,4,31.2,0,0,5.79,0.07,4,16,4.00,0,0,0,,0,0,0
27,1961,1961-11-05,9,26.115,SDG,,NYT,W 48-13,*,8,18,44.44,127,1,2,47.5,0,0,7.06,3.17,5,11,2.20,2,0,0,,0,2,12
28,1961,1961-11-12,10,26.122,SDG,@,DEN,W 19-16,*,11,31,35.48,201,2,3,40.6,0,0,6.48,3.42,3,20,6.67,0,0,0,,0,0,0
29,1961,1961-11-19,11,26.129,SDG,,DTX,W 24-14,*,15,27,55.56,357,2,1,109.7,0,0,13.22,13.04,2,-1,-0.50,0,0,0,,0,0,0
30,1961,1961-12-03,12,26.143,SDG,@,HOU,L 13-33,*,22,39,56.41,242,2,2,70.7,0,0,6.21,4.92,4,8,2.00,0,0,0,,0,0,0
31,1961,1961-12-10,13,26.150,SDG,,BUF,W 28-10,*,11,21,52.38,213,1,2,64.3,0,0,10.14,6.81,4,2,0.50,0,0,0,,0,0,0
32,1961,1961-12-17,14,26.157,SDG,,BOS,L 0-41,*,9,26,34.62,163,0,4,17.5,0,0,6.27,-0.65,2,-17,-8.50,0,0,0,,0,0,0
33,1962,1962-09-07,1,27.056,SDG,@,DEN,L 21-30,*,8,27,29.63,108,1,1,40.7,0,0,4.00,3.07,4,2,0.50,0,0,0,,0,0,0
34,1962,1962-09-16,2,27.065,SDG,,NYT,W 40-14,*,5,18,27.78,184,1,1,65.0,0,0,10.22,8.83,4,26,6.50,1,0,0,,0,1,6
35,1962,1962-11-18,11,27.128,BUF,@,OAK,W 10-6,,4,12,33.33,43,1,0,72.6,0,0,3.58,5.25,1,28,28.00,0,0,0,,0,0,0
36,1962,1962-11-23,12,27.133,BUF,@,BOS,L 10-21,*,14,22,63.64,194,0,0,91.9,0,0,8.82,8.82,3,11,3.67,1,0,0,,0,1,6
37,1962,1962-12-02,13,27.142,BUF,,DTX,W 23-14,*,21,35,60.00,248,2,0,100.7,0,0,7.09,8.23,5,10,2.00,0,0,0,,0,0,0
38,1962,1962-12-08,14,27.148,BUF,@,NYT,W 20-3,*,12,25,48.00,151,0,4,27.7,0,0,6.04,-1.16,3,7,2.33,0,0,0,,0,0,0
39,1963,1963-09-08,1,28.057,BUF,@,SDG,L 10-14,*,17,33,51.52,220,0,3,34.9,0,0,6.67,2.58,2,19,9.50,0,0,0,,0,0,0
40,1963,1963-09-15,2,28.064,BUF,@,OAK,L 17-35,*,19,36,52.78,284,2,1,85.9,0,0,7.89,7.75,5,47,9.40,0,0,0,,0,0,0
41,1963,1963-09-22,3,28.071,BUF,,KAN,T 27-27,*,15,25,60.00,244,1,1,89.4,0,0,9.76,8.76,7,32,4.57,2,0,0,,0,2,12
42,1963,1963-09-28,4,28.077,BUF,,HOU,L 20-31,*,6,10,60.00,119,0,0,101.7,0,0,11.90,11.90,2,20,10.00,0,0,0,,0,0,0
43,1963,1963-10-05,5,28.084,BUF,,OAK,W 12-0,*,15,33,45.45,177,1,1,59.8,0,0,5.36,4.61,4,13,3.25,0,0,0,,0,0,0
44,1963,1963-10-13,6,28.092,BUF,@,KAN,W 35-26,*,12,24,50.00,300,2,2,88.9,0,0,12.50,10.42,2,2,1.00,1,0,0,,0,1,6
45,1963,1963-10-20,7,28.099,BUF,@,HOU,L 14-28,*,18,43,41.86,252,2,4,38.1,0,0,5.86,2.60,3,18,6.00,0,0,0,,0,0,0
46,1963,1963-10-26,8,28.105,BUF,,BOS,W 28-21,*,18,36,50.00,317,1,1,78.1,0,0,8.81,8.11,9,26,2.89,3,0,0,,0,3,18
47,1963,1963-11-03,9,28.113,BUF,@,DEN,W 30-28,*,7,11,63.64,121,1,0,131.2,0,0,11.00,12.82,2,3,1.50,0,0,0,,0,0,0
48,1963,1963-11-09,10,28.119,BUF,,DEN,W 27-17,*,16,36,44.44,273,3,1,86.9,0,0,7.58,8.00,6,23,3.83,1,0,0,,0,1,6
49,1963,1963-11-17,11,28.127,BUF,,SDG,L 13-23,*,23,36,63.89,278,0,3,52.8,0,0,7.72,3.97,1,12,12.00,0,0,0,,0,0,0
50,1963,1963-12-01,12,28.141,BUF,@,BOS,L 7-17,*,19,46,41.30,191,0,2,35.7,0,0,4.15,2.20,4,16,4.00,0,0,0,,0,0,0
51,1963,1963-12-14,14,28.154,BUF,@,NYJ,W 19-10,,8,15,53.33,134,0,1,56.0,0,0,8.93,5.93,3,8,2.67,1,0,0,,0,1,6
52,1964,1964-09-13,1,29.062,BUF,,KAN,W 34-17,*,15,34,44.12,218,3,3,58.2,0,0,6.41,4.21,5,24,4.80,0,0,0,,0,0,0
53,1964,1964-09-20,2,29.069,BUF,,DEN,W 30-13,*,8,18,44.44,136,0,4,31.0,0,0,7.56,-2.44,3,2,0.67,0,0,0,,0,0,0
54,1964,1964-09-26,3,29.075,BUF,,SDG,W 30-3,*,8,19,42.11,95,0,1,36.1,0,0,5.00,2.63,1,-9,-9.00,0,0,0,,0,0,0
55,1964,1964-10-03,4,29.082,BUF,,OAK,W 23-20,*,10,26,38.46,173,0,2,29.8,0,0,6.65,3.19,3,14,4.67,1,0,0,,0,1,6
56,1964,1964-10-11,5,29.090,BUF,@,HOU,W 48-17,*,14,26,53.85,378,3,3,97.9,0,0,14.54,11.65,5,22,4.40,0,0,0,,0,0,0
57,1964,1964-10-18,6,29.097,BUF,@,KAN,W 35-22,*,14,23,60.87,256,3,3,99.2,0,0,11.13,7.87,3,1,0.33,1,0,0,,0,1,6
58,1964,1964-10-24,7,29.103,BUF,,NYJ,W 34-24,*,8,16,50.00,220,1,1,90.6,0,0,13.75,12.19,3,34,11.33,0,0,0,,0,0,0
59,1964,1964-11-01,8,29.111,BUF,,HOU,W 24-10,*,2,7,28.57,43,0,1,13.1,0,0,6.14,-0.29,1,2,2.00,0,0,0,,0,0,0
60,1964,1964-11-08,9,29.118,BUF,@,NYJ,W 20-7,*,2,7,28.57,26,0,1,3.0,0,0,3.71,-2.71,1,3,3.00,0,0,0,,0,0,0
61,1964,1964-11-15,10,29.125,BUF,,BOS,L 28-36,*,16,41,39.02,295,2,2,60.5,0,0,7.20,5.98,3,10,3.33,0,0,0,,0,0,0
62,1964,1964-11-26,11,29.136,BUF,@,SDG,W 27-24,*,8,20,40.00,136,0,1,42.9,0,0,6.80,4.55,2,1,0.50,1,0,0,,0,1,6
63,1964,1964-12-06,12,29.146,BUF,@,OAK,L 13-16,*,2,6,33.33,23,0,1,6.2,0,0,3.83,-3.67,1,2,2.00,0,0,0,,0,0,0
64,1964,1964-12-20,14,29.160,BUF,@,BOS,W 24-14,*,12,24,50.00,286,1,3,67.7,0,0,11.92,7.13,6,11,1.83,2,0,0,,0,2,12
65,1965,1965-09-11,1,30.060,BUF,,BOS,W 24-7,*,19,40,47.50,280,1,2,58.3,0,0,7.00,5.25,4,-8,-2.00,1,0,0,,0,1,6
66,1965,1965-09-19,2,30.068,BUF,@,DEN,W 30-15,*,20,49,40.82,280,1,2,49.7,0,0,5.71,4.29,4,-1,-0.25,1,0,0,,0,1,6
67,1965,1965-09-26,3,30.075,BUF,,NYJ,W 33-21,*,22,37,59.46,292,1,0,93.5,0,0,7.89,8.43,6,5,0.83,1,0,0,,0,1,6
68,1965,1965-10-03,4,30.082,BUF,,OAK,W 17-12,*,10,21,47.62,154,1,2,48.6,0,0,7.33,4.00,3,3,1.00,0,0,0,,0,0,0
69,1965,1965-10-10,5,30.089,BUF,,SDG,L 3-34,*,7,23,30.43,48,0,2,3.7,0,0,2.09,-1.83,2,14,7.00,0,1,-9,-9.00,0,0,0
70,1965,1965-10-17,6,30.096,BUF,@,KAN,W 23-7,*,13,25,52.00,71,0,1,41.2,0,0,2.84,1.04,2,10,5.00,0,0,0,,0,0,0
71,1965,1965-10-24,7,30.103,BUF,,DEN,W 31-13,*,14,22,63.64,280,2,0,137.5,0,0,12.73,14.55,0,0,,0,0,0,,0,0,0
72,1965,1965-10-31,8,30.110,BUF,,HOU,L 17-19,*,10,22,45.45,148,0,2,30.1,0,0,6.73,2.64,4,-4,-1.00,0,0,0,,0,0,0
73,1965,1965-11-07,9,30.117,BUF,@,BOS,W 23-7,*,7,23,30.43,99,0,0,45.4,0,0,4.30,4.30,3,0,0.00,1,0,0,,0,1,6
74,1965,1965-11-14,10,30.124,BUF,@,OAK,W 17-14,*,11,33,33.33,142,0,2,22.5,0,0,4.30,1.58,4,20,5.00,0,0,0,,0,0,0
75,1965,1965-11-25,11,30.135,BUF,@,SDG,T 20-20,*,17,36,47.22,211,1,1,63.5,0,0,5.86,5.17,2,11,5.50,0,0,0,,0,0,0
76,1965,1965-12-05,12,30.145,BUF,@,HOU,W 29-18,,2,10,20.00,25,0,1,0.0,0,0,2.50,-2.00,2,-1,-0.50,0,0,0,,0,0,0
77,1965,1965-12-12,13,30.152,BUF,,KAN,W 34-25,*,22,34,64.71,295,3,2,97.1,0,0,8.68,7.79,0,0,,0,0,0,,0,0,0
78,1965,1965-12-19,14,30.159,BUF,@,NYJ,L 12-14,*,5,16,31.25,43,0,1,14.6,0,0,2.69,-0.13,0,0,,0,0,0,,0,0,0
79,1966,1966-09-04,1,31.053,BUF,@,SDG,L 7-27,*,4,20,20.00,74,0,3,2.9,0,0,3.70,-3.05,0,0,,0,0,0,,0,0,0
80,1966,1966-09-11,2,31.060,BUF,,KAN,L 20-42,*,6,21,28.57,82,0,0,43.4,0,0,3.90,3.90,4,-3,-0.75,1,0,0,,0,1,6
81,1966,1966-09-18,3,31.067,BUF,,MIA,W 58-24,*,13,26,50.00,226,1,1,76.8,0,0,8.69,7.73,3,14,4.67,1,0,0,,0,1,6
82,1966,1966-09-25,4,31.074,BUF,,HOU,W 27-20,*,11,26,42.31,172,1,2,45.7,0,0,6.62,3.92,2,2,1.00,0,0,0,,0,0,0
83,1966,1966-10-02,5,31.081,BUF,@,KAN,W 29-14,*,19,36,52.78,214,2,1,77.8,0,0,5.94,5.81,3,8,2.67,0,0,0,,0,0,0
84,1966,1966-10-08,6,31.087,BUF,,BOS,L 10-20,*,18,38,47.37,298,0,0,74.2,0,0,7.84,7.84,4,8,2.00,0,0,0,,0,0,0
85,1966,1966-10-16,7,31.095,BUF,,SDG,T 17-17,*,6,18,33.33,75,0,2,7.6,0,0,4.17,-0.83,0,0,,0,0,0,,0,0,0
86,1966,1966-10-30,8,31.109,BUF,@,NYJ,W 33-23,*,16,40,40.00,152,0,3,20.0,0,0,3.80,0.43,2,2,1.00,2,0,0,,0,2,12
87,1966,1966-11-06,9,31.116,BUF,@,MIA,W 29-0,*,13,33,39.39,207,2,1,68.6,0,0,6.27,6.12,1,6,6.00,0,0,0,,0,0,0
88,1966,1966-11-13,10,31.123,BUF,,NYJ,W 14-3,*,10,23,43.48,132,1,0,76.7,0,0,5.74,6.61,4,8,2.00,0,0,0,,0,0,0
89,1966,1966-11-20,11,31.130,BUF,@,HOU,W 42-20,*,14,31,45.16,248,2,0,94.6,0,0,8.00,9.29,2,26,13.00,1,0,0,,0,1,6
90,1966,1966-11-24,12,31.134,BUF,@,OAK,W 31-10,*,14,29,48.28,241,1,0,88.4,0,0,8.31,9.00,6,45,7.50,0,0,0,,0,0,0
91,1966,1966-12-04,13,31.144,BUF,@,BOS,L 3-14,*,13,25,52.00,183,0,2,42.6,0,0,7.32,3.72,7,-15,-2.14,0,0,0,,0,0,0
92,1966,1966-12-18,14,31.158,BUF,,DEN,W 38-21,*,9,23,39.13,147,1,1,57.7,0,0,6.39,5.30,2,29,14.50,0,0,0,,0,0,0
93,1967,1967-09-10,1,32.059,BUF,,NYJ,W 20-17,,12,23,52.17,167,2,2,68.6,0,0,7.26,5.09,1,0,0.00,0,0,0,,0,0,0
94,1967,1967-09-17,2,32.066,BUF,,HOU,L 3-20,*,14,30,46.67,177,0,2,37.8,0,0,5.90,2.90,3,7,2.33,0,0,0,,0,0,0
95,1967,1967-09-24,3,32.073,BUF,,BOS,L 0-23,,2,3,66.67,58,0,0,109.7,0,0,19.33,19.33,2,-6,-3.00,0,0,0,,0,0,0
96,1967,1967-10-01,4,32.080,BUF,,SDG,L 17-37,,7,18,38.89,198,1,1,75.7,0,0,11.00,9.61,2,12,6.00,0,0,0,,0,0,0
97,1967,1967-10-08,5,32.087,BUF,@,DEN,W 17-16,*,15,39,38.46,224,1,3,34.6,0,0,5.74,2.79,6,6,1.00,0,0,0,,0,0,0
98,1967,1967-10-15,6,32.094,BUF,,OAK,L 20-24,*,13,33,39.39,216,2,2,57.1,0,0,6.55,5.03,1,2,2.00,0,0,0,,0,0,0
99,1967,1967-10-29,7,32.108,BUF,@,HOU,L 3-10,*,10,22,45.45,106,0,2,22.2,0,0,4.82,0.73,9,-1,-0.11,0,0,0,,0,0,0
100,1967,1967-11-05,8,32.115,BUF,,MIA,W 35-13,*,9,18,50.00,150,2,1,92.4,0,0,8.33,8.06,1,1,1.00,0,0,0,,0,0,0
101,1967,1967-11-12,9,32.122,BUF,@,NYJ,L 10-20,*,10,30,33.33,172,0,2,26.0,0,0,5.73,2.73,1,0,0.00,0,0,0,,0,0,0
102,1967,1967-11-19,10,32.129,BUF,,DEN,L 20-21,*,19,37,51.35,249,2,1,79.7,0,0,6.73,6.59,3,15,5.00,0,0,0,,0,0,0
103,1967,1967-11-26,11,32.136,BUF,@,MIA,L 14-17,*,16,30,53.33,252,1,4,53.1,0,0,8.40,3.07,2,9,4.50,1,0,0,,0,1,6
104,1967,1967-12-03,12,32.143,BUF,@,KAN,L 13-23,*,16,37,43.24,223,1,3,38.5,0,0,6.03,2.92,0,0,,0,0,0,,0,0,0
105,1967,1967-12-09,13,32.149,BUF,@,BOS,W 44-16,*,9,16,56.25,122,1,1,75.5,0,0,7.63,6.06,2,11,5.50,1,0,0,,0,1,6
106,1967,1967-12-24,14,32.164,BUF,@,OAK,L 21-28,*,9,33,27.27,189,1,2,35.8,0,0,5.73,3.61,3,2,0.67,0,0,0,,0,0,0
107,1969,1969-09-14,1,34.063,BUF,,NYJ,L 19-33,,7,13,53.85,72,1,3,56.1,0,0,5.54,-3.31,0,0,,0,0,0,,0,0,0
108,1969,1969-09-21,2,34.070,BUF,,HOU,L 3-17,*,12,21,57.14,99,0,3,29.8,0,0,4.71,-1.71,4,25,6.25,0,0,0,,0,0,0
109,1969,1969-09-28,3,34.077,BUF,,DEN,W 41-28,*,19,38,50.00,249,3,0,97.4,0,0,6.55,8.13,2,16,8.00,0,0,0,,0,0,0
110,1969,1969-10-05,4,34.084,BUF,@,HOU,L 14-28,*,20,46,43.48,223,1,4,29.5,0,0,4.85,1.37,2,12,6.00,0,0,0,,0,0,0
111,1969,1969-10-11,5,34.090,BUF,,BOS,W 23-16,*,10,21,47.62,102,0,2,22.4,0,0,4.86,0.57,0,0,,0,0,0,,0,0,0
112,1969,1969-10-19,6,34.098,BUF,@,OAK,L 21-50,*,8,26,30.77,155,2,2,46.2,0,0,5.96,4.04,3,19,6.33,0,0,0,,0,0,0
113,1969,1969-10-26,7,34.105,BUF,@,MIA,L 6-24,*,14,19,73.68,156,0,1,75.8,0,0,8.21,5.84,7,16,2.29,0,0,0,,0,0,0
114,1969,1969-11-09,9,34.119,BUF,@,NYJ,L 6-16,,6,13,46.15,68,0,0,62.3,0,0,5.23,5.23,2,16,8.00,0,0,0,,0,0,0
115,1969,1969-11-16,10,34.126,BUF,,MIA,W 28-3,*,12,24,50.00,189,3,0,116.1,0,0,7.88,10.38,3,9,3.00,0,0,0,,0,0,0
116,1969,1969-11-23,11,34.133,BUF,@,BOS,L 21-35,*,18,32,56.25,255,2,4,63.4,0,0,7.97,3.59,3,25,8.33,0,0,0,,0,0,0
117,1969,1969-11-30,12,34.140,BUF,,CIN,W 16-13,*,10,26,38.46,84,0,1,31.6,0,0,3.23,1.50,6,7,1.17,0,0,0,,0,0,0
118,1969,1969-12-07,13,34.147,BUF,@,KAN,L 19-22,*,18,32,56.25,165,1,0,80.9,0,0,5.16,5.78,4,-7,-1.75,0,0,0,,0,0,0
119,1969,1969-12-14,14,34.154,BUF,@,SDG,L 6-45,*,16,33,48.48,164,0,2,37.9,0,0,4.97,2.24,1,-14,-14.00,0,0,0,,0,0,0
