ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-10,1,22.319,NYG,@,DEN,L 20-31,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
2,2001,2001-09-23,2,22.332,NYG,@,KAN,W 13-3,,,,,,,0.0%,,,,,,,
3,2001,2001-09-30,3,22.339,NYG,,NOR,W 21-13,,1,,,,,0.0%,,,,,,,
4,2001,2001-10-07,4,22.346,NYG,,WAS,W 23-9,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0
5,2001,2001-10-14,5,22.353,NYG,@,STL,L 14-15,,,,,,,0.0%,,,,,,,
6,2001,2001-10-22,6,22.361,NYG,,PHI,L 9-10,,,,,,,0.0%,,,,,,,
7,2001,2001-10-28,7,23.002,NYG,@,WAS,L 21-35,,0,,,,,0.0%,,,,,,,
8,2001,2001-11-04,8,23.009,NYG,,DAL,W 27-24,,,,,,,0.0%,,,,,,,
9,2001,2001-11-11,9,23.016,NYG,@,ARI,W 17-10,,,,,,,0.0%,,,,,,,
10,2001,2001-11-19,10,23.024,NYG,@,MIN,L 16-28,,,,,,,0.0%,,,,,,,
11,2001,2001-11-25,11,23.030,NYG,,OAK,L 10-28,,,,,,,0.0%,,,,,,,
12,2001,2001-12-09,12,23.044,NYG,@,DAL,L 13-20,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
13,2001,2001-12-15,13,23.050,NYG,,ARI,W 17-13,,,,,,,0.0%,,,,,,,
14,2001,2001-12-23,14,23.058,NYG,,SEA,W 27-24,,,,,,,0.0%,,,,,,,
15,2001,2001-12-30,15,23.065,NYG,@,PHI,L 21-24,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
16,2001,2002-01-06,16,23.072,NYG,,GNB,L 25-34,,1,,,,,0.0%,,,,,,,
17,2002,2002-09-05,1,23.314,NYG,,SFO,L 13-16,,0,,,,,0.0%,,,,,,,
18,2002,2002-09-15,2,23.324,NYG,@,STL,W 26-21,,,,,,,0.0%,,,,,,,
19,2002,2002-09-22,3,23.331,NYG,,SEA,W 9-6,,,,,,,0.0%,,,,,,,
20,2002,2002-09-29,4,23.338,NYG,@,ARI,L 7-21,,0,,,,,0.0%,,,,,,,
21,2002,2002-10-06,5,23.345,NYG,@,DAL,W 21-17,,1,1,17,17.00,1,100.0%,17.00,0,0,,0,1,6
22,2002,2002-10-13,6,23.352,NYG,,ATL,L 10-17,,0,,,,,0.0%,,,,,,,
23,2002,2002-10-28,7,24.002,NYG,@,PHI,L 3-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
24,2002,2002-11-03,8,24.008,NYG,,JAX,W 24-17,,0,,,,,0.0%,,,,,,,
25,2002,2002-11-10,9,24.015,NYG,@,MIN,W 27-20,,0,,,,,0.0%,,,,,,,
26,2002,2002-11-17,10,24.022,NYG,,WAS,W 19-17,,0,,,,,0.0%,,,,,,,
27,2002,2002-11-24,11,24.029,NYG,@,HOU,L 14-16,,0,,,,,0.0%,,,,,,,
28,2002,2002-12-01,12,24.036,NYG,,TEN,L 29-32,,,,,,,0.0%,,,,,,,
29,2002,2002-12-08,13,24.043,NYG,@,WAS,W 27-21,,0,,,,,0.0%,,,,,,,
30,2002,2002-12-15,14,24.050,NYG,,DAL,W 37-7,,0,,,,,0.0%,,,,,,,
31,2002,2002-12-22,15,24.057,NYG,@,IND,W 44-27,,,,,,,0.0%,,,,,,,
32,2002,2002-12-28,16,24.063,NYG,,PHI,W 10-7,,0,,,,,0.0%,,,,,,,
33,2003,2003-09-07,1,24.316,NYG,,STL,W 23-13,,,,,,,0.0%,,,,,,,
34,2003,2003-09-15,2,24.324,NYG,,DAL,L 32-35,,,,,,,0.0%,,,,,,,
35,2003,2003-09-21,3,24.330,NYG,@,WAS,W 24-21,,0,,,,,0.0%,,,,,,,
36,2003,2003-10-05,4,24.344,NYG,,MIA,L 10-23,,,,,,,0.0%,,,,,,,
37,2003,2003-10-12,5,24.351,NYG,@,NWE,L 6-17,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0
38,2003,2003-10-19,6,24.358,NYG,,PHI,L 10-14,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0
39,2003,2003-10-26,7,25.000,NYG,@,MIN,W 29-17,,,,,,,0.0%,,,,,,,
40,2003,2003-11-02,8,25.007,NYG,@,NYJ,W 31-28,*,0,,,,,0.0%,,,,,,,
41,2003,2003-11-09,9,25.014,NYG,,ATL,L 7-27,,4,2,11,5.50,0,50.0%,2.75,1,12,12.00,0,0,0
42,2003,2003-11-16,10,25.021,NYG,@,PHI,L 10-28,*,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0
43,2003,2003-11-24,11,25.029,NYG,@,TAM,L 13-19,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0
44,2003,2003-11-30,12,25.035,NYG,,BUF,L 7-24,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
45,2004,2004-09-12,1,25.322,NYG,@,PHI,L 17-31,,1,,,,,0.0%,,,,,,,
46,2004,2004-09-19,2,25.329,NYG,,WAS,W 20-14,,0,,,,,0.0%,,,,,,,
47,2004,2004-09-26,3,25.336,NYG,,CLE,W 27-10,,0,,,,,0.0%,,,,,,,
48,2004,2004-10-03,4,25.343,NYG,@,GNB,W 14-7,,,,,,,0.0%,,,,,,,
49,2004,2004-10-10,5,25.350,NYG,@,DAL,W 26-10,,,,,,,0.0%,,,,,,,
50,2004,2004-10-24,6,25.364,NYG,,DET,L 13-28,,,,,,,0.0%,,,,,,,
51,2004,2004-10-31,7,26.005,NYG,@,MIN,W 34-13,,,,,,,0.0%,,,,,,,
52,2004,2004-11-07,8,26.012,NYG,,CHI,L 21-28,,0,,,,,0.0%,,,,,,,
53,2004,2004-11-14,9,26.019,NYG,@,ARI,L 14-17,,0,,,,,0.0%,,,,,,,
54,2004,2004-11-21,10,26.026,NYG,,ATL,L 10-14,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
55,2004,2004-11-28,11,26.033,NYG,,PHI,L 6-27,*,,,,,,0.0%,,,,,,,
56,2004,2004-12-05,12,26.040,NYG,@,WAS,L 7-31,,0,,,,,0.0%,,,,,,,
57,2004,2004-12-12,13,26.047,NYG,@,BAL,L 14-37,,1,,,,,0.0%,,,,,,,
58,2004,2004-12-18,14,26.053,NYG,,PIT,L 30-33,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
59,2004,2004-12-26,15,26.061,NYG,@,CIN,L 22-23,*,2,,,,,0.0%,,,,,,,
60,2004,2005-01-02,16,26.068,NYG,,DAL,W 28-24,*,5,3,24,8.00,0,60.0%,4.80,1,8,8.00,0,0,0
61,2005,2005-09-11,1,26.320,HOU,@,BUF,L 7-22,,,0,0,,0,0.0%,,0,0,,0,0,0
62,2005,2005-09-18,2,26.327,HOU,,PIT,L 7-27,*,,0,0,,0,0.0%,,0,0,,0,0,0
63,2005,2005-10-02,3,26.341,HOU,@,CIN,L 10-16,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
64,2005,2005-10-09,4,26.348,HOU,,TEN,L 20-34,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
65,2005,2005-10-16,5,26.355,HOU,@,SEA,L 10-42,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
66,2005,2005-10-23,6,26.362,HOU,,IND,L 20-38,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
67,2005,2005-10-30,7,27.004,HOU,,CLE,W 19-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
68,2005,2005-11-06,8,27.011,HOU,@,JAX,L 14-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
69,2005,2005-11-13,9,27.018,HOU,@,IND,L 17-31,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
70,2005,2005-11-20,10,27.025,HOU,,KAN,L 17-45,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
71,2005,2005-11-27,11,27.032,HOU,,STL,L 27-33,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
72,2005,2005-12-04,12,27.039,HOU,@,BAL,L 15-16,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0
73,2005,2005-12-11,13,27.046,HOU,@,TEN,L 10-13,*,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0
74,2005,2005-12-18,14,27.053,HOU,,ARI,W 30-19,,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0
75,2005,2005-12-24,15,27.059,HOU,,JAX,L 20-38,*,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0
76,2005,2006-01-01,16,27.067,HOU,@,SFO,L 17-20,*,7,5,34,6.80,0,71.4%,4.86,0,0,,0,0,0
77,2007,2007-10-14,6,28.353,NWE,@,DAL,W 48-27,,,0,0,,0,0.0%,,0,0,,0,0,0
78,2007,2007-10-21,7,28.360,NWE,@,MIA,W 49-28,,,0,0,,0,0.0%,,0,0,,0,0,0
79,2007,2007-10-28,8,29.002,NWE,,WAS,W 52-7,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
