ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1979,1979-09-02,1,22.109,CHI,,GNB,W 6-3,,,,,,,,,,,,,,,,,,
2,1979,1979-09-09,2,22.116,CHI,,MIN,W 26-7,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
3,1979,1979-09-16,3,22.123,CHI,@,DAL,L 20-24,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
4,1979,1979-09-23,4,22.130,CHI,@,MIA,L 16-31,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
5,1979,1979-09-30,5,22.137,CHI,,TAM,L 13-17,0,0,,0,0,0,,0,1,16,16.00,0,0,0,,0,0,0
6,1979,1979-10-07,6,22.144,CHI,@,BUF,W 7-0,0,0,,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0
7,1979,1979-10-14,7,22.151,CHI,,NWE,L 7-27,0,0,,0,0,0,,0,2,43,21.50,0,0,0,,0,0,0
8,1979,1979-10-21,8,22.158,CHI,@,MIN,L 27-30,0,0,,0,0,0,,0,3,20,6.67,0,0,0,,0,0,0
9,1979,1979-10-28,9,22.165,CHI,@,SFO,W 28-27,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
10,1979,1979-11-04,10,22.172,CHI,,DET,W 35-7,0,0,,0,1,-6,-6.00,0,1,23,23.00,0,0,0,,0,0,0
11,1979,1979-11-11,11,22.179,CHI,,RAM,W 27-23,6,147,24.50,1,0,0,,0,1,13,13.00,0,0,0,,0,1,6
12,1979,1979-11-18,12,22.186,CHI,,NYJ,W 23-13,5,64,12.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1979,1979-11-22,13,22.190,CHI,@,DET,L 0-20,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1979,1979-12-02,14,22.200,CHI,@,TAM,W 14-0,,,,,,,,,,,,,,,,,,
15,1979,1979-12-09,15,22.207,CHI,@,GNB,W 15-14,4,68,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
