ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1958,1958-10-05,2,22.242,RAM,@,SFO,W 33-3,4,43,10.75,0,0,
2,1958,1958-10-19,4,22.256,RAM,@,CHI,L 10-31,4,40,10.00,0,0,
3,1958,1958-10-26,5,22.263,RAM,,DET,L 24-41,1,15,15.00,0,0,
4,1958,1958-11-02,6,22.270,RAM,,CHI,W 41-35,2,29,14.50,0,0,
5,1958,1958-11-09,7,22.277,RAM,,SFO,W 56-7,4,39,9.75,1,1,
6,1958,1958-11-16,8,22.284,RAM,@,GNB,W 20-7,8,208,26.00,1,1,
7,1958,1958-11-23,9,22.291,RAM,@,BAL,L 7-34,2,23,11.50,0,0,
8,1958,1958-11-30,10,22.298,RAM,@,CRD,W 20-14,2,6,3.00,0,0,
9,1958,1958-12-06,11,22.304,RAM,,BAL,W 30-28,1,24,24.00,0,0,
10,1958,1958-12-14,12,22.312,RAM,,GNB,W 34-20,7,97,13.86,0,0,
11,1959,1959-09-26,1,23.233,RAM,,NYG,L 21-23,3,66,22.00,0,0,
12,1959,1959-10-04,2,23.241,RAM,@,SFO,L 0-34,4,32,8.00,0,0,
13,1959,1959-10-11,3,23.248,RAM,@,CHI,W 28-21,4,82,20.50,2,2,
14,1959,1959-10-18,4,23.255,RAM,@,GNB,W 45-6,3,64,21.33,1,1,
15,1959,1959-10-25,5,23.262,RAM,,DET,L 7-17,3,23,7.67,0,0,
16,1959,1959-11-01,6,23.269,RAM,,CHI,L 21-26,3,49,16.33,0,0,
17,1959,1959-11-22,9,23.290,RAM,@,PHI,L 20-23,4,70,17.50,1,1,
18,1959,1959-12-06,11,23.304,RAM,,GNB,L 20-38,10,78,7.80,0,0,
19,1959,1959-12-12,12,23.310,RAM,,BAL,L 26-45,3,77,25.67,0,0,
20,1960,1960-09-23,1,24.231,RAM,,STL,L 21-43,2,67,33.50,1,1,6
21,1960,1960-10-02,2,24.240,RAM,@,SFO,L 9-13,3,29,9.67,0,0,0
22,1960,1960-10-09,3,24.247,RAM,@,CHI,L 27-34,2,23,11.50,0,0,0
23,1960,1960-10-16,4,24.254,RAM,@,BAL,L 17-31,4,82,20.50,0,0,0
24,1960,1960-10-23,5,24.261,RAM,,CHI,T 24-24,5,56,11.20,0,0,0
25,1960,1960-10-30,6,24.268,RAM,,DET,W 48-35,5,108,21.60,2,2,12
26,1960,1960-11-06,7,24.275,RAM,@,DAL,W 38-13,7,151,21.57,2,2,12
27,1960,1960-11-13,8,24.282,RAM,@,DET,L 10-12,2,55,27.50,1,1,6
28,1960,1960-11-20,9,24.289,RAM,@,GNB,W 33-31,5,88,17.60,2,2,12
29,1960,1960-12-04,10,24.303,RAM,,SFO,L 7-23,8,114,14.25,0,0,0
30,1960,1960-12-11,11,24.310,RAM,,BAL,W 10-3,2,30,15.00,0,0,0
31,1960,1960-12-17,12,24.316,RAM,,GNB,L 21-35,7,80,11.43,0,0,0
32,1961,1961-09-17,1,25.224,RAM,@,BAL,L 24-27,2,22,11.00,0,0,0
33,1961,1961-09-23,2,25.230,RAM,,CHI,L 17-21,9,163,18.11,0,0,0
34,1961,1961-10-01,3,25.238,RAM,,PIT,W 24-14,5,60,12.00,1,1,6
35,1961,1961-10-08,4,25.245,RAM,@,SFO,L 0-35,3,37,12.33,0,0,0
36,1961,1961-10-15,5,25.252,RAM,@,DET,L 13-14,3,107,35.67,1,1,6
37,1961,1961-10-22,6,25.259,RAM,@,NYG,L 14-24,8,154,19.25,1,1,6
38,1961,1961-10-29,7,25.266,RAM,,DET,L 10-28,8,117,14.63,0,0,0
39,1961,1961-11-05,8,25.273,RAM,,MIN,W 31-17,2,17,8.50,0,0,0
40,1961,1961-11-12,9,25.280,RAM,,SFO,W 17-7,5,67,13.40,0,0,0
41,1961,1961-11-19,10,25.287,RAM,@,GNB,L 17-35,6,71,11.83,0,0,0
42,1961,1961-11-26,11,25.294,RAM,@,CHI,L 24-28,7,96,13.71,1,1,6
43,1961,1961-12-03,12,25.301,RAM,@,MIN,L 21-42,3,31,10.33,1,1,6
44,1961,1961-12-09,13,25.307,RAM,,BAL,W 34-17,4,49,12.25,0,0,0
45,1961,1961-12-17,14,25.315,RAM,,GNB,L 17-24,13,101,7.77,0,0,0
46,1962,1962-09-16,1,26.223,RAM,@,BAL,L 27-30,3,47,15.67,0,0,0
47,1962,1962-09-23,2,26.230,RAM,,CHI,L 23-27,6,88,14.67,0,0,0
48,1962,1962-09-30,3,26.237,RAM,,DAL,L 17-27,9,118,13.11,1,1,6
49,1962,1962-10-07,4,26.244,RAM,@,WAS,L 14-20,6,103,17.17,1,1,6
50,1962,1962-10-14,5,26.251,RAM,@,DET,L 10-13,1,9,9.00,0,0,0
51,1962,1962-10-21,6,26.258,RAM,,MIN,L 14-38,4,52,13.00,0,0,0
52,1962,1962-10-28,7,26.265,RAM,@,SFO,W 28-14,3,37,12.33,0,0,0
53,1962,1962-11-04,8,26.272,RAM,,DET,L 3-12,2,16,8.00,0,0,0
54,1962,1962-11-11,9,26.279,RAM,,BAL,L 2-14,5,88,17.60,0,0,0
55,1962,1962-11-18,10,26.286,RAM,,SFO,L 17-24,3,60,20.00,1,1,6
56,1962,1962-11-25,11,26.293,RAM,@,MIN,T 24-24,7,141,20.14,2,2,12
57,1962,1962-12-02,12,26.300,RAM,@,GNB,L 10-41,5,50,10.00,0,0,0
58,1962,1962-12-09,13,26.307,RAM,@,CHI,L 14-30,3,36,12.00,0,0,0
59,1962,1962-12-16,14,26.314,RAM,,GNB,L 17-20,3,30,10.00,0,0,0
60,1963,1963-09-14,1,27.221,RAM,,DET,L 2-23,4,61,15.25,0,0,0
61,1963,1963-09-21,2,27.228,RAM,,WAS,L 14-37,5,77,15.40,0,0,0
62,1963,1963-09-29,3,27.236,RAM,@,CLE,L 6-20,2,47,23.50,0,0,0
63,1963,1963-10-06,4,27.243,RAM,@,GNB,L 10-42,2,27,13.50,0,0,0
64,1963,1963-10-13,5,27.250,RAM,,CHI,L 14-52,6,55,9.17,1,1,6
65,1963,1963-10-20,6,27.257,RAM,,MIN,W 27-24,7,133,19.00,0,0,0
66,1963,1963-10-27,7,27.264,RAM,,SFO,W 28-21,5,80,16.00,0,0,0
67,1963,1963-11-03,8,27.271,RAM,@,MIN,L 13-21,6,74,12.33,0,0,0
68,1963,1963-11-10,9,27.278,RAM,@,CHI,L 0-6,2,41,20.50,0,0,0
69,1963,1963-11-17,10,27.285,RAM,@,DET,W 28-21,5,43,8.60,0,0,0
70,1963,1963-11-24,11,27.292,RAM,,BAL,W 17-16,3,9,3.00,0,0,0
71,1963,1963-12-01,12,27.299,RAM,@,SFO,W 21-17,4,92,23.00,0,0,0
72,1963,1963-12-15,14,27.313,RAM,@,BAL,L 16-19,3,54,18.00,0,0,0
73,1964,1964-09-19,2,28.227,RAM,,DET,T 17-17,4,62,15.50,1,1,6
74,1964,1964-10-04,4,28.242,RAM,@,BAL,L 20-35,6,73,12.17,1,1,6
75,1964,1964-10-11,5,28.249,RAM,@,CHI,L 17-38,7,110,15.71,0,0,0
76,1965,1965-10-03,3,29.240,MIN,@,RAM,W 38-35,3,58,19.33,1,1,6
77,1965,1965-10-09,4,29.246,MIN,,NYG,W 40-14,2,28,14.00,0,0,0
78,1965,1965-10-17,5,29.254,MIN,,CHI,L 37-45,2,20,10.00,0,0,0
79,1965,1965-10-24,6,29.261,MIN,@,SFO,W 42-41,2,15,7.50,0,0,0
80,1965,1965-10-31,7,29.268,MIN,@,CLE,W 27-17,4,41,10.25,0,0,0
81,1965,1965-11-07,8,29.275,MIN,,RAM,W 24-13,1,9,9.00,0,0,0
82,1965,1965-11-14,9,29.282,MIN,,BAL,L 21-41,1,14,14.00,0,0,0
83,1966,1966-09-18,2,30.225,MIN,,BAL,L 23-38,1,19,19.00,0,0,0
84,1966,1966-10-16,5,30.253,MIN,,RAM,W 35-7,6,142,23.67,1,1,6
85,1966,1966-10-23,6,30.260,MIN,@,BAL,L 17-20,5,60,12.00,0,0,0
86,1966,1966-10-30,7,30.267,MIN,,SFO,W 28-3,7,80,11.43,1,1,6
87,1966,1966-11-06,8,30.274,MIN,@,GNB,W 20-17,4,72,18.00,0,0,0
88,1966,1966-11-13,9,30.281,MIN,,DET,L 31-32,1,14,14.00,0,0,0
89,1966,1966-11-27,11,30.295,MIN,,GNB,L 16-28,5,98,19.60,0,0,0
90,1966,1966-12-04,12,30.302,MIN,,ATL,L 13-20,1,27,27.00,0,0,0
91,1966,1966-12-11,13,30.309,MIN,@,DET,W 28-16,2,42,21.00,1,1,6
92,1967,1967-09-17,1,31.224,MIN,,SFO,L 21-27,2,54,27.00,0,0,0
93,1967,1967-09-22,2,31.229,MIN,@,RAM,L 3-39,2,15,7.50,0,0,0
