ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2007,2007-12-02,12,24.299,SFO,@,CAR,L 14-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
29,2007,2007-12-09,13,24.306,SFO,,MIN,L 7-27,,1,1,1.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
30,2007,2007-12-15,14,24.312,SFO,,CIN,W 20-13,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,1,30,30.00,0,0,0,0.0,,
31,2007,2007-12-30,16,24.327,SFO,@,CLE,L 7-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
32,2008,2008-09-07,1,25.214,SFO,,ARI,L 13-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,1
33,2008,2008-09-14,2,25.221,SFO,@,SEA,W 33-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
34,2008,2008-09-21,3,25.228,SFO,,DET,W 31-13,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
35,2008,2008-09-28,4,25.235,SFO,@,NOR,L 17-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,7,7.00,0,0,0,0.0,0,0
36,2008,2008-10-05,5,25.242,SFO,,NWE,L 21-30,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
37,2008,2008-10-12,6,25.249,SFO,,PHI,L 26-40,,1,5,5.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
38,2008,2008-10-19,7,25.256,SFO,@,NYG,L 17-29,*,0,0,,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
39,2008,2008-10-26,8,25.263,SFO,,SEA,L 13-34,,3,9,3.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,3,79,26.33,0,0,0,0.0,0,0
40,2008,2008-11-10,9,25.278,SFO,@,ARI,L 24-29,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
41,2008,2008-11-16,10,25.284,SFO,,STL,W 35-16,,3,11,3.67,0,3,2,54,27.00,0,66.7%,18.00,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0,0.0,0,1
42,2008,2008-11-23,11,25.291,SFO,@,DAL,L 22-35,,0,0,,0,3,3,7,2.33,0,100.0%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
43,2008,2008-11-30,12,25.298,SFO,@,BUF,W 10-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
44,2008,2008-12-07,13,25.305,SFO,,NYJ,W 24-14,,2,5,2.50,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,1,34,34.00,0,0,0,0.0,1,0
45,2008,2008-12-14,14,25.312,SFO,@,MIA,L 9-14,,5,8,1.60,0,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
46,2008,2008-12-21,15,25.319,SFO,@,STL,W 17-16,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
47,2008,2008-12-28,16,25.326,SFO,,WAS,W 27-24,,1,2,2.00,0,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
48,2009,2009-09-13,1,26.219,SFO,@,ARI,W 20-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,1
49,2009,2009-09-20,2,26.226,SFO,,SEA,W 23-10,,0,0,,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
50,2009,2009-09-27,3,26.233,SFO,@,MIN,L 24-27,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
51,2009,2009-10-04,4,26.240,SFO,,STL,W 35-0,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,25,25.00,0,0,0,0.0,0,0
52,2009,2009-10-11,5,26.247,SFO,,ATL,L 10-45,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0,0.0,0,0
53,2009,2009-10-25,6,26.261,SFO,@,HOU,L 21-24,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,3,94,31.33,0,0,0,0.0,0,0
54,2009,2009-11-01,7,26.268,SFO,@,IND,L 14-18,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,99,19.80,0,0,0,0.0,0,0
55,2009,2009-11-08,8,26.275,SFO,,TEN,L 27-34,,1,-1,-1.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,7,171,24.43,0,0,0,0.0,0,1
56,2009,2009-11-12,9,26.279,SFO,,CHI,W 10-6,,1,4,4.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
57,2009,2009-11-22,10,26.289,SFO,@,GNB,L 24-30,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
58,2009,2009-12-06,12,26.303,SFO,@,SEA,L 17-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
59,2009,2009-12-14,13,26.311,SFO,,ARI,W 24-9,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
60,2009,2009-12-20,14,26.317,SFO,@,PHI,L 13-27,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
61,2009,2009-12-27,15,26.324,SFO,,DET,W 20-6,,0,0,,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
62,2009,2010-01-03,16,26.331,SFO,@,STL,W 28-6,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0,0.0,0,0
63,2010,2010-09-12,1,27.218,SEA,,SFO,W 31-6,,0,0,,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
64,2010,2010-09-19,2,27.225,SEA,@,DEN,L 14-31,,1,15,15.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
65,2010,2010-09-26,3,27.232,SEA,,SDG,W 27-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
66,2010,2010-10-03,4,27.239,SEA,@,STL,L 3-20,*,1,3,3.00,0,3,1,4,4.00,0,33.3%,1.33,1,1,100.00,28,0,0,118.7,0,0,28.00,28.00,0,0,,0,0,0,0.0,0,0
67,2010,2010-10-17,5,27.253,SEA,@,CHI,W 23-20,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
68,2010,2010-10-24,6,27.260,SEA,,ARI,W 22-10,,1,3,3.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
69,2010,2010-12-05,12,27.302,SEA,,CAR,W 31-14,*,1,14,14.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,1,0
70,2010,2010-12-12,13,27.309,SEA,@,SFO,L 21-40,*,3,33,11.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,1,0
71,2010,2010-12-19,14,27.316,SEA,,ATL,L 18-34,,1,2,2.00,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
72,2010,2010-12-26,15,27.323,SEA,@,TAM,L 15-38,*,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
73,2010,2011-01-02,16,27.330,SEA,,STL,W 16-6,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
74,2011,2011-09-11,1,28.217,SEA,@,SFO,L 17-33,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
75,2011,2011-10-02,4,28.238,SEA,,ATL,L 28-30,*,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
76,2011,2011-10-09,5,28.245,SEA,@,NYG,W 36-25,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,2
77,2011,2011-10-23,6,28.259,SEA,@,CLE,L 3-6,,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
78,2011,2011-10-30,7,28.266,SEA,,CIN,L 12-34,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
79,2011,2011-11-06,8,28.273,SEA,@,DAL,L 13-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
80,2011,2011-11-13,9,28.280,SEA,,BAL,W 22-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,1
81,2011,2011-11-20,10,28.287,SEA,@,STL,W 24-7,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
82,2011,2011-11-27,11,28.294,SEA,,WAS,L 17-23,*,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
83,2011,2011-12-01,12,28.298,SEA,,PHI,W 31-14,,0,0,,0,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
84,2011,2011-12-12,13,28.309,SEA,,STL,W 30-13,*,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
85,2011,2011-12-18,14,28.315,SEA,@,CHI,W 38-14,,0,0,,0,2,1,2,2.00,1,50.0%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,1
86,2011,2011-12-24,15,28.321,SEA,,SFO,L 17-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,1
87,2011,2012-01-01,16,28.329,SEA,@,ARI,L 20-23,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
88,2012,2012-09-09,1,29.216,SEA,@,ARI,L 16-20,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
89,2012,2012-09-16,2,29.223,SEA,,DAL,W 27-7,*,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
90,2012,2012-09-24,3,29.231,SEA,,GNB,W 14-12,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
91,2012,2012-09-30,4,29.237,SEA,@,STL,L 13-19,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
92,2012,2012-10-07,5,29.244,SEA,@,CAR,W 16-12,,2,3,1.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
93,2012,2012-10-14,6,29.251,SEA,,NWE,W 24-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
94,2012,2012-10-18,7,29.255,SEA,@,SFO,L 6-13,*,1,2,2.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
95,2012,2012-10-28,8,29.265,SEA,@,DET,L 24-28,,1,2,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
96,2012,2012-11-04,9,29.272,SEA,,MIN,W 30-20,,3,2,0.67,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
97,2012,2012-11-11,10,29.279,SEA,,NYJ,W 28-7,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
98,2012,2012-11-25,11,29.293,SEA,@,MIA,L 21-24,,0,0,,0,1,1,4,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
99,2012,2012-12-02,12,29.300,SEA,@,CHI,W 23-17,*,1,4,4.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
100,2012,2012-12-09,13,29.307,SEA,,ARI,W 58-0,,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
101,2012,2012-12-16,14,29.314,SEA,@,BUF,W 50-17,*,1,29,29.00,0,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
102,2012,2012-12-23,15,29.321,SEA,,SFO,W 42-13,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
103,2012,2012-12-30,16,29.328,SEA,,STL,W 20-13,,0,0,,0,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
104,2013,2013-10-28,8,30.264,SEA,@,STL,W 14-9,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
105,2013,2013-11-03,9,30.270,SEA,,TAM,W 27-24,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
106,2013,2013-11-10,10,30.277,SEA,@,ATL,W 33-10,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
107,2013,2013-11-17,11,30.284,SEA,,MIN,W 41-20,*,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,1,4,4.00,0,0,0,0.0,1,0
108,2013,2013-12-02,12,30.299,SEA,,NOR,W 34-7,,0,0,,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
109,2013,2013-12-08,13,30.305,SEA,@,SFO,L 17-19,,,,,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
110,2013,2013-12-15,14,30.312,SEA,@,NYG,W 23-0,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
111,2013,2013-12-22,15,30.319,SEA,,ARI,L 10-17,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
112,2013,2013-12-29,16,30.326,SEA,,STL,W 27-9,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
