ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-12-05,12,23.299,GNB,,SFO,W 34-16,,0.0,0,0,0,0,0
2,2010,2010-12-12,13,23.306,GNB,@,DET,L 3-7,,,,,,,
3,2011,2011-09-25,3,24.228,STL,,BAL,L 7-37,,0.0,0,0,0,0,0
4,2011,2011-10-02,4,24.235,STL,,WAS,L 10-17,,0.0,0,0,0,0,0
5,2011,2011-10-16,5,24.249,STL,@,GNB,L 3-24,,,,,,,
6,2011,2011-10-23,6,24.256,STL,@,DAL,L 7-34,,0.0,3,3,0,0,0
7,2011,2011-10-30,7,24.263,STL,,NOR,W 31-21,*,0.0,7,0,1,0,0
8,2011,2011-11-06,8,24.270,STL,@,ARI,L 13-19,,0.0,0,0,0,0,0
9,2011,2011-11-13,9,24.277,STL,@,CLE,W 13-12,*,0.0,3,2,0,0,0
10,2011,2011-11-20,10,24.284,STL,,SEA,L 7-24,*,0.0,4,0,0,0,0
11,2011,2011-11-27,11,24.291,STL,,ARI,L 20-23,*,0.0,2,2,0,0,0
12,2011,2011-12-04,12,24.298,STL,@,SFO,L 0-26,*,0.0,4,0,0,0,0
13,2011,2011-12-12,13,24.306,STL,@,SEA,L 13-30,*,0.0,3,1,0,0,0
14,2011,2011-12-18,14,24.312,STL,,CIN,L 13-20,*,0.0,2,0,1,30,0
15,2011,2011-12-24,15,24.318,STL,@,PIT,L 0-27,*,0.0,1,2,1,7,0
16,2011,2012-01-01,16,24.326,STL,,SFO,L 27-34,*,0.0,3,0,0,0,0
17,2012,2012-09-09,1,25.213,IND,@,CHI,L 21-41,,,,,,,
18,2012,2012-09-16,2,25.220,IND,,MIN,W 23-20,,0.0,0,0,0,0,0
19,2012,2012-10-07,4,25.241,IND,,GNB,W 30-27,,0.0,2,1,0,0,0
20,2012,2012-10-14,5,25.248,IND,@,NYJ,L 9-35,,0.0,1,0,0,0,0
21,2012,2012-10-21,6,25.255,IND,,CLE,W 17-13,,0.0,1,0,0,0,0
22,2012,2012-10-28,7,25.262,IND,@,TEN,W 19-13,,0.0,0,1,0,0,0
23,2012,2012-11-04,8,25.269,IND,,MIA,W 23-20,,,,,,,
24,2012,2012-11-08,9,25.273,IND,@,JAX,W 27-10,,1.0,4,0,0,0,0
25,2012,2012-11-18,10,25.283,IND,@,NWE,L 24-59,*,0.0,3,1,0,0,0
26,2012,2012-11-25,11,25.290,IND,,BUF,W 20-13,,0.0,1,0,0,0,0
27,2012,2012-12-02,12,25.297,IND,@,DET,W 35-33,,,,,,,
28,2012,2012-12-09,13,25.304,IND,,TEN,W 27-23,,,,,,,
29,2012,2012-12-16,14,25.311,IND,@,HOU,L 17-29,,,,,,,
30,2012,2012-12-23,15,25.318,IND,@,KAN,W 20-13,,,,,,,
31,2012,2012-12-30,16,25.325,IND,,HOU,W 28-16,,0.0,0,0,0,0,0
32,2013,2013-09-08,1,26.211,IND,,OAK,W 21-17,,,,,,,
33,2013,2013-09-15,2,26.218,IND,,MIA,L 20-24,,0.0,1,0,0,0,0
34,2013,2013-09-22,3,26.225,IND,@,SFO,W 27-7,,,,,,,
35,2013,2013-09-29,4,26.232,IND,@,JAX,W 37-3,,0.0,2,0,1,7,0
36,2013,2013-10-06,5,26.239,IND,,SEA,W 34-28,,,,,,,
37,2013,2013-10-14,6,26.247,IND,@,SDG,L 9-19,,0.0,1,0,0,0,0
38,2013,2013-10-20,7,26.253,IND,,DEN,W 39-33,,0.0,1,0,0,0,0
39,2013,2013-11-24,11,26.288,IND,@,ARI,L 11-40,,,,,,,
40,2013,2013-12-08,13,26.302,IND,@,CIN,L 28-42,,,,,,,
41,2013,2013-12-15,14,26.309,IND,,HOU,W 25-3,,0.0,1,1,0,0,0
42,2013,2013-12-22,15,26.316,IND,@,KAN,W 23-7,,0.0,3,1,0,0,0
43,2013,2013-12-29,16,26.323,IND,,JAX,W 30-10,,0.0,1,0,0,0,0
44,2014,2014-09-07,1,27.210,IND,@,DEN,L 24-31,,,,,,,
45,2014,2014-09-15,2,27.218,IND,,PHI,L 27-30,,,,,,,
46,2014,2014-09-21,3,27.224,IND,@,JAX,W 44-17,,0.0,1,0,0,0,0
47,2014,2014-09-28,4,27.231,IND,,TEN,W 41-17,,,,,,,
48,2014,2014-10-05,5,27.238,IND,,BAL,W 20-13,,0.0,1,0,0,0,0
49,2014,2014-10-09,6,27.242,IND,@,HOU,W 33-28,,0.0,3,3,0,0,0
50,2014,2014-10-19,7,27.252,IND,,CIN,W 27-0,*,0.0,3,0,0,0,0
51,2014,2014-10-26,8,27.259,IND,@,PIT,L 34-51,,0.0,2,1,0,0,0
52,2014,2014-11-03,9,27.267,IND,@,NYG,W 40-24,,0.0,4,0,0,0,0
53,2014,2014-11-16,10,27.280,IND,,NWE,L 20-42,,0.0,1,0,0,0,0
54,2014,2014-11-23,11,27.287,IND,,JAX,W 23-3,,0.0,1,1,0,0,0
55,2014,2014-11-30,12,27.294,IND,,WAS,W 49-27,,0.0,2,0,0,0,0
56,2014,2014-12-07,13,27.301,IND,@,CLE,W 25-24,,0.0,1,0,1,0,0
57,2014,2014-12-14,14,27.308,IND,,HOU,W 17-10,,,,,,,
58,2014,2014-12-21,15,27.315,IND,@,DAL,L 7-42,,,,,,,
59,2014,2014-12-28,16,27.322,IND,@,TEN,W 27-10,,,,,,,
