ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,22.221,NOR,@,CLE,W 19-14,,,,,,,,,,,,,
2,2006,2006-09-17,2,22.228,NOR,@,GNB,W 34-27,,,,,,,,,,,,,
3,2006,2006-09-25,3,22.236,NOR,,ATL,W 23-3,,,,,,,,,,,,,
4,2007,2007-09-16,2,23.227,MIA,,DAL,L 20-37,,,,,,,,,,,,,
5,2007,2007-09-23,3,23.234,MIA,@,NYJ,L 28-31,,,,,,,,,,,,,
6,2007,2007-10-28,8,23.269,MIA,,NYG,L 10-13,,,,,,,,,,,,,
7,2007,2007-12-09,13,23.311,MIA,@,BUF,L 17-38,,,,,,,,,,,,,
8,2008,2008-11-16,10,24.289,MIA,,OAK,W 17-15,,,,,,,,,,,,,
9,2009,2009-09-14,1,25.225,NWE,,BUF,W 25-24,,0,0,,0,0,0,0.0,0,3,0,0,0
10,2009,2009-09-20,2,25.231,NWE,@,NYJ,L 9-16,,0,0,,0,0,0,0.0,0,1,0,0,0
11,2009,2009-09-27,3,25.238,NWE,,ATL,W 26-10,,0,0,,0,0,0,0.0,0,0,0,0,0
12,2009,2009-10-04,4,25.245,NWE,,BAL,W 27-21,,0,0,,0,0,0,0.0,0,0,0,0,0
13,2009,2009-10-11,5,25.252,NWE,@,DEN,L 17-20,,0,0,,0,0,0,1.0,1,0,0,0,0
14,2009,2009-10-18,6,25.259,NWE,,TEN,W 59-0,,0,0,,0,0,0,0.0,2,3,0,0,0
15,2009,2009-10-25,7,25.266,NWE,@,TAM,W 35-7,,,,,,,,,,,,,
16,2009,2009-11-08,8,25.280,NWE,,MIA,W 27-17,,,,,,,,,,,,,
17,2009,2009-11-15,9,25.287,NWE,@,IND,L 34-35,,0,0,,0,0,0,0.0,0,0,0,0,0
18,2009,2009-11-30,11,25.302,NWE,@,NOR,L 17-38,,0,0,,0,0,0,0.0,0,0,0,0,0
19,2009,2009-12-06,12,25.308,NWE,@,MIA,L 21-22,,0,0,,0,0,0,0.0,0,0,0,0,0
20,2009,2009-12-13,13,25.315,NWE,,CAR,W 20-10,,0,0,,0,0,0,0.0,0,0,0,0,0
21,2009,2009-12-20,14,25.322,NWE,@,BUF,W 17-10,,0,0,,0,0,0,0.0,0,2,0,0,0
22,2009,2009-12-27,15,25.329,NWE,,JAX,W 35-7,,0,0,,0,0,0,0.0,0,1,0,0,0
23,2009,2010-01-03,16,25.336,NWE,@,HOU,L 27-34,,0,0,,0,0,0,0.0,1,0,0,0,0
24,2010,2010-09-12,1,26.223,NWE,,CIN,W 38-24,,0,0,,0,0,0,0.0,1,3,0,0,0
25,2010,2010-09-19,2,26.230,NWE,@,NYJ,L 14-28,*,0,0,,0,0,0,0.0,4,1,0,0,0
26,2010,2010-09-26,3,26.237,NWE,,BUF,W 38-30,*,0,0,,0,0,0,0.0,1,3,0,0,0
27,2010,2010-10-04,4,26.245,NWE,@,MIA,W 41-14,*,0,0,,0,0,0,1.0,3,1,2,1,0
28,2010,2010-10-17,5,26.258,NWE,,BAL,W 23-20,*,0,0,,0,0,0,0.0,8,0,0,0,0
