ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,26.067,NYJ,,CIN,L 22-23,,0.0,0,0
2,2016,2016-09-15,2,26.071,NYJ,@,BUF,W 37-31,,0.0,0,0
3,2016,2016-09-25,3,26.081,NYJ,@,KAN,L 3-24,,0.0,1,0
4,2016,2016-10-02,4,26.088,NYJ,,SEA,L 17-27,,0.0,1,0
5,2016,2016-10-09,5,26.095,NYJ,@,PIT,L 13-31,,0.0,0,0
6,2016,2016-10-17,6,26.103,NYJ,@,ARI,L 3-28,,0.0,0,0
7,2016,2016-10-23,7,26.109,NYJ,,BAL,W 24-16,,0.0,0,0
8,2016,2016-10-30,8,26.116,NYJ,@,CLE,W 31-28,,0.0,0,0
9,2016,2016-11-06,9,26.123,NYJ,@,MIA,L 23-27,,0.0,0,0
10,2016,2016-11-13,10,26.130,NYJ,,LAR,L 6-9,,0.0,1,0
11,2016,2016-11-27,11,26.144,NYJ,,NWE,L 17-22,,0.0,0,2
12,2016,2016-12-05,12,26.152,NYJ,,IND,L 10-41,,0.5,1,5
13,2016,2016-12-11,13,26.158,NYJ,@,SFO,W 23-17,,0.0,3,1
14,2016,2016-12-17,14,26.164,NYJ,,MIA,L 13-34,,0.0,1,2
15,2016,2016-12-24,15,26.171,NYJ,@,NWE,L 3-41,,0.0,1,1
16,2016,2017-01-01,16,26.179,NYJ,,BUF,W 30-10,,1.0,3,0
