ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
37,1991,1991-10-06,5,23.256,CLE,,NYJ,L 14-17,,4,27,6.75,0,,2,21,10.50,0,,,0,0,,0,0,0,,0,,,,3,27,9.00,0,1,9,9.00,0,0,0
38,1991,1991-10-13,6,23.263,CLE,@,WAS,L 17-42,,1,-3,-3.00,0,,4,74,18.50,0,,,0,0,,0,0,0,,0,,,,5,76,15.20,0,1,4,4.00,0,0,0
39,1991,1991-10-20,7,23.270,CLE,@,SDG,W 30-24,,6,29,4.83,0,,6,72,12.00,0,,,0,0,,0,0,0,,0,,,,3,50,16.67,0,1,1,1.00,0,0,0
40,1991,1991-10-27,8,23.277,CLE,,PIT,W 17-14,,1,12,12.00,0,,3,23,7.67,0,,,0,0,,0,0,0,,0,,,,2,35,17.50,0,1,5,5.00,0,0,0
41,1992,1992-09-06,1,24.227,CLE,@,IND,L 3-14,,1,-1,-1.00,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,,,,0,0,,0,4,23,5.75,0,0,0
42,1992,1992-09-14,2,24.235,CLE,,MIA,L 23-27,,2,16,8.00,0,4,4,59,14.75,0,100.0%,14.75,0,0,,0,0,0,,0,,,,1,18,18.00,0,1,9,9.00,0,0,0
43,1992,1992-09-20,3,24.241,CLE,@,RAI,W 28-16,,4,10,2.50,1,5,5,177,35.40,3,100.0%,35.40,0,0,,0,0,0,,0,,,,0,0,,0,2,14,7.00,0,4,24
44,1992,1992-09-27,4,24.248,CLE,,DEN,L 0-12,,8,21,2.63,0,6,3,11,3.67,0,50.0%,1.83,0,0,,0,0,0,,0,,,,0,0,,0,2,23,11.50,0,0,0
45,1992,1992-10-11,5,24.262,CLE,,PIT,W 17-9,,7,49,7.00,0,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,,,,1,30,30.00,0,2,23,11.50,0,0,0
46,1992,1992-10-18,6,24.269,CLE,,GNB,W 17-6,,4,21,5.25,0,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0,,0,0,0
47,1992,1992-10-25,7,24.276,CLE,@,NWE,W 19-17,,1,3,3.00,0,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,,,,1,17,17.00,0,1,4,4.00,0,0,0
48,1992,1992-11-01,8,24.283,CLE,@,CIN,L 10-30,,5,-1,-0.20,0,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,,,,0,0,,0,2,8,4.00,0,0,0
49,1992,1992-11-08,9,24.290,CLE,@,HOU,W 24-14,,7,23,3.29,0,3,3,25,8.33,0,100.0%,8.33,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,7,87,12.43,0,0,0
50,1992,1992-11-15,10,24.297,CLE,,SDG,L 13-14,,6,21,3.50,0,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0
51,1992,1992-11-22,11,24.304,CLE,@,MIN,L 13-17,,1,-1,-1.00,0,7,5,36,7.20,0,71.4%,5.14,0,0,,0,0,0,,0,,,,0,0,,0,5,22,4.40,0,0,0
52,1992,1992-11-29,12,24.311,CLE,,CHI,W 27-14,,5,45,9.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,5,100,20.00,1,1,6
53,1992,1992-12-06,13,24.318,CLE,,CIN,W 37-21,,9,53,5.89,0,6,6,73,12.17,1,100.0%,12.17,0,0,,0,0,0,,0,,,,1,9,9.00,0,5,75,15.00,0,1,6
54,1992,1992-12-13,14,24.325,CLE,@,DET,L 14-24,,4,13,3.25,0,1,1,5,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,2,11,5.50,0,1,6
55,1992,1992-12-20,15,24.332,CLE,,HOU,L 14-17,,2,4,2.00,0,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,,0,,,,2,29,14.50,0,3,18,6.00,0,0,0
56,1992,1992-12-27,16,24.339,CLE,@,PIT,L 13-23,,7,25,3.57,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,,,2,32,16.00,0,2,12,6.00,0,0,0
57,1993,1993-09-05,1,25.225,CLE,,CIN,W 27-14,,4,14,3.50,0,10,9,60,6.67,0,90.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,4,32,8.00,0,0,0
58,1993,1993-09-13,2,25.233,CLE,,SFO,W 23-13,,12,71,5.92,0,5,4,23,5.75,0,80.0%,4.60,0,0,,0,0,0,,,,,,0,0,,0,1,19,19.00,0,0,0
59,1993,1993-09-19,3,25.239,CLE,@,RAI,W 19-16,,7,-2,-0.29,1,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,,,,,4,68,17.00,0,4,44,11.00,0,1,6
60,1993,1993-09-26,4,25.246,CLE,@,IND,L 10-23,,8,23,2.88,0,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,3,61,20.33,0,2,15,7.50,0,0,0
61,1993,1993-10-10,5,25.260,CLE,,MIA,L 14-24,,7,36,5.14,0,11,9,66,7.33,0,81.8%,6.00,0,0,,0,0,0,,,,,,2,35,17.50,0,3,21,7.00,0,0,0
62,1993,1993-10-17,6,25.267,CLE,@,CIN,W 28-17,,3,33,11.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,2,16,8.00,0,0,0
63,1993,1993-10-24,7,25.274,CLE,,PIT,W 28-23,,7,53,7.57,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,2,166,83.00,2,2,12
64,1993,1993-11-07,8,25.288,CLE,,DEN,L 14-29,,4,10,2.50,0,4,3,41,13.67,0,75.0%,10.25,0,0,,0,0,0,,,,,,1,15,15.00,0,1,2,2.00,0,0,0
65,1993,1993-11-14,9,25.295,CLE,@,SEA,L 5-22,,13,75,5.77,0,6,2,-1,-0.50,0,33.3%,-0.17,0,0,,0,0,0,,,,,,0,0,,0,3,37,12.33,0,0,0
66,1993,1993-11-21,10,25.302,CLE,,HOU,L 20-27,,0,0,,0,2,2,17,8.50,1,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,2,12,6.00,0,1,6
67,1993,1993-11-28,11,25.309,CLE,@,ATL,L 14-17,,13,61,4.69,0,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,,,,,0,0,,0,3,17,5.67,0,0,0
68,1993,1993-12-05,12,25.316,CLE,,NOR,W 17-13,,4,54,13.50,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,,,,,,3,92,30.67,0,4,22,5.50,0,0,0
69,1993,1993-12-12,13,25.323,CLE,@,HOU,L 17-19,,18,82,4.56,0,6,5,101,20.20,1,83.3%,16.83,0,0,,0,0,0,,,,,,0,0,,0,2,29,14.50,0,1,6
70,1993,1993-12-19,14,25.330,CLE,,NWE,L 17-20,,12,48,4.00,0,10,8,81,10.13,0,80.0%,8.10,0,0,,0,0,0,,,,,,2,47,23.50,0,2,28,14.00,0,0,0
71,1993,1993-12-26,15,25.337,CLE,@,RAM,W 42-14,,15,56,3.73,0,8,8,57,7.13,0,100.0%,7.13,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,1993,1994-01-02,16,25.344,CLE,@,PIT,L 9-16,,2,-3,-1.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,0,0
73,1994,1994-09-04,1,26.224,CLE,@,CIN,W 28-20,,7,0,0.00,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,,,,1,24,24.00,0,4,115,28.75,1,1,6
74,1994,1994-09-11,2,26.231,CLE,,PIT,L 10-17,,9,43,4.78,0,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0
75,1994,1994-09-18,3,26.238,CLE,,ARI,W 32-0,,2,-1,-0.50,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,3,23,7.67,0,0,0
76,1994,1994-09-25,4,26.245,CLE,@,IND,W 21-14,,8,42,5.25,0,7,5,74,14.80,2,71.4%,10.57,0,0,,0,0,0,,0,,,,0,0,,0,3,13,4.33,0,2,12
77,1994,1994-10-02,5,26.252,CLE,,NYJ,W 27-7,,5,44,8.80,1,7,4,32,8.00,0,57.1%,4.57,0,0,,0,0,0,,0,,,,1,20,20.00,0,2,1,0.50,0,1,6
78,1994,1994-10-13,6,26.263,CLE,@,HOU,W 11-8,,8,23,2.88,0,3,3,48,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,,,0,0,,0,2,0,0.00,0,0,0
79,1994,1994-10-23,7,26.273,CLE,,CIN,W 37-13,,12,57,4.75,0,8,1,7,7.00,0,12.5%,0.88,0,0,,0,0,0,,0,,,,1,22,22.00,0,3,83,27.67,1,1,6
80,1994,1994-10-30,8,26.280,CLE,@,DEN,L 14-26,,11,32,2.91,0,14,8,62,7.75,0,57.1%,4.43,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,27,27.00,0,2,19,9.50,0,0,0
81,1994,1994-11-06,9,26.287,CLE,,NWE,W 13-6,,3,5,1.67,0,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,,,,1,20,20.00,0,0,0,,0,0,0
82,1994,1994-11-13,10,26.294,CLE,@,PHI,W 26-7,,4,-8,-2.00,0,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,,,,0,0,,0,4,26,6.50,0,0,0
83,1994,1994-11-20,11,26.301,CLE,@,KAN,L 13-20,,2,-2,-1.00,0,6,1,15,15.00,1,16.7%,2.50,0,0,,0,0,0,,0,,,,1,19,19.00,0,3,26,8.67,0,1,6
84,1994,1994-11-27,12,26.308,CLE,,HOU,W 34-10,,3,14,4.67,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,,,1,20,20.00,0,4,27,6.75,0,0,0
85,1994,1994-12-04,13,26.315,CLE,,NYG,L 13-16,,5,25,5.00,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,,,,0,0,,0,2,0,0.00,0,0,0
86,1994,1994-12-10,14,26.321,CLE,@,DAL,W 19-14,,3,19,6.33,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,0,,,,1,32,32.00,0,1,3,3.00,0,0,0
87,1994,1994-12-18,15,26.329,CLE,@,PIT,L 7-17,,8,26,3.25,0,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,,,1,26,26.00,0,0,0,,0,0,0
88,1994,1994-12-24,16,26.335,CLE,,SEA,W 35-9,,3,10,3.33,1,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,1,12,12.00,0,1,6
89,1995,1995-09-03,1,27.223,ATL,,CAR,W 23-20,,7,56,8.00,0,13,9,95,10.56,0,69.2%,7.31,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,7,3.50,0,0,0
90,1995,1995-09-10,2,27.230,ATL,@,SFO,L 10-41,,3,2,0.67,0,14,10,89,8.90,0,71.4%,6.36,0,0,,0,0,0,,0,,,,0,0,,0,1,2,2.00,0,0,0
91,1995,1995-09-17,3,27.237,ATL,@,NOR,W 27-24,,3,16,5.33,0,12,11,155,14.09,0,91.7%,12.92,0,0,,0,0,0,,0,,,,0,0,,0,5,64,12.80,0,0,0
92,1995,1995-09-24,4,27.244,ATL,,NYJ,W 13-3,,2,10,5.00,0,6,6,41,6.83,0,100.0%,6.83,0,0,,0,0,0,,0,,,,0,0,,0,4,52,13.00,0,0,0
93,1995,1995-10-01,5,27.251,ATL,,NWE,W 30-17,,0,0,,0,7,6,41,6.83,1,85.7%,5.86,0,0,,0,0,0,,0,,,,1,5,5.00,0,3,17,5.67,0,1,6
94,1995,1995-10-12,6,27.262,ATL,@,STL,L 19-21,,3,20,6.67,0,7,6,34,5.67,0,85.7%,4.86,0,0,,0,0,0,,0,,,,0,0,,0,2,68,34.00,1,1,6
95,1995,1995-10-22,7,27.272,ATL,@,TAM,W 24-21,,1,-2,-2.00,0,7,4,106,26.50,1,57.1%,15.14,0,0,,0,0,0,,0,,,,0,0,,0,4,25,6.25,0,1,6
96,1995,1995-10-29,8,27.279,ATL,,DAL,L 13-28,,1,-1,-1.00,0,7,5,52,10.40,1,71.4%,7.43,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
97,1995,1995-11-05,9,27.286,ATL,,DET,W 34-22,,2,-7,-3.50,0,12,9,65,7.22,1,75.0%,5.42,0,0,,0,0,0,,0,,,,0,0,,0,6,90,15.00,0,1,6
98,1995,1995-11-12,10,27.293,ATL,@,BUF,L 17-23,,0,0,,0,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,,0,,,,0,0,,0,1,4,4.00,0,0,0
99,1995,1995-11-19,11,27.300,ATL,,STL,W 31-6,,0,0,,0,7,4,94,23.50,1,57.1%,13.43,0,0,,0,0,0,,0,,,,0,0,,0,1,13,13.00,0,1,6
100,1995,1995-11-26,12,27.307,ATL,@,ARI,L 37-40,,0,0,,0,14,8,99,12.38,1,57.1%,7.07,0,0,,0,0,0,,0,,,,0,0,,0,4,10,2.50,0,1,6
101,1995,1995-12-03,13,27.314,ATL,@,MIA,L 20-21,,2,27,13.50,1,6,6,59,9.83,0,100.0%,9.83,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,1,6
102,1995,1995-12-10,14,27.321,ATL,,NOR,W 19-14,,0,0,,0,8,3,40,13.33,0,37.5%,5.00,0,0,,0,0,0,,0,,,,3,83,27.67,0,3,22,7.33,0,0,0
103,1995,1995-12-17,15,27.328,ATL,@,CAR,L 17-21,,0,0,,0,15,9,84,9.33,1,60.0%,5.60,0,0,,0,0,0,,0,,,,4,82,20.50,0,1,8,8.00,0,1,6
104,1995,1995-12-24,16,27.335,ATL,,SFO,W 28-27,,4,12,3.00,0,10,5,91,18.20,1,50.0%,9.10,0,0,,0,0,0,,0,,,,4,108,27.00,0,1,1,1.00,0,1,6
105,1996,1996-09-01,1,28.222,ATL,@,CAR,L 6-29,,0,0,,0,10,6,56,9.33,0,60.0%,5.60,0,0,,0,0,0,,,,,,2,37,18.50,0,1,5,5.00,0,0,0
106,1996,1996-09-08,2,28.229,ATL,,MIN,L 17-23,,0,0,,0,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,,,,,,2,65,32.50,0,4,57,14.25,0,0,0
107,1996,1996-09-22,3,28.243,ATL,,PHI,L 18-33,,0,0,,0,7,5,97,19.40,0,71.4%,13.86,0,0,,0,0,0,,,,,,6,176,29.33,0,2,23,11.50,0,0,0
108,1996,1996-09-29,4,28.250,ATL,@,SFO,L 17-39,,1,4,4.00,0,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,,,,,9,176,19.56,0,0,0,,0,0,0
109,1996,1996-10-06,5,28.257,ATL,@,DET,L 24-28,,1,1,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,3,87,29.00,0,4,62,15.50,0,0,0
110,1996,1996-10-13,6,28.264,ATL,,HOU,L 13-23,,0,0,,0,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,6,120,20.00,0,0,0,,0,0,0
111,1996,1996-10-20,7,28.271,ATL,@,DAL,L 28-32,,0,0,,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,,,,,5,85,17.00,0,0,0,,0,0,0
112,1996,1996-10-27,8,28.278,ATL,,PIT,L 17-20,,0,0,,0,7,3,21,7.00,0,42.9%,3.00,0,0,,0,0,0,,,,,,4,80,20.00,0,3,11,3.67,0,0,0
113,1996,1996-11-03,9,28.285,ATL,,CAR,W 20-17,,0,0,,0,5,3,15,5.00,0,60.0%,3.00,0,0,,0,0,0,,,,,,3,64,21.33,0,3,28,9.33,0,0,0
114,1996,1996-11-10,10,28.292,ATL,@,STL,L 16-59,,0,0,,0,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,,,,,9,144,16.00,0,0,0,,0,0,0
115,1996,1996-11-17,11,28.299,ATL,,NOR,W 17-15,,1,3,3.00,0,8,5,60,12.00,1,62.5%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
116,1996,1996-11-24,12,28.306,ATL,@,CIN,L 31-41,,0,0,,0,11,9,122,13.56,2,81.8%,11.09,0,0,,0,0,0,,,,,,0,0,,0,2,9,4.50,0,2,12
117,1996,1996-12-02,13,28.314,ATL,,SFO,L 10-34,,0,0,,0,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1996,1996-12-08,14,28.320,ATL,@,NOR,W 31-15,,0,0,,0,4,2,13,6.50,1,50.0%,3.25,0,0,,0,0,0,,,,,,0,0,,0,3,43,14.33,0,1,6
119,1996,1996-12-15,15,28.327,ATL,,STL,L 27-34,,0,0,,0,8,4,28,7.00,1,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,2,40,20.00,0,1,6
120,1996,1996-12-22,16,28.334,ATL,@,JAX,L 17-19,,0,0,,0,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,3,18,6.00,0,1,6
121,1997,1997-08-31,1,29.220,SDG,@,NWE,L 7-41,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,4,88,22.00,0,2,19,9.50,0,0,0
122,1997,1997-09-07,2,29.227,SDG,@,NOR,W 20-6,,0,0,,0,5,4,65,16.25,0,80.0%,13.00,0,0,,0,0,0,,,,,,1,10,10.00,0,2,3,1.50,0,0,0
123,1997,1997-09-14,3,29.234,SDG,,CAR,L 7-26,,0,0,,0,2,1,33,33.00,0,50.0%,16.50,0,0,,0,0,0,,,,,,1,63,63.00,0,2,26,13.00,0,0,0
124,1997,1997-09-21,4,29.241,SDG,@,SEA,L 22-26,,0,0,,0,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0,,,,,,4,79,19.75,0,3,47,15.67,0,0,0
125,1997,1997-09-28,5,29.248,SDG,,BAL,W 21-17,,0,0,,0,2,2,67,33.50,0,100.0%,33.50,0,0,,0,0,0,,,,,,3,68,22.67,0,1,6,6.00,0,0,0
126,1997,1997-10-05,6,29.255,SDG,@,OAK,W 25-10,,1,1,1.00,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,1,16,16.00,0,4,8,2.00,0,0,0
127,1997,1997-10-16,7,29.266,SDG,@,KAN,L 3-31,,0,0,,0,7,2,24,12.00,0,28.6%,3.43,0,0,,0,0,0,,,,,,0,0,,0,4,25,6.25,0,0,0
128,1997,1997-10-26,8,29.276,SDG,,IND,W 35-19,,0,0,,0,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,,,,,0,0,,0,4,30,7.50,0,0,0
129,1997,1997-11-02,9,29.283,SDG,@,CIN,L 31-38,,0,0,,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,,,,,1,22,22.00,0,4,168,42.00,2,2,12
130,1997,1997-11-09,10,29.290,SDG,,SEA,L 31-37,,0,0,,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,,,,,1,9,9.00,0,4,33,8.25,0,0,0
131,1997,1997-11-16,11,29.297,SDG,,OAK,L 13-38,,0,0,,0,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,,,,,0,0,,0,2,18,9.00,0,0,0
132,1997,1997-11-23,12,29.304,SDG,@,SFO,L 10-17,,1,2,2.00,0,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,4,1,0.25,0,0,0
