ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
49,1993,1993-09-05,1,25.182,PHO,@,PHI,L 17-23,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,1993,1993-09-12,2,25.189,PHO,@,WAS,W 17-10,,7,4,23,5.75,0,57.1%,3.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,1993,1993-09-19,3,25.196,PHO,,DAL,L 10-17,,6,4,40,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
52,1993,1993-09-26,4,25.203,PHO,@,DET,L 20-26,,7,6,99,16.50,1,85.7%,14.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
53,1993,1993-10-10,5,25.217,PHO,,NWE,L 21-23,,3,2,21,10.50,2,66.7%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
54,1993,1993-10-17,6,25.224,PHO,,WAS,W 36-6,,9,5,115,23.00,1,55.6%,12.78,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
55,1993,1993-10-24,7,25.231,PHO,@,SFO,L 14-28,,15,8,76,9.50,1,53.3%,5.07,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
56,1993,1993-10-31,8,25.238,PHO,,NOR,L 17-20,,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1993,1993-11-07,9,25.245,PHO,,PHI,W 16-3,,3,2,29,14.50,0,66.7%,9.67,2,16,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1993,1993-11-14,10,25.252,PHO,@,DAL,L 15-20,,11,6,66,11.00,0,54.5%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1993,1993-11-28,11,25.266,PHO,@,NYG,L 17-19,,10,6,81,13.50,1,60.0%,8.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
60,1993,1993-12-05,12,25.273,PHO,,RAM,W 38-10,,5,4,80,20.00,0,80.0%,16.00,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1993,1993-12-12,13,25.280,PHO,,DET,L 14-21,,7,2,54,27.00,0,28.6%,7.71,1,17,17.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1993,1993-12-19,14,25.287,PHO,@,SEA,W 30-27,,11,6,78,13.00,0,54.5%,7.09,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1993,1993-12-26,15,25.294,PHO,,NYG,W 17-6,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1993,1994-01-02,16,25.301,PHO,@,ATL,W 27-10,,5,4,59,14.75,0,80.0%,11.80,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1994,1994-09-04,1,26.181,ARI,@,RAM,L 12-14,,13,4,22,5.50,0,30.8%,1.69,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
66,1994,1994-09-11,2,26.188,ARI,,NYG,L 17-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1994,1994-09-18,3,26.195,ARI,@,CLE,L 0-32,,9,4,40,10.00,0,44.4%,4.44,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
68,1994,1994-10-02,4,26.209,ARI,,MIN,W 17-7,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
69,1994,1994-10-09,5,26.216,ARI,@,DAL,L 3-38,,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
70,1994,1994-10-16,6,26.223,ARI,@,WAS,W 19-16,,10,5,63,12.60,1,50.0%,6.30,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
71,1994,1994-10-23,7,26.230,ARI,,DAL,L 21-28,,6,3,40,13.33,1,50.0%,6.67,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
72,1994,1994-10-30,8,26.237,ARI,,PIT,W 20-17,,7,3,94,31.33,0,42.9%,13.43,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
73,1994,1994-11-06,9,26.244,ARI,@,PHI,L 7-17,,6,5,36,7.20,1,83.3%,6.00,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
74,1994,1994-11-13,10,26.251,ARI,@,NYG,W 10-9,,10,4,39,9.75,0,40.0%,3.90,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
75,1994,1994-11-20,11,26.258,ARI,,PHI,W 12-6,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1994,1994-11-27,12,26.265,ARI,,CHI,L 16-19,,8,4,38,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
77,1994,1994-12-04,13,26.272,ARI,@,HOU,W 30-12,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
78,1994,1994-12-11,14,26.279,ARI,,WAS,W 17-15,,6,4,89,22.25,1,66.7%,14.83,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
79,1994,1994-12-18,15,26.286,ARI,,CIN,W 28-7,,4,2,26,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,1,6
80,1994,1994-12-24,16,26.292,ARI,@,ATL,L 6-10,,9,6,68,11.33,0,66.7%,7.56,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
81,1995,1995-09-03,1,27.180,SEA,,KAN,L 10-34,,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
82,1995,1995-11-12,10,27.250,SEA,@,JAX,W 47-30,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1995,1995-11-19,11,27.257,SEA,@,WAS,W 27-20,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,1995,1995-11-26,12,27.264,SEA,,NYJ,L 10-16,,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
85,1995,1995-12-03,13,27.271,SEA,,PHI,W 26-14,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1995,1995-12-10,14,27.278,SEA,@,DEN,W 31-27,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,1995,1995-12-17,15,27.285,SEA,,OAK,W 44-10,,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
88,1995,1995-12-24,16,27.292,SEA,@,KAN,L 3-26,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1996,1996-09-01,1,28.178,SEA,@,SDG,L 7-29,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,1996,1996-09-08,2,28.185,SEA,,DEN,L 20-30,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1996,1996-09-15,3,28.192,SEA,,KAN,L 17-35,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1996,1996-09-22,4,28.199,SEA,@,TAM,W 17-13,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1996,1996-09-29,5,28.206,SEA,,GNB,L 10-31,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1996,1996-10-06,6,28.213,SEA,@,MIA,W 22-15,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1996,1996-10-17,7,28.224,SEA,@,KAN,L 16-34,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1996,1996-10-27,8,28.234,SEA,,SDG,W 32-13,,7,4,29,7.25,0,57.1%,4.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1996,1996-11-03,9,28.241,SEA,,HOU,W 23-16,,4,1,30,30.00,0,25.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1996,1996-11-10,10,28.248,SEA,,MIN,W 42-23,,7,6,95,15.83,1,85.7%,13.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
99,1996,1996-11-17,11,28.255,SEA,@,DET,L 16-17,,4,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
100,1996,1996-11-24,12,28.262,SEA,,OAK,L 21-27,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1996,1996-12-01,13,28.269,SEA,@,DEN,L 7-34,,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
102,1996,1996-12-08,14,28.276,SEA,,BUF,W 26-18,,9,4,91,22.75,0,44.4%,10.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1996,1996-12-15,15,28.283,SEA,@,JAX,L 13-20,,4,2,17,8.50,1,50.0%,4.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
104,1996,1996-12-22,16,28.290,SEA,@,OAK,W 28-21,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
105,1997,1997-09-01,1,29.178,CHI,@,GNB,L 24-38,,5,2,30,15.00,1,40.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1997,1997-09-07,2,29.184,CHI,,MIN,L 24-27,,7,4,51,12.75,1,57.1%,7.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
107,1997,1997-09-14,3,29.191,CHI,,DET,L 7-32,,8,4,46,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,1997,1997-09-21,4,29.198,CHI,@,NWE,L 3-31,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1997,1997-09-28,5,29.205,CHI,@,DAL,L 3-27,,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1997,1997-10-05,6,29.212,CHI,,NOR,L 17-20,,8,3,39,13.00,0,37.5%,4.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,1997,1997-10-27,8,29.234,CHI,@,MIA,W 36-33,,5,4,40,10.00,0,80.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,1997,1997-11-02,9,29.240,CHI,,WAS,L 8-31,,7,3,24,8.00,1,42.9%,3.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
113,1997,1997-11-09,10,29.247,CHI,@,MIN,L 22-29,,13,9,132,14.67,1,69.2%,10.15,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
114,1997,1997-11-16,11,29.254,CHI,,NYJ,L 15-23,,16,11,118,10.73,1,68.8%,7.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
115,1997,1997-11-23,12,29.261,CHI,,TAM,W 13-7,,8,2,4,2.00,0,25.0%,0.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1997,1997-11-27,13,29.265,CHI,@,DET,L 20-55,,7,4,164,41.00,1,57.1%,23.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
117,1997,1997-12-07,14,29.275,CHI,,BUF,W 20-3,,5,3,23,7.67,1,60.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
118,1997,1997-12-14,15,29.282,CHI,@,STL,W 13-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,29,7.25,0,0,0
119,1997,1997-12-21,16,29.289,CHI,@,TAM,L 15-31,,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,30,7.50,0,0,0
120,1998,1998-09-06,1,30.183,STL,,NOR,L 17-24,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
121,1998,1998-09-13,2,30.190,STL,,MIN,L 31-38,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1998,1998-09-20,3,30.197,STL,@,BUF,W 34-33,,7,4,91,22.75,0,57.1%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
123,1998,1998-09-27,4,30.204,STL,,ARI,L 17-20,,5,2,29,14.50,0,40.0%,5.80,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
124,1998,1998-10-11,5,30.218,STL,,NYJ,W 30-10,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
125,1998,1998-10-18,6,30.225,STL,@,MIA,L 0-14,,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
126,1998,1998-10-25,7,30.232,STL,,SFO,L 10-28,,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
127,1998,1998-11-01,8,30.239,STL,@,ATL,L 15-37,,9,5,70,14.00,0,55.6%,7.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
128,1998,1998-11-08,9,30.246,STL,@,CHI,W 20-12,,8,8,99,12.38,1,100.0%,12.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
129,1998,1998-11-15,10,30.253,STL,@,NOR,L 3-24,,9,7,51,7.29,0,77.8%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
130,1998,1998-11-22,11,30.260,STL,,CAR,L 20-24,,9,4,75,18.75,0,44.4%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
131,1998,1998-11-29,12,30.267,STL,,ATL,L 10-21,,9,6,80,13.33,0,66.7%,8.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
132,1998,1998-12-03,13,30.271,STL,@,PHI,L 14-17,,8,3,23,7.67,0,37.5%,2.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
133,1998,1998-12-13,14,30.281,STL,,NWE,W 32-18,,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
134,1998,1998-12-20,15,30.288,STL,@,CAR,L 13-20,,10,2,17,8.50,0,20.0%,1.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
135,1998,1998-12-27,16,30.295,STL,@,SFO,L 19-38,,14,7,100,14.29,2,50.0%,7.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
136,1999,1999-09-12,1,31.189,STL,,BAL,W 27-10,,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1999,1999-09-26,2,31.203,STL,,ATL,W 35-7,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1999,1999-10-03,3,31.210,STL,@,CIN,W 38-10,,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,1999,1999-10-10,4,31.217,STL,,SFO,W 42-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,1999,1999-10-17,5,31.224,STL,@,ATL,W 41-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,1999,1999-10-24,6,31.231,STL,,CLE,W 34-3,,8,5,29,5.80,0,62.5%,3.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,1999,1999-10-31,7,31.238,STL,@,TEN,L 21-24,,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
143,1999,1999-11-07,8,31.245,STL,@,DET,L 27-31,,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,1999,1999-11-14,9,31.252,STL,,CAR,W 35-10,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
145,1999,1999-11-21,10,31.259,STL,@,SFO,W 23-7,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
