ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1991,1991-09-01,1,25.303,MIA,@,BUF,L 31-35,
2,1991,1991-09-08,2,25.310,MIA,,IND,W 17-6,
3,1991,1991-09-15,3,25.317,MIA,@,DET,L 13-17,
4,1991,1991-09-22,4,25.324,MIA,,GNB,W 16-13,
5,1991,1991-09-29,5,25.331,MIA,@,NYJ,L 23-41,
6,1991,1991-10-06,6,25.338,MIA,@,NWE,W 20-10,
7,1991,1991-10-13,7,25.345,MIA,@,KAN,L 7-42,
8,1991,1991-10-20,8,25.352,MIA,,HOU,L 13-17,
9,1991,1991-11-10,10,26.008,MIA,,NWE,W 30-20,
10,1991,1991-11-18,11,26.016,MIA,,BUF,L 27-41,
11,1991,1991-11-24,12,26.022,MIA,@,CHI,W 16-13,
12,1991,1991-12-01,13,26.029,MIA,,TAM,W 33-14,1.0
13,1991,1991-12-09,14,26.037,MIA,,CIN,W 37-13,2.0
14,1991,1991-12-15,15,26.043,MIA,@,SDG,L 30-38,
15,1991,1991-12-22,16,26.050,MIA,,NYJ,L 20-23,2.0
16,1992,1992-09-14,1,26.317,MIA,@,CLE,W 27-23,
17,1992,1992-09-20,2,26.323,MIA,,RAM,W 26-10,
18,1992,1992-09-27,3,26.330,MIA,@,SEA,W 19-17,0.5
19,1992,1992-10-04,4,26.337,MIA,@,BUF,W 37-10,
20,1992,1992-10-11,5,26.344,MIA,,ATL,W 21-17,
21,1992,1992-10-18,6,26.351,MIA,,NWE,W 38-17,
22,1992,1992-10-25,7,26.358,MIA,,IND,L 20-31,
23,1992,1992-11-01,8,26.365,MIA,@,NYJ,L 14-26,
24,1992,1992-11-16,10,27.014,MIA,,BUF,L 20-26,
25,1992,1992-11-22,11,27.020,MIA,,HOU,W 19-16,
26,1992,1992-11-29,12,27.027,MIA,@,NOR,L 13-24,
27,1992,1992-12-06,13,27.034,MIA,@,SFO,L 3-27,
28,1992,1992-12-14,14,27.042,MIA,,RAI,W 20-7,
29,1992,1992-12-20,15,27.048,MIA,,NYJ,W 19-17,
30,1992,1992-12-27,16,27.055,MIA,@,NWE,W 16-13,0.5
31,1993,1993-09-05,1,27.307,MIA,@,IND,W 24-20,
32,1993,1993-09-12,2,27.314,MIA,,NYJ,L 14-24,
33,1993,1993-09-26,3,27.328,MIA,@,BUF,W 22-13,
34,1993,1993-10-04,4,27.336,MIA,,WAS,W 17-10,0.5
35,1993,1993-10-10,5,27.342,MIA,@,CLE,W 24-14,
36,1993,1993-10-24,6,27.356,MIA,,IND,W 41-27,
37,1993,1993-10-31,7,27.363,MIA,,KAN,W 30-10,
38,1993,1993-11-07,8,28.005,MIA,@,NYJ,L 10-27,
39,1993,1993-11-14,9,28.012,MIA,@,PHI,W 19-14,
40,1993,1993-11-21,10,28.019,MIA,,NWE,W 17-13,
41,1993,1993-11-25,11,28.023,MIA,@,DAL,W 16-14,
42,1993,1993-12-05,12,28.033,MIA,,NYG,L 14-19,
43,1993,1993-12-13,13,28.041,MIA,,PIT,L 20-21,1.0
44,1993,1993-12-19,14,28.047,MIA,,BUF,L 34-47,
45,1993,1993-12-27,15,28.055,MIA,@,SDG,L 20-45,
46,1993,1994-01-02,16,28.061,MIA,@,NWE,L 27-33,
47,1994,1994-09-04,1,28.306,MIA,,NWE,W 39-35,
48,1994,1994-09-11,2,28.313,MIA,@,GNB,W 24-14,
49,1994,1994-09-18,3,28.320,MIA,,NYJ,W 28-14,
50,1994,1994-09-25,4,28.327,MIA,@,MIN,L 35-38,
51,1994,1994-10-02,5,28.334,MIA,@,CIN,W 23-7,
52,1994,1994-10-09,6,28.341,MIA,@,BUF,L 11-21,
53,1994,1994-10-16,7,28.348,MIA,,RAI,W 20-17,
54,1994,1994-10-30,8,28.362,MIA,@,NWE,W 23-3,
55,1994,1994-11-06,9,29.004,MIA,,IND,W 22-21,
56,1994,1994-11-13,10,29.011,MIA,,CHI,L 14-17,
57,1994,1994-11-20,11,29.018,MIA,@,PIT,L 13-16,
58,1994,1994-11-27,12,29.025,MIA,@,NYJ,W 28-24,
59,1994,1994-12-04,13,29.032,MIA,,BUF,L 31-42,
60,1994,1994-12-12,14,29.040,MIA,,KAN,W 45-28,
61,1994,1994-12-18,15,29.046,MIA,@,IND,L 6-10,
62,1994,1994-12-25,16,29.053,MIA,,DET,W 27-20,
63,1995,1995-09-03,1,29.305,MIA,,NYJ,W 52-14,
64,1995,1995-09-10,2,29.312,MIA,@,NWE,W 20-3,
65,1995,1995-09-18,3,29.320,MIA,,PIT,W 23-10,
66,1995,1995-10-01,4,29.333,MIA,@,CIN,W 26-23,
67,1995,1995-10-08,5,29.340,MIA,,IND,L 24-27,
68,1995,1995-10-15,6,29.347,MIA,@,NOR,L 30-33,
69,1995,1995-10-22,7,29.354,MIA,@,NYJ,L 16-17,
70,1995,1995-10-29,8,29.361,MIA,,BUF,W 23-6,
71,1995,1995-11-05,9,30.003,MIA,@,SDG,W 24-14,
72,1995,1995-11-12,10,30.010,MIA,,NWE,L 17-34,
73,1995,1995-11-20,11,30.018,MIA,,SFO,L 20-44,
74,1995,1995-11-26,12,30.024,MIA,@,IND,L 28-36,
75,1995,1995-12-03,13,30.031,MIA,,ATL,W 21-20,
76,1995,1995-12-11,14,30.039,MIA,,KAN,W 13-6,
77,1995,1995-12-17,15,30.045,MIA,@,BUF,L 20-23,
78,1995,1995-12-24,16,30.052,MIA,@,STL,W 41-22,
