ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1984,1984-09-02,1,22.290,NYJ,@,IND,W 23-14,0,0,,0,0,0,,0,0,
2,1984,1984-09-06,2,22.294,NYJ,,PIT,L 17-23,0,0,,0,0,0,,0,0,
3,1984,1984-09-16,3,22.304,NYJ,,CIN,W 43-23,1,5,5.00,0,0,0,,0,0,0
4,1984,1984-09-23,4,22.311,NYJ,@,BUF,W 28-26,2,14,7.00,0,0,0,,0,0,0
5,1984,1984-09-30,5,22.318,NYJ,,NWE,L 21-28,2,19,9.50,0,0,0,,0,0,0
6,1984,1984-10-07,6,22.325,NYJ,@,KAN,W 17-16,0,0,,0,0,0,,0,0,
7,1984,1984-10-14,7,22.332,NYJ,@,CLE,W 24-20,1,8,8.00,0,0,0,,0,0,0
8,1984,1984-10-21,8,22.339,NYJ,,KAN,W 28-7,1,6,6.00,0,0,0,,0,0,0
9,1984,1984-10-28,9,22.346,NYJ,@,NWE,L 20-30,0,0,,0,0,0,,0,0,
10,1984,1984-11-04,10,22.353,NYJ,,MIA,L 17-31,1,7,7.00,0,0,0,,0,0,0
11,1984,1984-11-11,11,22.360,NYJ,,IND,L 5-9,1,3,3.00,0,0,0,,0,0,0
12,1984,1984-11-18,12,23.001,NYJ,@,HOU,L 20-31,0,0,,0,0,0,,0,0,
13,1984,1984-11-26,13,23.009,NYJ,@,MIA,L 17-28,2,30,15.00,0,1,4,4.00,0,0,0
14,1984,1984-12-02,14,23.015,NYJ,,NYG,L 10-20,2,21,10.50,0,0,0,,0,0,0
15,1984,1984-12-08,15,23.021,NYJ,,BUF,W 21-17,2,23,11.50,0,0,0,,0,0,0
16,1984,1984-12-16,16,23.029,NYJ,@,TAM,L 21-41,1,5,5.00,1,0,0,,0,1,6
17,1987,1987-09-13,1,25.300,WAS,,PHI,W 34-24,0,0,,0,,,,,,
18,1987,1987-09-20,2,25.307,WAS,@,ATL,L 20-21,2,8,4.00,0,0,0,,0,0,0
