ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
28,1997,1997-10-20,7,24.322,IND,,BUF,L 6-9,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0
29,1997,1997-10-26,8,24.328,IND,@,SDG,L 19-35,,5,9,1.80,0,1,0,0,,0,0.0%,0.00,0,0
30,1997,1997-11-02,9,24.335,IND,,TAM,L 28-31,,14,81,5.79,0,3,3,29,9.67,0,100.0%,9.67,0,0
31,1997,1997-11-09,10,24.342,IND,,CIN,L 13-28,,3,8,2.67,0,2,1,14,14.00,0,50.0%,7.00,0,0
32,1997,1997-11-16,11,24.349,IND,,GNB,W 41-38,,10,27,2.70,0,1,1,19,19.00,0,100.0%,19.00,0,0
33,1997,1997-11-23,12,24.356,IND,@,DET,L 10-32,,2,-7,-3.50,0,2,2,8,4.00,0,100.0%,4.00,0,0
34,1997,1997-11-30,13,24.363,IND,@,NWE,L 17-20,,7,23,3.29,0,0,0,0,,0,0.0%,,0,0
35,1997,1997-12-07,14,25.005,IND,@,NYJ,W 22-14,,15,36,2.40,1,1,0,0,,0,0.0%,0.00,1,6
36,1997,1997-12-14,15,25.012,IND,,MIA,W 41-0,,6,10,1.67,0,1,0,0,,0,0.0%,0.00,0,0
37,1997,1997-12-21,16,25.019,IND,@,MIN,L 28-39,,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
38,1998,1998-09-06,1,25.278,IND,,MIA,L 15-24,,1,5,5.00,0,1,0,0,,0,0.0%,0.00,0,0
39,1998,1998-09-27,4,25.299,IND,,NOR,L 13-19,,1,0,0.00,0,1,1,1,1.00,0,100.0%,1.00,0,0
40,1998,1998-12-20,15,26.018,JAX,@,MIN,L 10-50,,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0
41,1999,1999-10-03,4,26.305,OAK,@,SEA,L 21-22,*,3,11,3.67,0,0,0,0,,0,0.0%,,0,0
42,1999,1999-10-10,5,26.312,OAK,,DEN,L 13-16,,6,11,1.83,0,4,4,22,5.50,0,100.0%,5.50,0,0
43,1999,1999-10-17,6,26.319,OAK,@,BUF,W 20-14,,7,4,0.57,0,0,0,0,,0,0.0%,,0,0
44,1999,1999-10-24,7,26.326,OAK,,NYJ,W 24-23,,3,6,2.00,1,2,0,0,,0,0.0%,0.00,1,6
45,1999,1999-10-31,8,26.333,OAK,,MIA,L 9-16,,,,,,0,,,,,0.0%,,,
46,1999,1999-11-14,9,26.347,OAK,,SDG,W 28-9,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
47,1999,1999-11-22,10,26.355,OAK,@,DEN,L 21-27,,,,,,0,,,,,0.0%,,,
48,1999,1999-11-28,11,26.361,OAK,,KAN,L 34-37,,2,5,2.50,0,1,1,6,6.00,0,100.0%,6.00,0,0
49,1999,1999-12-05,12,27.003,OAK,,SEA,W 30-21,,6,4,0.67,1,0,0,0,,0,0.0%,,1,6
50,1999,1999-12-09,13,27.007,OAK,@,TEN,L 14-21,,3,8,2.67,1,0,0,0,,0,0.0%,,1,6
51,1999,1999-12-19,14,27.017,OAK,,TAM,W 45-0,,8,32,4.00,0,2,1,7,7.00,0,50.0%,3.50,0,0
52,1999,1999-12-26,15,27.024,OAK,@,SDG,L 20-23,,2,3,1.50,1,1,0,0,,0,0.0%,0.00,1,6
53,1999,2000-01-02,16,27.031,OAK,@,KAN,W 41-38,,4,5,1.25,0,2,2,21,10.50,1,100.0%,10.50,1,6
54,2000,2000-09-03,1,27.276,OAK,,SDG,W 9-6,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
55,2000,2000-09-10,2,27.283,OAK,@,IND,W 38-31,,,,,,0,,,,,0.0%,,,
56,2000,2000-09-17,3,27.290,OAK,,DEN,L 24-33,,,,,,0,,,,,0.0%,,,
57,2000,2000-09-24,4,27.297,OAK,,CLE,W 36-10,,1,2,2.00,1,0,0,0,,0,0.0%,,1,6
58,2000,2000-10-08,5,27.311,OAK,@,SFO,W 34-28,*,0,0,,0,5,2,1,0.50,0,40.0%,0.20,0,0
59,2000,2000-10-15,6,27.318,OAK,@,KAN,W 20-17,,,,,,0,,,,,0.0%,,,
60,2000,2000-10-22,7,27.325,OAK,,SEA,W 31-3,,,,,,0,,,,,0.0%,,,
61,2000,2000-10-29,8,27.332,OAK,@,SDG,W 15-13,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0
62,2000,2000-11-05,9,27.339,OAK,,KAN,W 49-31,,2,1,0.50,1,3,2,28,14.00,0,66.7%,9.33,1,6
63,2000,2000-11-13,10,27.347,OAK,@,DEN,L 24-27,,5,16,3.20,2,0,0,0,,0,0.0%,,2,12
64,2000,2000-11-19,11,27.353,OAK,@,NOR,W 31-22,,17,44,2.59,2,3,2,4,2.00,0,66.7%,1.33,2,12
65,2000,2000-11-26,12,27.360,OAK,,ATL,W 41-14,,10,48,4.80,1,0,0,0,,0,0.0%,,1,6
66,2000,2000-12-03,13,28.001,OAK,@,PIT,L 20-21,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
67,2000,2000-12-10,14,28.008,OAK,,NYJ,W 31-7,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
68,2000,2000-12-16,15,28.014,OAK,@,SEA,L 24-27,,,,,,,,,,,0.0%,,,
69,2000,2000-12-24,16,28.022,OAK,,CAR,W 52-9,*,2,10,5.00,0,4,4,29,7.25,0,100.0%,7.25,0,0
70,2001,2001-09-09,1,28.281,OAK,@,KAN,W 27-24,,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0
71,2001,2001-09-23,2,28.295,OAK,@,MIA,L 15-18,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0
72,2001,2001-09-30,3,28.302,OAK,,SEA,W 38-14,,,,,,0,,,,,0.0%,,,
73,2001,2001-10-07,4,28.309,OAK,,DAL,W 28-21,,1,3,3.00,1,0,0,0,,0,0.0%,,1,6
74,2001,2001-10-14,5,28.316,OAK,@,IND,W 23-18,,,,,,0,,,,,0.0%,,,
75,2001,2001-10-28,6,28.330,OAK,@,PHI,W 20-10,,17,47,2.76,1,0,0,0,,0,0.0%,,1,6
76,2001,2001-11-05,7,28.338,OAK,,DEN,W 38-28,,6,10,1.67,2,0,0,0,,0,0.0%,,2,12
77,2001,2001-11-11,8,28.344,OAK,@,SEA,L 27-34,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
78,2001,2001-11-18,9,28.351,OAK,,SDG,W 34-24,,7,16,2.29,0,0,0,0,,0,0.0%,,0,0
79,2001,2001-11-25,10,28.358,OAK,@,NYG,W 28-10,,10,25,2.50,1,0,0,0,,0,0.0%,,1,6
80,2001,2001-12-02,11,29.000,OAK,,ARI,L 31-34,,4,16,4.00,1,0,0,0,,0,0.0%,,1,6
81,2001,2001-12-09,12,29.007,OAK,,KAN,W 28-26,,,,,,1,,,,,0.0%,,,
82,2001,2001-12-15,13,29.013,OAK,@,SDG,W 13-6,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0
83,2001,2001-12-22,14,29.020,OAK,,TEN,L 10-13,,5,6,1.20,0,0,0,0,,0,0.0%,,0,0
84,2001,2001-12-30,15,29.028,OAK,@,DEN,L 17-23,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
85,2001,2002-01-06,16,29.035,OAK,,NYJ,L 22-24,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
86,2002,2002-09-08,1,29.280,OAK,,SEA,W 31-17,,,,,,,,,,,0.0%,,,
87,2002,2002-09-15,2,29.287,OAK,@,PIT,W 30-17,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
88,2002,2002-09-29,3,29.301,OAK,,TEN,W 52-25,,,,,,,,,,,0.0%,,,
89,2002,2002-10-06,4,29.308,OAK,@,BUF,W 49-31,,3,4,1.33,1,0,0,0,,0,0.0%,,1,6
90,2002,2002-10-13,5,29.315,OAK,@,STL,L 13-28,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
91,2002,2002-10-20,6,29.322,OAK,,SDG,L 21-27,,,,,,,,,,,0.0%,,,
92,2002,2002-10-27,7,29.329,OAK,@,KAN,L 10-20,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
93,2002,2002-11-03,8,29.336,OAK,,SFO,L 20-23,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0
94,2002,2002-11-11,9,29.344,OAK,@,DEN,W 34-10,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
95,2002,2002-11-17,10,29.350,OAK,,NWE,W 27-20,,5,11,2.20,2,0,0,0,,0,0.0%,,2,12
96,2002,2002-11-24,11,29.357,OAK,@,ARI,W 41-20,,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0
97,2002,2002-12-02,12,30.000,OAK,,NYJ,W 26-20,,2,3,1.50,1,0,0,0,,0,0.0%,,1,6
98,2002,2002-12-08,13,30.006,OAK,@,SDG,W 27-7,,4,6,1.50,1,0,0,0,,0,0.0%,,1,6
99,2002,2002-12-15,14,30.013,OAK,@,MIA,L 17-23,,,,,,0,,,,,0.0%,,,
100,2002,2002-12-22,15,30.020,OAK,,DEN,W 28-16,,7,7,1.00,2,0,0,0,,0,0.0%,,2,12
101,2002,2002-12-28,16,30.026,OAK,,KAN,W 24-0,,11,72,6.55,1,0,0,0,,0,0.0%,,1,6
102,2003,2003-09-07,1,30.279,OAK,@,TEN,L 20-25,,,,,,,,,,,0.0%,,,
103,2003,2003-09-14,2,30.286,OAK,,CIN,W 23-20,,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0
104,2003,2003-09-22,3,30.294,OAK,@,DEN,L 10-31,,1,4,4.00,1,1,1,6,6.00,0,100.0%,6.00,1,6
105,2003,2003-09-28,4,30.300,OAK,,SDG,W 34-31,*,1,2,2.00,0,2,1,12,12.00,0,50.0%,6.00,0,0
106,2003,2003-10-05,5,30.307,OAK,@,CHI,L 21-24,,4,3,0.75,1,2,1,9,9.00,0,50.0%,4.50,1,6
107,2003,2003-10-12,6,30.314,OAK,@,CLE,L 7-13,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
108,2003,2003-10-20,7,30.322,OAK,,KAN,L 10-17,,1,1,1.00,1,1,1,5,5.00,0,100.0%,5.00,1,6
109,2003,2003-11-02,8,30.335,OAK,@,DET,L 13-23,*,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
110,2003,2003-11-09,9,30.342,OAK,,NYJ,L 24-27,*,10,15,1.50,1,1,1,16,16.00,0,100.0%,16.00,1,6
111,2003,2003-11-16,10,30.349,OAK,,MIN,W 28-18,*,6,54,9.00,2,0,0,0,,0,0.0%,,2,12
112,2003,2003-11-23,11,30.356,OAK,@,KAN,L 24-27,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
113,2003,2003-11-30,12,30.363,OAK,,DEN,L 8-22,*,5,12,2.40,0,1,0,0,,0,0.0%,0.00,0,0
114,2003,2003-12-07,13,31.005,OAK,@,PIT,L 7-27,*,1,0,0.00,0,2,1,5,5.00,0,50.0%,2.50,0,0
115,2003,2003-12-14,14,31.012,OAK,,BAL,W 20-12,*,5,4,0.80,1,0,0,0,,0,0.0%,,1,6
116,2003,2003-12-22,15,31.020,OAK,,GNB,L 7-41,,,,,,1,,,,,0.0%,,,
117,2003,2003-12-28,16,31.026,OAK,@,SDG,L 14-21,,10,39,3.90,0,0,0,0,,0,0.0%,,0,0
118,2004,2004-09-12,1,31.285,OAK,@,PIT,L 21-24,,2,10,5.00,0,1,1,8,8.00,0,100.0%,8.00,0,0
119,2004,2004-09-19,2,31.292,OAK,,BUF,W 13-10,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0
120,2004,2004-09-26,3,31.299,OAK,,TAM,W 30-20,*,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0
121,2004,2004-10-03,4,31.306,OAK,@,HOU,L 17-30,,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0
122,2004,2004-10-10,5,31.313,OAK,@,IND,L 14-35,*,,,,,,,,,,0.0%,,,
123,2004,2004-10-17,6,31.320,OAK,,DEN,L 3-31,*,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0
124,2004,2004-10-24,7,31.327,OAK,,NOR,L 26-31,,2,9,4.50,0,3,2,17,8.50,0,66.7%,5.67,0,0
125,2004,2004-10-31,8,31.334,OAK,@,SDG,L 14-42,*,,,,,,,,,,0.0%,,,
126,2004,2004-11-07,9,31.341,OAK,@,CAR,W 27-24,*,0,0,,0,3,2,14,7.00,0,66.7%,4.67,0,0
127,2004,2004-11-21,10,31.355,OAK,,SDG,L 17-23,,,,,,,,,,,0.0%,,,
128,2004,2004-11-28,11,31.362,OAK,@,DEN,W 25-24,,,,,,,,,,,0.0%,,,
129,2004,2004-12-05,12,32.003,OAK,,KAN,L 27-34,,0,0,,0,2,2,13,6.50,0,100.0%,6.50,0,0
130,2004,2004-12-12,13,32.010,OAK,@,ATL,L 10-35,*,5,20,4.00,1,1,1,4,4.00,0,100.0%,4.00,1,6
131,2004,2004-12-19,14,32.017,OAK,,TEN,W 40-35,,8,27,3.38,0,1,1,11,11.00,0,100.0%,11.00,0,0
132,2004,2004-12-25,15,32.023,OAK,@,KAN,L 30-31,*,10,32,3.20,1,0,0,0,,0,0.0%,,1,6
133,2004,2005-01-02,16,32.031,OAK,,JAX,L 6-13,*,21,134,6.38,0,3,3,12,4.00,0,100.0%,4.00,0,0
134,2005,2005-09-08,1,32.280,OAK,@,NWE,L 20-30,,3,20,6.67,0,1,0,0,,0,0.0%,0.00,0,0
135,2005,2005-09-18,2,32.290,OAK,,KAN,L 17-23,*,1,2,2.00,0,3,3,24,8.00,0,100.0%,8.00,0,0
136,2005,2005-09-25,3,32.297,OAK,@,PHI,L 20-23,*,3,9,3.00,0,0,0,0,,0,0.0%,,0,0
137,2005,2005-10-02,4,32.304,OAK,,DAL,W 19-13,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
138,2005,2005-10-16,5,32.318,OAK,,SDG,L 14-27,*,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
139,2005,2005-10-23,6,32.325,OAK,,BUF,W 38-17,,7,33,4.71,1,1,1,23,23.00,0,100.0%,23.00,1,6
140,2005,2005-10-30,7,32.332,OAK,@,TEN,W 34-25,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
141,2005,2005-11-06,8,32.339,OAK,@,KAN,L 23-27,*,5,3,0.60,0,0,0,0,,0,0.0%,,0,0
142,2005,2005-11-13,9,32.346,OAK,,DEN,L 17-31,*,3,12,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0
143,2005,2005-11-20,10,32.353,OAK,@,WAS,W 16-13,,0,0,,0,3,2,18,9.00,0,66.7%,6.00,0,0
144,2005,2005-11-27,11,32.360,OAK,,MIA,L 21-33,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0
145,2005,2005-12-04,12,33.002,OAK,@,SDG,L 10-34,*,1,24,24.00,0,3,2,13,6.50,0,66.7%,4.33,0,0
146,2005,2005-12-11,13,33.009,OAK,@,NYJ,L 10-26,*,0,0,,0,,0,0,,0,0.0%,,0,0
147,2005,2005-12-18,14,33.016,OAK,,CLE,L 7-9,,4,10,2.50,0,1,0,0,,0,0.0%,0.00,0,0
148,2005,2005-12-24,15,33.022,OAK,@,DEN,L 3-22,*,15,61,4.07,0,2,2,17,8.50,0,100.0%,8.50,0,0
149,2005,2005-12-31,16,33.029,OAK,,NYG,L 21-30,*,15,27,1.80,0,2,1,6,6.00,0,50.0%,3.00,0,0
150,2006,2006-09-11,1,33.283,OAK,,SDG,L 0-27,*,0,0,,0,,0,0,,0,0.0%,,0,0
151,2006,2006-09-17,2,33.289,OAK,@,BAL,L 6-28,*,0,0,,0,,0,0,,0,0.0%,,0,0
152,2006,2006-10-01,3,33.303,OAK,,CLE,L 21-24,,0,0,,0,,0,0,,0,0.0%,,0,0
153,2006,2006-10-08,4,33.310,OAK,@,SFO,L 20-34,,0,0,,0,,0,0,,0,0.0%,,0,0
154,2006,2006-10-15,5,33.317,OAK,@,DEN,L 3-13,*,1,10,10.00,0,0,0,0,,0,0.0%,,0,0
155,2006,2006-10-22,6,33.324,OAK,,ARI,W 22-9,*,8,44,5.50,0,3,3,20,6.67,0,100.0%,6.67,0,0
156,2006,2006-10-29,7,33.331,OAK,,PIT,W 20-13,*,3,7,2.33,0,1,1,3,3.00,0,100.0%,3.00,0,0
157,2006,2006-11-06,8,33.339,OAK,@,SEA,L 0-16,,1,4,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0
158,2006,2006-11-12,9,33.345,OAK,,DEN,L 13-17,*,7,40,5.71,0,3,1,4,4.00,0,33.3%,1.33,0,0
159,2006,2006-11-19,10,33.352,OAK,@,KAN,L 13-17,,5,19,3.80,0,0,0,0,,0,0.0%,,0,0
160,2006,2006-11-26,11,33.359,OAK,@,SDG,L 14-21,,7,22,3.14,0,1,0,0,,0,0.0%,0.00,0,0
161,2006,2006-12-03,12,34.001,OAK,,HOU,L 14-23,*,2,5,2.50,0,3,2,19,9.50,0,66.7%,6.33,0,0
162,2006,2006-12-10,13,34.008,OAK,@,CIN,L 10-27,,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0
163,2006,2006-12-17,14,34.015,OAK,,STL,L 0-20,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
164,2006,2006-12-23,15,34.021,OAK,,KAN,L 9-20,*,1,5,5.00,0,2,1,0,0.00,0,50.0%,0.00,0,0
165,2006,2006-12-31,16,34.029,OAK,@,NYJ,L 3-23,*,2,6,3.00,0,1,0,0,,0,0.0%,0.00,0,0
166,2007,2007-10-14,6,34.316,TAM,,TEN,W 13-10,,0,0,,0,,0,0,,0,0.0%,,0,0
167,2007,2007-10-21,7,34.323,TAM,@,DET,L 16-23,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
