ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
23,1977,1977-11-27,11,24.128,CIN,,NYG,W 30-13,3,87,29.00,2,0,0,,0,2,12
24,1977,1977-12-04,12,24.135,CIN,@,KAN,W 27-7,2,18,9.00,1,0,0,,0,1,6
25,1977,1977-12-10,13,24.141,CIN,,PIT,W 17-10,6,166,27.67,0,0,0,,0,0,0
26,1977,1977-12-18,14,24.149,CIN,@,HOU,L 16-21,1,19,19.00,0,0,0,,0,0,0
27,1978,1978-09-03,1,25.043,CIN,,KAN,L 23-24,1,20,20.00,0,0,0,,0,0,0
28,1978,1978-09-10,2,25.050,CIN,@,CLE,L 10-13,,,,,,,,,,
29,1978,1978-09-17,3,25.057,CIN,,PIT,L 3-28,1,17,17.00,0,0,0,,0,0,0
30,1978,1978-09-24,4,25.064,CIN,,NOR,L 18-20,2,32,16.00,0,0,0,,0,0,0
31,1978,1978-10-01,5,25.071,CIN,@,SFO,L 12-28,4,39,9.75,1,0,0,,0,1,6
32,1978,1978-10-09,6,25.079,CIN,@,MIA,L 0-21,3,35,11.67,0,0,0,,0,0,0
33,1978,1978-10-15,7,25.085,CIN,,NWE,L 3-10,5,46,9.20,0,0,0,,0,0,0
34,1978,1978-10-22,8,25.092,CIN,@,BUF,L 0-5,2,33,16.50,0,0,0,,0,0,0
35,1978,1978-10-29,9,25.099,CIN,,HOU,W 28-13,2,88,44.00,0,0,0,,0,0,0
36,1978,1978-11-05,10,25.106,CIN,@,SDG,L 13-22,3,72,24.00,1,0,0,,0,1,6
37,1978,1978-11-13,11,25.114,CIN,,OAK,L 21-34,1,26,26.00,0,0,0,,0,0,0
38,1978,1978-11-19,12,25.120,CIN,@,PIT,L 6-7,,,,,,,,,,
39,1978,1978-11-26,13,25.127,CIN,@,HOU,L 10-17,3,38,12.67,0,0,0,,0,0,0
40,1978,1978-12-03,14,25.134,CIN,,ATL,W 37-7,2,40,20.00,0,0,0,,0,0,0
41,1978,1978-12-17,16,25.148,CIN,,CLE,W 48-16,1,20,20.00,0,0,0,,0,0,0
42,1979,1979-09-02,1,26.042,CIN,@,DEN,L 0-10,,,,,,,,,,
43,1979,1979-09-09,2,26.049,CIN,@,BUF,L 24-51,6,156,26.00,1,0,0,,0,1,6
44,1979,1979-09-16,3,26.056,CIN,,NWE,L 14-20,,,,,,,,,,
45,1979,1979-09-23,4,26.063,CIN,,HOU,L 27-30,2,58,29.00,0,0,0,,0,0,0
46,1981,1981-09-07,1,28.047,SDG,@,CLE,W 44-14,1,21,21.00,0,0,0,,0,0,0
47,1981,1981-09-13,2,28.053,SDG,,DET,W 28-23,0,0,,0,,,,,,
48,1981,1981-09-20,3,28.060,SDG,@,KAN,W 42-31,0,0,,0,,,,,,
49,1981,1981-09-27,4,28.067,SDG,@,DEN,L 24-42,0,0,,0,,,,,,
50,1981,1981-10-11,6,28.081,SDG,,MIN,L 31-33,0,0,,0,,,,,,
51,1981,1981-10-18,7,28.088,SDG,@,BAL,W 43-14,0,0,,0,,,,,,
52,1981,1981-10-25,8,28.095,SDG,@,CHI,L 17-20,0,0,,0,,,,,,
53,1981,1981-11-22,12,28.123,HOU,,NOR,L 24-27,0,0,,0,,,,,,
54,1981,1981-11-29,13,28.130,HOU,,ATL,L 27-31,0,0,,0,,,,,,
55,1981,1981-12-03,14,28.134,HOU,,CLE,W 17-13,2,16,8.00,0,0,0,,0,0,0
