ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
13,1990,1990-11-25,11,24.183,PHI,,NYG,W 31-13,,,,,,,,,,,,0,0,,0,0,0,,0,,
14,1990,1990-12-02,12,24.190,PHI,@,BUF,L 23-30,,0,0,,0,,,0,0,,0,3,36,12.00,0,1,12,12.00,0,0,0
15,1991,1991-09-22,4,25.119,PHO,,DAL,L 9-17,,0,0,,0,,,0,0,,0,2,37,18.50,0,0,0,,0,0,0
16,1991,1991-09-29,5,25.126,PHO,,NWE,W 24-10,,0,0,,0,,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
17,1991,1991-10-06,6,25.133,PHO,@,NYG,L 9-20,,,,,,,,,,,,0,0,,0,0,0,,0,,
18,1991,1991-10-13,7,25.140,PHO,@,MIN,L 7-34,,0,0,,0,,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
19,1991,1991-10-20,8,25.147,PHO,,ATL,W 16-10,,,,,,,,,,,,0,0,,0,0,0,,0,,
20,1991,1991-10-27,9,25.154,PHO,,MIN,L 0-28,,0,0,,0,,,0,0,,0,2,40,20.00,0,0,0,,0,0,0
21,1991,1991-11-03,10,25.161,PHO,@,DAL,L 7-27,,0,0,,0,,,0,0,,0,3,55,18.33,0,0,0,,0,0,0
22,1991,1991-11-10,11,25.168,PHO,,NYG,L 14-21,,,,,,,,,,,,0,0,,0,0,0,,0,,
23,1991,1991-11-17,12,25.175,PHO,@,SFO,L 10-14,,0,0,,0,,,0,0,,0,1,16,16.00,0,0,0,,0,0,0
24,1991,1991-11-24,13,25.182,PHO,,PHI,L 14-34,,,,,,,,,,,,0,0,,0,0,0,,0,,
25,1991,1991-12-08,14,25.196,PHO,,WAS,L 14-20,,,,,,,,,,,,0,0,,0,0,0,,0,,
26,1991,1991-12-15,15,25.203,PHO,@,DEN,L 19-24,,0,0,,0,,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
27,1991,1991-12-22,16,25.210,PHO,,NOR,L 3-27,,0,0,,0,,,0,0,,0,3,74,24.67,0,0,0,,0,0,0
28,1992,1992-09-06,1,26.103,PHO,@,TAM,L 7-23,,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,0,0,,0,0,0
29,1992,1992-09-13,2,26.110,PHO,,PHI,L 14-31,,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,,0,0,0
30,1992,1992-09-20,3,26.117,PHO,@,DAL,L 20-31,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
31,1992,1992-10-04,4,26.131,PHO,,WAS,W 27-24,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
32,1992,1992-10-11,5,26.138,PHO,@,NYG,L 21-31,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
33,1992,1992-10-18,6,26.145,PHO,,NOR,L 21-30,2,2,35,17.50,1,100.0%,17.50,0,0,,0,0,0,,0,0,0,,0,1,6
34,1992,1992-10-25,7,26.152,PHO,@,PHI,L 3-7,3,1,6,6.00,0,33.3%,2.00,0,0,,0,1,19,19.00,0,0,0,,0,0,0
35,1992,1992-11-01,8,26.159,PHO,,SFO,W 24-14,7,2,14,7.00,0,28.6%,2.00,0,0,,0,1,21,21.00,0,0,0,,0,0,0
36,1992,1992-11-08,9,26.166,PHO,@,RAM,W 20-14,6,3,38,12.67,0,50.0%,6.33,0,0,,0,1,13,13.00,0,0,0,,0,0,0
37,1992,1992-11-15,10,26.173,PHO,@,ATL,L 17-20,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,,0,0,0
38,1992,1992-11-22,11,26.180,PHO,,DAL,L 10-16,4,3,24,8.00,0,75.0%,6.00,0,0,,0,1,17,17.00,0,0,0,,0,0,0
39,1992,1992-11-29,12,26.187,PHO,@,WAS,L 3-41,,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0,,0,0,0
40,1992,1992-12-06,13,26.194,PHO,,SDG,L 21-27,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
41,1992,1992-12-12,14,26.200,PHO,,NYG,W 19-0,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
42,1992,1992-12-20,15,26.208,PHO,@,IND,L 13-16,1,0,0,,0,0.0%,0.00,0,0,,0,1,15,15.00,0,0,0,,0,0,0
43,1992,1992-12-27,16,26.215,PHO,,TAM,L 3-7,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
44,1993,1993-09-05,1,27.102,PHO,@,PHI,L 17-23,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
45,1993,1993-09-12,2,27.109,PHO,@,WAS,W 17-10,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
46,1993,1993-09-19,3,27.116,PHO,,DAL,L 10-17,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
47,1993,1993-09-26,4,27.123,PHO,@,DET,L 20-26,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0,,0,0,0,,0,0,0
48,1993,1993-10-10,5,27.137,PHO,,NWE,L 21-23,1,1,55,55.00,0,100.0%,55.00,0,0,,0,1,16,16.00,0,0,0,,0,0,0
49,1993,1993-10-17,6,27.144,PHO,,WAS,W 36-6,5,2,67,33.50,0,40.0%,13.40,0,0,,0,0,0,,0,0,0,,0,0,0
50,1993,1993-10-24,7,27.151,PHO,@,SFO,L 14-28,8,4,112,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,0,0,,0,1,6
51,1993,1993-10-31,8,27.158,PHO,,NOR,L 17-20,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,,0,1,11,11.00,0,0,0
52,1993,1993-11-07,9,27.165,PHO,,PHI,W 16-3,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
53,1993,1993-11-14,10,27.172,PHO,@,DAL,L 15-20,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
54,1993,1993-11-28,11,27.186,PHO,@,NYG,L 17-19,,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,2,1,0.50,0,0,0
55,1993,1993-12-05,12,27.193,PHO,,RAM,W 38-10,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
56,1993,1993-12-12,13,27.200,PHO,,DET,L 14-21,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
57,1993,1993-12-19,14,27.207,PHO,@,SEA,W 30-27,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
58,1993,1993-12-26,15,27.214,PHO,,NYG,W 17-6,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
59,1993,1994-01-02,16,27.221,PHO,@,ATL,W 27-10,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
60,1995,1995-09-03,1,29.100,ARI,@,WAS,L 7-27,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,3,19,6.33,0,0,0
61,1995,1995-09-10,2,29.107,ARI,,PHI,L 19-31,0,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,2,27,13.50,0,0,0
62,1995,1995-09-17,3,29.114,ARI,@,DET,W 20-17,1,1,24,24.00,1,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,1,6
63,1995,1995-09-24,4,29.121,ARI,@,DAL,L 20-34,1,,,,,0.0%,,,,,,,,,,,,,,,
64,1995,1995-10-08,6,29.135,ARI,@,NYG,L 21-27,10,5,81,16.20,0,50.0%,8.10,0,0,,0,0,0,,0,0,0,,0,0,0
65,1995,1995-10-15,7,29.142,ARI,,WAS,W 24-20,6,4,47,11.75,0,66.7%,7.83,0,0,,0,1,13,13.00,0,1,7,7.00,0,0,0
66,1995,1995-10-29,8,29.156,ARI,,SEA,W 20-14,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,21,7.00,0,0,0
67,1995,1995-11-05,9,29.163,ARI,@,DEN,L 6-38,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,,0,0,0,,0,0,0
68,1995,1995-11-12,10,29.170,ARI,,MIN,L 24-30,5,2,33,16.50,0,40.0%,6.60,0,0,,0,1,13,13.00,0,1,4,4.00,0,0,0
69,1995,1995-11-19,11,29.177,ARI,@,CAR,L 7-27,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,1,5,5.00,0,0,0
70,1995,1995-11-26,12,29.184,ARI,,ATL,W 40-37,3,2,51,25.50,1,66.7%,17.00,0,0,,0,0,0,,0,1,14,14.00,0,1,6
71,1995,1995-11-30,13,29.188,ARI,,NYG,L 6-10,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,2,-3,-1.50,0,0,0
72,1995,1995-12-09,14,29.197,ARI,@,SDG,L 25-28,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,1,4,4.00,0,0,0
73,1995,1995-12-17,15,29.205,ARI,@,PHI,L 20-21,5,5,59,11.80,0,100.0%,11.80,0,0,,0,0,0,,0,3,33,11.00,0,0,0
74,1995,1995-12-25,16,29.213,ARI,,DAL,L 13-37,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
75,1996,1996-09-01,1,30.098,ARI,@,IND,L 13-20,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
76,1996,1996-09-08,2,30.105,ARI,,MIA,L 10-38,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0
77,1996,1996-09-15,3,30.112,ARI,@,NWE,L 0-31,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
78,1996,1996-09-22,4,30.119,ARI,@,NOR,W 28-14,,,,,,0.0%,,,,,,,,,,,,,,,
79,1996,1996-09-29,5,30.126,ARI,,STL,W 31-28,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
80,1996,1996-10-13,6,30.140,ARI,@,DAL,L 3-17,,,,,,0.0%,,,,,,,,,,,,,,,
81,1996,1996-10-20,7,30.147,ARI,,TAM,W 13-9,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,0
82,1996,1996-10-27,8,30.154,ARI,,NYJ,L 21-31,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
83,1996,1996-11-03,9,30.161,ARI,@,NYG,L 8-16,4,1,9,9.00,0,25.0%,2.25,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
84,1996,1996-11-10,10,30.168,ARI,@,WAS,W 37-34,6,5,70,14.00,1,83.3%,11.67,0,0,,0,0,0,,0,0,0,,0,1,6
85,1996,1996-11-17,11,30.175,ARI,,NYG,W 31-23,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
86,1996,1996-11-24,12,30.182,ARI,,PHI,W 36-30,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,0
87,1996,1996-12-01,13,30.189,ARI,@,MIN,L 17-41,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,1,10,10.00,0,0,0
88,1996,1996-12-08,14,30.196,ARI,,DAL,L 6-10,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,2,11,5.50,0,0,0
89,1996,1996-12-15,15,30.203,ARI,,WAS,W 27-26,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,2,25,12.50,0,0,0
90,1996,1996-12-22,16,30.210,ARI,@,PHI,L 19-29,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0,,0,0,0
91,1997,1997-08-31,1,31.097,ARI,@,CIN,L 21-24,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
92,1997,1997-09-07,2,31.104,ARI,,DAL,W 25-22,,,,,,0.0%,,,,,,,,,,,,,,,
93,1997,1997-09-14,3,31.111,ARI,@,WAS,L 13-19,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0
94,1997,1997-09-28,4,31.125,ARI,@,TAM,L 18-19,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,0,0,,0,0,0
95,1997,1997-10-05,5,31.132,ARI,,MIN,L 19-20,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
96,1997,1997-10-12,6,31.139,ARI,,NYG,L 13-27,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
97,1997,1997-10-19,7,31.146,ARI,@,PHI,L 10-13,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0
98,1997,1997-10-26,8,31.153,ARI,,TEN,L 14-41,,,,,,0.0%,,,,,,,,,,,,,,,
99,1997,1997-11-02,9,31.160,ARI,,PHI,W 31-21,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
100,1997,1997-11-09,10,31.167,ARI,@,DAL,L 6-24,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
101,1997,1997-11-16,11,31.174,ARI,@,NYG,L 10-19,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
102,1997,1997-11-23,12,31.181,ARI,@,BAL,W 16-13,6,3,44,14.67,0,50.0%,7.33,0,0,,0,0,0,,0,0,0,,0,0,0
103,1997,1997-11-23,12,31.181,DET,,IND,W 32-10,,,,,,0.0%,,,,,,,,,,,,,,,
104,1997,1997-11-30,13,31.188,ARI,,PIT,L 20-26,,,,,,0.0%,,,,,,,,,,,,,,,
105,1997,1997-12-07,14,31.195,ARI,,WAS,L 28-38,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
106,1997,1997-12-14,15,31.202,ARI,@,NOR,L 10-27,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
107,1997,1997-12-21,16,31.209,ARI,,ATL,W 29-26,,,,,,0.0%,,,,,,,,,,,,,,,
