ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-17,2,23.331,PIT,,MIN,W 26-9,
2,2017,2017-10-01,4,23.345,PIT,@,BAL,W 26-9,
3,2017,2017-10-15,6,23.359,PIT,@,KAN,W 19-13,
4,2017,2017-11-16,10,24.026,PIT,,TEN,W 40-17,
5,2017,2017-11-26,11,24.036,PIT,,GNB,W 31-28,
6,2017,2017-12-04,12,24.044,PIT,@,CIN,W 23-20,
7,2017,2017-12-10,13,24.050,PIT,,BAL,W 39-38,
8,2017,2017-12-17,14,24.057,PIT,,NWE,L 24-27,
9,2017,2017-12-25,15,24.065,PIT,@,HOU,W 34-6,
10,2017,2017-12-31,16,24.071,PIT,,CLE,W 28-24,
