ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.033,NWE,@,NYJ,W 30-28,
2,1999,1999-09-19,2,24.040,NWE,,IND,W 31-28,
3,1999,1999-09-26,3,24.047,NWE,,NYG,W 16-14,
4,1999,1999-10-03,4,24.054,NWE,@,CLE,W 19-7,
5,1999,1999-10-10,5,24.061,NWE,@,KAN,L 14-16,
6,1999,1999-10-17,6,24.068,NWE,,MIA,L 30-31,
7,1999,1999-10-24,7,24.075,NWE,,DEN,W 24-23,
8,1999,1999-10-31,8,24.082,NWE,@,ARI,W 27-3,
9,1999,1999-11-15,9,24.097,NWE,,NYJ,L 17-24,
10,1999,1999-11-21,10,24.103,NWE,@,MIA,L 17-27,
11,1999,1999-11-28,11,24.110,NWE,@,BUF,L 7-17,
12,1999,1999-12-05,12,24.117,NWE,,DAL,W 13-6,
13,1999,1999-12-12,13,24.124,NWE,@,IND,L 15-20,
14,1999,1999-12-19,14,24.131,NWE,@,PHI,L 9-24,
15,1999,1999-12-26,15,24.138,NWE,,BUF,L 10-13,
16,1999,2000-01-02,16,24.145,NWE,,BAL,W 20-3,*
17,2000,2000-09-03,1,25.024,NWE,,TAM,L 16-21,
18,2000,2000-09-11,2,25.032,NWE,@,NYJ,L 19-20,
19,2000,2000-09-17,3,25.038,NWE,,MIN,L 13-21,
20,2000,2000-09-24,4,25.045,NWE,@,MIA,L 3-10,
21,2000,2000-10-01,5,25.052,NWE,@,DEN,W 28-19,
22,2000,2000-10-08,6,25.059,NWE,,IND,W 24-16,
23,2000,2000-10-15,7,25.066,NWE,,NYJ,L 17-34,
24,2000,2000-10-22,8,25.073,NWE,@,IND,L 23-30,
25,2000,2000-11-05,9,25.087,NWE,,BUF,L 13-16,
26,2000,2000-11-12,10,25.094,NWE,@,CLE,L 11-19,
27,2000,2000-11-19,11,25.101,NWE,,CIN,W 16-13,
28,2000,2000-11-23,12,25.105,NWE,@,DET,L 9-34,
29,2000,2000-12-04,13,25.116,NWE,,KAN,W 30-24,
30,2000,2000-12-17,15,25.129,NWE,@,BUF,W 13-10,
31,2000,2000-12-24,16,25.136,NWE,,MIA,L 24-27,
