ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1976,1976-09-12,1,23.111,NYJ,@,CLE,L 17-38,,,,
2,1976,1976-09-19,2,23.118,NYJ,@,DEN,L 3-46,2,41,20.50,0
3,1976,1976-09-26,3,23.125,NYJ,@,MIA,L 0-16,,,,
4,1976,1976-10-03,4,23.132,NYJ,@,SFO,L 6-17,2,26,13.00,0
5,1976,1976-10-10,5,23.139,NYJ,,BUF,W 17-14,,,,
6,1976,1976-10-18,6,23.147,NYJ,@,NWE,L 7-41,1,18,18.00,0
7,1976,1976-10-24,7,23.153,NYJ,,BAL,L 0-20,,,,
8,1976,1976-10-31,8,23.160,NYJ,@,BUF,W 19-14,,,,
9,1976,1976-11-07,9,23.167,NYJ,,MIA,L 7-27,,,,
10,1976,1976-11-14,10,23.174,NYJ,,TAM,W 34-0,,,,
11,1976,1976-11-21,11,23.181,NYJ,,NWE,L 24-38,2,25,12.50,0
12,1976,1976-11-28,12,23.188,NYJ,@,BAL,L 16-33,,,,
13,1977,1977-12-18,14,24.208,BAL,,NWE,W 30-24,,,,
