ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,22.321,DET,@,PIT,L 10-24,,,,,,,,,
2,1973,1973-09-23,2,22.328,DET,@,GNB,T 13-13,,,,,,,,,
3,1973,1973-10-01,3,22.336,DET,,ATL,W 31-6,0,0,,0,0,0,1,0,0
4,1973,1973-10-07,4,22.342,DET,,MIN,L 9-23,0,0,,0,0,0,2,37,0
5,1973,1973-10-14,5,22.349,DET,@,NOR,L 13-20,,,,,,,,,
6,1973,1973-10-21,6,22.356,DET,,BAL,L 27-29,,,,,,,,,
7,1973,1973-10-28,7,22.363,DET,,GNB,W 34-0,0,0,,0,0,0,1,7,0
8,1973,1973-11-04,8,23.005,DET,,SFO,W 30-20,0,0,,0,0,0,1,38,0
9,1973,1973-11-11,9,23.012,DET,@,MIN,L 7-28,,,,,,,,,
10,1973,1973-11-18,10,23.019,DET,@,CHI,W 30-7,,,,,,,,,
11,1973,1973-11-22,11,23.023,DET,,WAS,L 0-20,,,,,,,,,
12,1973,1973-12-02,12,23.033,DET,@,STL,W 20-16,,,,,,,,,
13,1973,1973-12-09,13,23.040,DET,,CHI,W 40-7,,,,,,,,,
14,1973,1973-12-15,14,23.046,DET,@,MIA,L 7-34,3,51,17.00,0,0,0,0,0,0
15,1974,1974-09-15,1,23.320,DET,@,CHI,L 9-17,,,,,,,,,
16,1974,1974-09-22,2,23.327,DET,,MIN,L 6-7,,,,,,,,,
17,1974,1974-09-29,3,23.334,DET,@,GNB,L 19-21,,,,,,,,,
18,1974,1974-10-06,4,23.341,DET,@,RAM,L 13-16,,,,,,,,,
19,1974,1974-10-14,5,23.349,DET,,SFO,W 17-13,1,0,0.00,0,0,0,1,44,0
20,1974,1974-10-20,6,23.355,DET,@,MIN,W 20-16,,,,,,,,,
21,1974,1974-10-27,7,23.362,DET,,GNB,W 19-17,,,,,,,,,
22,1974,1974-11-03,8,24.004,DET,,NOR,W 19-14,0,0,,0,0,0,1,21,0
23,1974,1974-11-10,9,24.011,DET,@,OAK,L 13-35,,,,,,,,,
24,1974,1974-11-17,10,24.018,DET,,NYG,W 20-19,,,,,,,,,
25,1974,1974-11-24,11,24.025,DET,,CHI,W 34-17,0,0,,0,1,6,1,18,1
26,1974,1974-11-28,12,24.029,DET,,DEN,L 27-31,0,0,,0,1,6,2,56,1
27,1974,1974-12-08,13,24.039,DET,@,CIN,W 23-19,,,,,,,,,
28,1974,1974-12-15,14,24.046,DET,@,PHI,L 17-28,,,,,,,,,
29,1975,1975-09-21,1,24.326,DET,@,GNB,W 30-16,,,,,,,,,
30,1975,1975-09-28,2,24.333,DET,@,ATL,W 17-14,,,,,,,,,
31,1975,1975-10-06,3,24.341,DET,,DAL,L 10-36,,,,,,,,,
32,1975,1975-10-12,4,24.347,DET,,CHI,W 27-7,,,,,,,,,
33,1975,1975-10-19,5,24.354,DET,@,MIN,L 19-25,,,,,,,,,
34,1975,1975-10-26,6,24.361,DET,@,HOU,L 8-24,,,,,,,,,
35,1975,1975-11-02,7,25.003,DET,@,SFO,W 28-17,,,,,,,,,
36,1975,1975-11-09,8,25.010,DET,,CLE,W 21-10,,,,,,,,,
37,1975,1975-11-16,9,25.017,DET,,GNB,W 13-10,,,,,,,,,
38,1975,1975-11-23,10,25.024,DET,@,KAN,L 21-24,,,,,,,,,
39,1975,1975-11-27,11,25.028,DET,,RAM,L 0-20,,,,,,,,,
40,1975,1975-12-07,12,25.038,DET,@,CHI,L 21-25,0,0,,0,0,0,1,0,0
41,1975,1975-12-14,13,25.045,DET,,MIN,W 17-10,0,0,,0,0,0,1,45,0
42,1975,1975-12-21,14,25.052,DET,,STL,L 13-24,0,0,,0,0,0,1,26,0
43,1976,1976-09-12,1,25.318,DET,@,CHI,L 3-10,,,,,,,,,
44,1976,1976-09-19,2,25.325,DET,,ATL,W 24-10,0,0,,0,0,0,1,0,0
45,1976,1976-09-26,3,25.332,DET,,MIN,L 9-10,,,,,,,,,
46,1976,1976-10-03,4,25.339,DET,@,GNB,L 14-24,,,,,,,,,
47,1976,1976-10-10,5,25.346,DET,,NWE,W 30-10,0,0,,0,0,0,2,91,0
48,1976,1976-10-17,6,25.353,DET,@,WAS,L 7-20,,,,,,,,,
49,1976,1976-10-24,7,25.360,DET,@,SEA,W 41-14,0,0,,0,1,6,2,93,1
50,1976,1976-10-31,8,26.001,DET,,GNB,W 27-6,,,,,,,,,
51,1976,1976-11-07,9,26.008,DET,@,MIN,L 23-31,,,,,,,,,
52,1976,1976-11-14,10,26.015,DET,@,NOR,L 16-17,,,,,,,,,
53,1976,1976-11-21,11,26.022,DET,,CHI,W 14-10,,,,,,,,,
54,1976,1976-11-25,12,26.026,DET,,BUF,W 27-14,,,,,,,,,
55,1976,1976-12-05,13,26.036,DET,@,NYG,L 10-24,0,0,,0,0,0,1,22,0
56,1976,1976-12-11,14,26.042,DET,,RAM,L 17-20,,,,,,,,,
57,1977,1977-09-18,1,26.323,DET,@,CHI,L 20-30,,,,,,,,,
58,1977,1977-09-25,2,26.330,DET,,NOR,W 23-19,0,0,,0,0,0,1,19,0
59,1977,1977-10-02,3,26.337,DET,,PHI,W 17-13,0,0,,0,0,0,1,32,0
