ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1979,1979-09-02,1,23.287,OAK,@,RAM,W 24-17,,,,,,
2,1979,1979-09-09,2,23.294,OAK,@,SDG,L 10-30,4,49,12.25,1,1,6
3,1979,1979-09-16,3,23.301,OAK,@,SEA,L 10-27,6,70,11.67,1,1,6
4,1979,1979-09-23,4,23.308,OAK,@,KAN,L 7-35,1,12,12.00,0,0,0
5,1979,1979-09-30,5,23.315,OAK,,DEN,W 27-3,1,12,12.00,0,0,0
6,1979,1979-10-08,6,23.323,OAK,,MIA,W 13-3,,,,,,
7,1979,1979-10-14,7,23.329,OAK,,ATL,W 50-19,6,57,9.50,0,0,0
8,1979,1979-10-21,8,23.336,OAK,@,NYJ,L 19-28,1,11,11.00,0,0,0
9,1979,1979-10-25,9,23.340,OAK,,SDG,W 45-22,1,5,5.00,0,0,0
10,1979,1979-11-04,10,23.350,OAK,,SFO,W 23-10,,,,,,
11,1979,1979-11-11,11,23.357,OAK,@,HOU,L 17-31,,,,,,
12,1979,1979-11-18,12,23.364,OAK,,KAN,L 21-24,3,30,10.00,0,0,0
13,1979,1979-11-25,13,24.006,OAK,@,DEN,W 14-10,,,,,,
14,1979,1979-12-03,14,24.014,OAK,@,NOR,W 42-35,,,,,,
15,1979,1979-12-09,15,24.020,OAK,,CLE,W 19-14,,,,,,
16,1979,1979-12-16,16,24.027,OAK,,SEA,L 24-29,1,13,13.00,0,0,0
17,1980,1980-09-07,1,24.293,OAK,@,KAN,W 27-14,,,,,,
18,1980,1980-09-14,2,24.300,OAK,@,SDG,L 24-30,,,,,,
19,1980,1980-09-21,3,24.307,OAK,,WAS,W 24-21,,,,,,
20,1980,1980-09-28,4,24.314,OAK,@,BUF,L 7-24,,,,,,
21,1980,1980-10-05,5,24.321,OAK,,KAN,L 17-31,,,,,,
22,1980,1980-10-12,6,24.328,OAK,,SDG,W 38-24,,,,,,
23,1980,1980-10-20,7,24.336,OAK,@,PIT,W 45-34,,,,,,
24,1980,1980-10-26,8,24.342,OAK,,SEA,W 33-14,,,,,,
25,1980,1980-11-02,9,24.349,OAK,,MIA,W 16-10,,,,,,
26,1980,1980-11-09,10,24.356,OAK,,CIN,W 28-17,1,36,36.00,0,0,0
27,1980,1980-11-17,11,24.364,OAK,@,SEA,W 19-17,,,,,,
28,1980,1980-11-23,12,25.004,OAK,@,PHI,L 7-10,,,,,,
29,1980,1980-12-01,13,25.012,OAK,,DEN,W 9-3,,,,,,
30,1980,1980-12-07,14,25.018,OAK,,DAL,L 13-19,,,,,,
31,1980,1980-12-14,15,25.025,OAK,@,DEN,W 24-21,,,,,,
32,1980,1980-12-21,16,25.032,OAK,@,NYG,W 33-17,,,,,,
33,1981,1981-10-04,5,25.319,NOR,,PIT,L 6-20,0,0,,0,,
34,1981,1981-10-11,6,25.326,NOR,,PHI,L 14-31,1,5,5.00,0,0,0
35,1981,1981-10-18,7,25.333,NOR,@,CLE,L 17-20,1,7,7.00,0,0,0
36,1981,1981-10-25,8,25.340,NOR,,CIN,W 17-7,0,0,,0,,
37,1981,1981-11-01,9,25.347,NOR,,ATL,L 10-41,1,15,15.00,0,0,0
38,1981,1981-11-08,10,25.354,NOR,@,RAM,W 21-13,0,0,,0,,
39,1981,1981-11-15,11,25.361,NOR,@,MIN,L 10-20,3,27,9.00,0,0,0
40,1981,1981-11-22,12,26.003,NOR,@,HOU,W 27-24,0,0,,0,,
41,1981,1981-11-29,13,26.010,NOR,,TAM,L 14-31,1,11,11.00,0,0,0
42,1981,1981-12-06,14,26.017,NOR,@,STL,L 3-30,0,0,,0,,
43,1981,1981-12-13,15,26.024,NOR,,GNB,L 7-35,0,0,,0,,
44,1981,1981-12-20,16,26.031,NOR,,SFO,L 17-21,1,7,7.00,0,0,0
