ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1994,1994-10-02,4,22.179,DAL,@,WAS,W 34-7,,
2,1994,1994-10-09,5,22.186,DAL,,ARI,W 38-3,,
3,1994,1994-11-07,9,22.215,DAL,,NYG,W 38-10,,
4,1994,1994-12-19,15,22.257,DAL,@,NOR,W 24-16,,
5,1995,1995-09-04,1,23.151,DAL,@,NYG,W 35-0,,1.0
6,1995,1995-09-10,2,23.157,DAL,,DEN,W 31-21,,
7,1995,1995-09-17,3,23.164,DAL,@,MIN,W 23-17,,
8,1995,1995-09-24,4,23.171,DAL,,ARI,W 34-20,,
9,1995,1995-10-01,5,23.178,DAL,@,WAS,L 23-27,,
10,1995,1995-10-15,7,23.192,DAL,@,SDG,W 23-9,,
11,1995,1995-10-29,8,23.206,DAL,@,ATL,W 28-13,,
12,1995,1995-11-06,9,23.214,DAL,,PHI,W 34-12,,1.0
13,1995,1995-11-12,10,23.220,DAL,,SFO,L 20-38,,
14,1995,1995-11-19,11,23.227,DAL,@,OAK,W 34-21,,
15,1995,1995-11-23,12,23.231,DAL,,KAN,W 24-12,,
16,1995,1995-12-03,13,23.241,DAL,,WAS,L 17-24,,
17,1995,1995-12-10,14,23.248,DAL,@,PHI,L 17-20,,
18,1995,1995-12-17,15,23.255,DAL,,NYG,W 21-20,,
19,1995,1995-12-25,16,23.263,DAL,@,ARI,W 37-13,,
20,1996,1996-09-02,1,24.149,DAL,@,CHI,L 6-22,,
21,1996,1996-09-08,2,24.155,DAL,,NYG,W 27-0,,
22,1996,1996-09-15,3,24.162,DAL,,IND,L 24-25,,
23,1996,1996-09-22,4,24.169,DAL,@,BUF,L 7-10,,1.0
24,1996,1996-09-30,5,24.177,DAL,@,PHI,W 23-19,,0.5
25,1996,1996-10-13,6,24.190,DAL,,ARI,W 17-3,,
26,1996,1996-10-20,7,24.197,DAL,,ATL,W 32-28,,
27,1996,1996-10-27,8,24.204,DAL,@,MIA,W 29-10,,
28,1996,1996-11-03,9,24.211,DAL,,PHI,L 21-31,,
29,1996,1996-11-10,10,24.218,DAL,@,SFO,W 20-17,,
30,1996,1996-11-18,11,24.226,DAL,,GNB,W 21-6,,
31,1996,1996-11-24,12,24.232,DAL,@,NYG,L 6-20,,
32,1996,1996-11-28,13,24.236,DAL,,WAS,W 21-10,,
33,1996,1996-12-08,14,24.246,DAL,@,ARI,W 10-6,,
34,1996,1996-12-15,15,24.253,DAL,,NWE,W 12-6,,
35,1996,1996-12-22,16,24.260,DAL,@,WAS,L 10-37,,1.0
36,1997,1997-08-31,1,25.147,DAL,@,PIT,W 37-7,,
37,1997,1997-09-07,2,25.154,DAL,@,ARI,L 22-25,,
38,1997,1997-09-15,3,25.162,DAL,,PHI,W 21-20,,
39,1997,1997-09-28,4,25.175,DAL,,CHI,W 27-3,,
40,1997,1997-10-05,5,25.182,DAL,@,NYG,L 17-20,,
