ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-09-17,1,23.203,NYG,,STL,L 10-21,16,35,2.19,0,3,10,3.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1961,1961-09-24,2,23.210,NYG,@,PIT,W 17-14,9,48,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1961,1961-10-01,3,23.217,NYG,@,WAS,W 24-21,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0
4,1961,1961-10-15,5,23.231,NYG,@,DAL,W 31-10,15,129,8.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,93,31.00,0,0,0
5,1961,1961-10-22,6,23.238,NYG,,RAM,W 24-14,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,44,22.00,0,0,0
6,1961,1961-10-29,7,23.245,NYG,,DAL,L 16-17,5,22,4.40,0,0,0,,0,1,1,100.00,6,1,0,131.2,0,0,6.00,26.00,1,49,49.00,0,0,0
7,1961,1961-11-05,8,23.252,NYG,,WAS,W 53-0,12,49,4.08,1,2,16,8.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
8,1961,1961-11-12,9,23.259,NYG,,PHI,W 38-21,12,24,2.00,1,4,21,5.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
9,1961,1961-11-19,10,23.266,NYG,,PIT,W 42-21,11,35,3.18,1,0,0,,0,1,1,100.00,9,1,0,143.7,0,0,9.00,29.00,0,0,,0,1,6
10,1961,1961-11-26,11,23.273,NYG,@,CLE,W 37-21,15,63,4.20,2,0,0,,0,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,1,32,32.00,0,2,12
11,1961,1961-12-03,12,23.280,NYG,@,GNB,L 17-20,12,39,3.25,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,1,6
12,1961,1961-12-10,13,23.287,NYG,@,PHI,W 28-24,5,5,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1961,1961-12-17,14,23.294,NYG,,CLE,T 7-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
14,1962,1962-09-16,1,24.202,NYG,@,CLE,L 7-17,7,35,5.00,0,3,34,11.33,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
15,1962,1962-09-30,3,24.216,SFO,,MIN,W 21-7,10,74,7.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1962,1962-10-21,6,24.237,SFO,@,GNB,L 13-31,4,6,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,125,31.25,0,0,0
17,1962,1962-10-28,7,24.244,SFO,,RAM,L 14-28,7,35,5.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
18,1962,1962-11-04,8,24.251,SFO,,BAL,L 3-22,7,21,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,37,37.00,0,0,0
19,1962,1962-11-11,9,24.258,SFO,,DET,L 24-38,4,17,4.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1962,1962-11-18,10,24.265,SFO,@,RAM,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,41,13.67,0,0,0
21,1962,1962-11-25,11,24.272,SFO,@,STL,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,0,0
22,1962,1962-12-02,12,24.279,SFO,@,MIN,W 35-12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
23,1962,1962-12-09,13,24.286,SFO,,GNB,L 21-31,4,5,1.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1963,1963-10-13,5,25.229,DEN,,HOU,L 24-33,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1963,1963-10-18,6,25.234,DEN,@,BOS,L 21-40,3,3,1.00,0,1,74,74.00,1,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,6
26,1963,1963-10-26,7,25.242,DEN,@,NYJ,T 35-35,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,101,25.25,0,0,0
27,1963,1963-11-03,8,25.250,DEN,,BUF,L 28-30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,39,13.00,0,0,0
28,1963,1963-11-09,9,25.256,DEN,@,BUF,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,65,21.67,0,0,0
