ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,23.239,GNB,,TAM,L 21-23,,,,
2,1989,1989-09-17,2,23.246,GNB,,NOR,W 35-34,,,,
3,1989,1989-10-08,5,23.267,GNB,,DAL,W 31-13,,,,
4,1989,1989-10-15,6,23.274,GNB,@,MIN,L 14-26,,,,
5,1989,1989-10-22,7,23.281,GNB,@,MIA,L 20-23,,,,
6,1989,1989-10-29,8,23.288,GNB,,DET,W 23-20,,,,
7,1989,1989-11-05,9,23.295,GNB,,CHI,W 14-13,,,,
8,1990,1990-09-09,1,24.238,GNB,,RAM,W 36-24,,,,
9,1990,1990-09-16,2,24.245,GNB,,CHI,L 13-31,1.0,0,0,0
10,1990,1990-09-23,3,24.252,GNB,,KAN,L 3-17,,,,
11,1990,1990-09-30,4,24.259,GNB,@,DET,W 24-21,,,,
12,1990,1990-10-07,5,24.266,GNB,@,CHI,L 13-27,1.0,0,0,0
13,1990,1990-10-14,6,24.273,GNB,@,TAM,L 14-26,1.0,0,0,0
14,1990,1990-10-28,7,24.287,GNB,,MIN,W 24-10,,,,
15,1990,1990-11-04,8,24.294,GNB,,SFO,L 20-24,,,,
16,1990,1990-11-11,9,24.301,GNB,@,RAI,W 29-16,1.0,0,0,0
17,1990,1990-11-18,10,24.308,GNB,@,PHO,W 24-21,,,,
18,1990,1990-11-25,11,24.315,GNB,,TAM,W 20-10,,,,
19,1990,1990-12-02,12,24.322,GNB,@,MIN,L 7-23,,,,
20,1990,1990-12-09,13,24.329,GNB,,SEA,L 14-20,,,,
21,1990,1990-12-16,14,24.336,GNB,@,PHI,L 0-31,,,,
22,1990,1990-12-22,15,24.342,GNB,,DET,L 17-24,,,,
23,1990,1990-12-30,16,24.350,GNB,@,DEN,L 13-22,,,,
24,1991,1991-09-01,1,25.230,GNB,,PHI,L 3-20,,,,
25,1991,1991-09-08,2,25.237,GNB,@,DET,L 14-23,,,,
26,1991,1991-09-15,3,25.244,GNB,,TAM,W 15-13,,,,
27,1991,1991-09-22,4,25.251,GNB,@,MIA,L 13-16,,,,
28,1991,1991-09-29,5,25.258,GNB,@,RAM,L 21-23,,,,
29,1991,1991-10-06,6,25.265,GNB,,DAL,L 17-20,,,,
30,1991,1991-10-17,7,25.276,GNB,,CHI,L 0-10,,,,
31,1991,1991-10-27,8,25.286,GNB,@,TAM,W 27-0,1.0,0,0,0
32,1991,1991-11-03,9,25.293,GNB,@,NYJ,L 16-19,,,,
33,1991,1991-11-10,10,25.300,GNB,,BUF,L 24-34,,,,
34,1991,1991-11-17,11,25.307,GNB,,MIN,L 21-35,,,,
35,1991,1991-11-24,12,25.314,GNB,,IND,W 14-10,0.5,0,0,0
36,1991,1991-12-01,13,25.321,GNB,@,ATL,L 31-35,,,,
37,1991,1991-12-08,14,25.328,GNB,@,CHI,L 13-27,,,,
38,1991,1991-12-15,15,25.335,GNB,,DET,L 17-21,1.0,0,0,0
39,1991,1991-12-21,16,25.341,GNB,@,MIN,W 27-7,,,,
40,1992,1992-09-06,1,26.236,GNB,,MIN,L 20-23,,,,
41,1992,1992-09-13,2,26.243,GNB,@,TAM,L 3-31,,,,
42,1992,1992-09-20,3,26.250,GNB,,CIN,W 24-23,,,,
43,1992,1992-09-27,4,26.257,GNB,,PIT,W 17-3,2.0,0,0,0
44,1992,1992-10-04,5,26.264,GNB,@,ATL,L 10-24,,,,
45,1992,1992-10-18,6,26.278,GNB,@,CLE,L 6-17,,,,
46,1992,1992-10-25,7,26.285,GNB,,CHI,L 10-30,,,,
47,1992,1992-11-01,8,26.292,GNB,@,DET,W 27-13,,,,
48,1992,1992-11-08,9,26.299,GNB,@,NYG,L 7-27,,,,
49,1992,1992-11-15,10,26.306,GNB,,PHI,W 27-24,,,,
50,1992,1992-11-22,11,26.313,GNB,@,CHI,W 17-3,,,,
51,1992,1992-11-29,12,26.320,GNB,,TAM,W 19-14,1.0,0,0,0
52,1992,1992-12-06,13,26.327,GNB,,DET,W 38-10,1.0,0,0,0
53,1992,1992-12-13,14,26.334,GNB,@,HOU,W 16-14,,,,
54,1992,1992-12-20,15,26.341,GNB,,RAM,W 28-13,,,,
55,1992,1992-12-27,16,26.348,GNB,@,MIN,L 7-27,,,,
56,1993,1993-09-05,1,27.234,GNB,,RAM,W 36-6,,,,
57,1993,1993-09-12,2,27.241,GNB,,PHI,L 17-20,0.0,1,0,0
58,1993,1993-09-26,3,27.255,GNB,@,MIN,L 13-15,,,,
59,1993,1993-10-03,4,27.262,GNB,@,DAL,L 14-36,,,,
60,1993,1993-10-10,5,27.269,GNB,,DEN,W 30-27,1.0,0,0,0
