ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-10-15,6,23.249,IND,,SFO,W 18-17,,,,,,,0.0%,,,,,,,
2,1995,1995-10-22,7,23.256,IND,@,OAK,L 17-30,,,,,,,0.0%,,,,,,,
3,1995,1995-11-19,11,23.284,IND,@,NWE,W 24-10,,,,,,,0.0%,,,,,,,
4,1995,1995-11-26,12,23.291,IND,,MIA,W 36-28,,,,,,,0.0%,,,,,,,
5,1995,1995-12-03,13,23.298,IND,@,CAR,L 10-13,,,,,,,0.0%,,,,,,,
6,1995,1995-12-10,14,23.305,IND,@,JAX,W 41-31,,,,,,,0.0%,,,,,,,
7,1995,1995-12-17,15,23.312,IND,,SDG,L 24-27,,,,,,,0.0%,,,,,,,
8,1995,1995-12-23,16,23.318,IND,,NWE,W 10-7,,,,,,,0.0%,,,,,,,
9,1996,1996-09-01,1,24.206,IND,,ARI,W 20-13,,1,0,0,,0,0.0%,0.00,,,,,,
10,1996,1996-09-08,2,24.213,IND,@,NYJ,W 21-7,,,0,0,,0,0.0%,,,,,,,
11,1996,1996-09-15,3,24.220,IND,@,DAL,W 25-24,,2,1,48,48.00,1,50.0%,24.00,0,0,,0,1,6
12,1996,1996-09-23,4,24.228,IND,,MIA,W 10-6,,0,0,0,,0,0.0%,,,,,,,
13,1996,1996-10-06,5,24.241,IND,@,BUF,L 13-16,,,0,0,,0,0.0%,,,,,,,
14,1996,1996-10-13,6,24.248,IND,,BAL,W 26-21,,,0,0,,0,0.0%,,,,,,,
15,1996,1996-10-20,7,24.255,IND,,NWE,L 9-27,,1,0,0,,0,0.0%,0.00,,,,,,
16,1996,1996-10-27,8,24.262,IND,@,WAS,L 16-31,,,0,0,,0,0.0%,,,,,,,
17,1996,1996-11-03,9,24.269,IND,,SDG,L 19-26,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
18,1996,1996-11-10,10,24.276,IND,@,MIA,L 13-37,,0,0,0,,0,0.0%,,,,,,,
19,1996,1996-11-17,11,24.283,IND,,NYJ,W 34-29,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
20,1996,1996-11-24,12,24.290,IND,@,NWE,L 13-27,,,0,0,,0,0.0%,,,,,,,
21,1996,1996-12-01,13,24.297,IND,,BUF,W 13-10,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
22,1996,1996-12-05,14,24.301,IND,,PHI,W 37-10,,,0,0,,0,0.0%,,,,,,,
23,1996,1996-12-15,15,24.311,IND,@,KAN,W 24-19,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
24,1996,1996-12-22,16,24.318,IND,@,CIN,L 24-31,,0,0,0,,0,0.0%,,,,,,,
25,1997,1997-08-31,1,25.204,IND,@,MIA,L 10-16,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
