ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1987,1987-10-04,3,22.036,PIT,@,ATL,W 28-12,0,0,,0,3,19,6.33,0
2,1987,1987-10-11,4,22.043,PIT,@,RAM,L 21-31,1,8,8.00,0,4,19,4.75,0
