ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.049,HOU,,DAL,W 19-10,,9,18,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
2,2002,2002-09-15,2,23.056,HOU,@,SDG,L 3-24,,6,3,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2002,2002-09-22,3,23.063,HOU,,IND,L 3-23,,14,93,6.64,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
4,2002,2002-09-29,4,23.070,HOU,@,PHI,L 17-35,,8,33,4.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2002,2002-10-13,5,23.084,HOU,,BUF,L 24-31,,12,70,5.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2002,2002-10-20,6,23.091,HOU,@,CLE,L 17-34,*,13,23,1.77,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0
7,2002,2002-10-27,7,23.098,HOU,@,JAX,W 21-19,*,17,27,1.59,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
8,2002,2002-11-03,8,23.105,HOU,,CIN,L 3-38,*,12,44,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2002,2002-11-10,9,23.112,HOU,@,TEN,L 10-17,*,18,41,2.28,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
10,2002,2002-11-17,10,23.119,HOU,,JAX,L 21-24,*,9,15,1.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
11,2002,2002-11-24,11,23.126,HOU,,NYG,W 16-14,*,24,68,2.83,1,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,1,6
12,2002,2002-12-01,12,23.133,HOU,@,IND,L 3-19,*,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2002,2002-12-08,13,23.140,HOU,@,PIT,W 24-6,*,10,12,1.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2002,2002-12-15,14,23.147,HOU,,BAL,L 19-23,*,14,48,3.43,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
15,2002,2002-12-22,15,23.154,HOU,@,WAS,L 10-26,*,15,33,2.20,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
16,2002,2002-12-29,16,23.161,HOU,,TEN,L 3-13,*,13,1,0.08,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2003,2003-09-14,2,24.055,HOU,@,NOR,L 10-31,,,,,,,,,,,0.0%,,,,,,,
18,2003,2003-09-21,3,24.062,HOU,,KAN,L 14-42,,4,14,3.50,0,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
19,2003,2003-09-28,4,24.069,HOU,,JAX,W 24-20,,,,,,,,,,,0.0%,,,,,,,
20,2003,2003-10-26,7,24.097,HOU,@,IND,L 21-30,,,,,,0,,,,,0.0%,,,,,,,
21,2003,2003-11-02,8,24.104,HOU,,CAR,W 14-10,,,,,,,,,,,0.0%,,,,,,,
22,2003,2003-11-09,9,24.111,HOU,@,CIN,L 27-34,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
23,2003,2003-11-16,10,24.118,HOU,@,BUF,W 12-10,,,,,,,,,,,0.0%,,,,,,,
24,2003,2003-11-23,11,24.125,HOU,,NWE,L 20-23,,,,,,,,,,,0.0%,,,,,,,
25,2003,2003-11-30,12,24.132,HOU,,ATL,W 17-13,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2003,2003-12-07,13,24.139,HOU,@,JAX,L 0-27,,0,0,,0,0,0,0,,0,0.0%,,1,10,10.00,0,0,0
27,2003,2003-12-14,14,24.146,HOU,@,TAM,L 3-16,,,,,,0,,,,,0.0%,,,,,,,
28,2003,2003-12-21,15,24.153,HOU,,TEN,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
29,2003,2003-12-28,16,24.160,HOU,,IND,L 17-20,,,,,,,,,,,0.0%,,,,,,,
30,2004,2004-09-12,1,25.053,HOU,,SDG,L 20-27,,,,,,,,,,,0.0%,,,,,,,
31,2004,2004-09-19,2,25.060,HOU,@,DET,L 16-28,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
32,2004,2004-09-26,3,25.067,HOU,@,KAN,W 24-21,,10,37,3.70,0,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0
33,2004,2004-10-03,4,25.074,HOU,,OAK,W 30-17,*,26,105,4.04,1,1,1,28,28.00,0,100.0%,28.00,0,0,,0,1,6
34,2004,2004-10-10,5,25.081,HOU,,MIN,L 28-34,,,,,,1,,,,,0.0%,,,,,,,
35,2004,2004-10-17,6,25.088,HOU,@,TEN,W 20-10,,22,73,3.32,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6
36,2004,2004-10-31,7,25.102,HOU,,JAX,W 20-6,,4,2,0.50,0,2,2,7,3.50,0,100.0%,3.50,1,9,9.00,0,0,0
37,2004,2004-11-07,8,25.109,HOU,@,DEN,L 13-31,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
38,2004,2004-11-14,9,25.116,HOU,@,IND,L 14-49,,2,10,5.00,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0
