ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
83,1997,1997-09-14,3,27.249,SEA,@,IND,W 31-3,,,,,,,,,,,
84,1997,1997-09-21,4,27.256,SEA,,SDG,W 26-22,,0,0,,0,0,0,0.0,3,48,0
85,1997,1997-09-28,5,27.263,SEA,@,KAN,L 17-20,,0,0,,0,0,0,0.0,1,27,0
86,1997,1997-10-05,6,27.270,SEA,,TEN,W 16-13,,0,0,,0,0,0,0.0,1,0,0
87,1997,1997-10-19,7,27.284,SEA,@,STL,W 17-9,,,,,,,,,,,
88,1997,1997-10-26,8,27.291,SEA,,OAK,W 45-34,,,,,,,,,,,
89,1997,1997-11-02,9,27.298,SEA,@,DEN,L 27-30,,,,,,,,,,,
90,1997,1997-11-09,10,27.305,SEA,@,SDG,W 37-31,,0,0,,0,0,0,0.0,1,29,0
91,1997,1997-11-16,11,27.312,SEA,@,NOR,L 17-20,,0,0,,0,1,6,0.0,2,68,1
92,1997,1997-11-23,12,27.319,SEA,,KAN,L 14-19,,,,,,,,,,,
93,1997,1997-11-30,13,27.326,SEA,,ATL,L 17-24,,,,,,,,,,,
94,1997,1997-12-07,14,27.333,NYJ,,IND,L 14-22,,,,,,,,,,,
95,1997,1997-12-14,15,27.340,SEA,@,OAK,W 22-21,,,,,,,,,,,
96,1997,1997-12-21,16,27.347,SEA,,SFO,W 38-9,,,,,,,,,,,
97,1998,1998-09-06,1,28.241,SEA,@,PHI,W 38-0,,,,,,,,,,,
98,1998,1998-09-13,2,28.248,SEA,,ARI,W 33-14,,,,,,,,,,,
99,1998,1998-09-20,3,28.255,SEA,,WAS,W 24-14,,,,,,,,,,,
100,1998,1998-09-27,4,28.262,SEA,@,PIT,L 10-13,,,,,,,,,,,
101,1998,1998-10-04,5,28.269,SEA,@,KAN,L 6-17,,,,,,,,,,,
102,1998,1998-10-11,6,28.276,SEA,,DEN,L 16-21,,,,,,,,,,,
103,1998,1998-10-25,7,28.290,SEA,@,SDG,W 27-20,,,,,,,,,,,
104,1998,1998-11-01,8,28.297,SEA,,OAK,L 18-31,,,,,,,,,,,
105,1998,1998-11-08,9,28.304,SEA,,KAN,W 24-12,,,,,,,,,,,
106,1998,1998-11-15,10,28.311,SEA,@,OAK,L 17-20,,,,,,,,,,,
107,1998,1998-11-22,11,28.318,SEA,@,DAL,L 22-30,,,,,,,,,,,
108,1998,1998-11-29,12,28.325,SEA,,TEN,W 20-18,,,,,,,,,,,
109,1998,1998-12-06,13,28.332,SEA,@,NYJ,L 31-32,,,,,,,,,,,
110,1998,1998-12-13,14,28.339,SEA,,SDG,W 38-17,,0,0,,0,0,0,0.0,2,13,0
111,1998,1998-12-20,15,28.346,SEA,,IND,W 27-23,,0,0,,0,0,0,0.0,1,28,0
112,1998,1998-12-27,16,28.353,SEA,@,DEN,L 21-28,,,,,,,,,,,
113,1999,1999-09-12,1,29.247,SEA,,DET,L 20-28,*,,,,,,,,,,
114,1999,1999-09-19,2,29.254,SEA,@,CHI,W 14-13,*,,,,,,,,,,
115,1999,1999-09-26,3,29.261,SEA,@,PIT,W 29-10,*,0,0,,0,0,0,0.0,1,9,0
116,1999,1999-10-03,4,29.268,SEA,,OAK,W 22-21,*,0,0,,0,0,0,0.0,1,7,0
117,1999,1999-10-17,5,29.282,SEA,@,SDG,L 10-13,*,,,,,,,,,,
118,1999,1999-11-07,8,29.303,SEA,,CIN,W 37-20,*,,,,,,,,,,
119,1999,1999-11-14,9,29.310,SEA,,DEN,W 20-17,*,,,,,,,,,,
120,1999,1999-11-21,10,29.317,SEA,@,KAN,W 31-19,,,,,,,,,,,
121,1999,1999-11-28,11,29.324,SEA,,TAM,L 3-16,*,,,,,,,,,,
122,1999,1999-12-12,13,29.338,SEA,,SDG,L 16-19,*,0,0,,0,0,0,0.0,1,21,0
123,1999,1999-12-19,14,29.345,SEA,@,DEN,L 30-36,*,,,,,,,,,,
124,1999,1999-12-26,15,29.352,SEA,,KAN,W 23-14,*,0,0,,0,0,0,0.0,1,4,0
125,1999,2000-01-02,16,29.359,SEA,@,NYJ,L 9-19,*,,,,,,,,,,
126,2000,2000-09-10,1,30.246,CIN,,CLE,L 7-24,*,,,,,,,,,,
127,2000,2000-09-17,2,30.253,CIN,@,JAX,L 0-13,*,,,,,,,,,,
128,2000,2000-09-24,3,30.260,CIN,@,BAL,L 0-37,*,,,,,,,,,,
129,2000,2000-10-01,4,30.267,CIN,,MIA,L 16-31,*,,,,,,,,,,
130,2000,2000-10-08,5,30.274,CIN,,TEN,L 14-23,,0,0,,0,1,6,0.0,1,36,1
131,2000,2000-10-15,6,30.281,CIN,@,PIT,L 0-15,*,,,,,,,,,,
132,2000,2000-10-22,7,30.288,CIN,,DEN,W 31-21,*,,,,,,,,,,
133,2000,2000-10-29,8,30.295,CIN,@,CLE,W 12-3,*,,,,,,,,,,
134,2000,2000-11-05,9,30.302,CIN,,BAL,L 7-27,*,,,,,,,,,,
135,2000,2000-11-12,10,30.309,CIN,@,DAL,L 6-23,,,,,,,,,,,
136,2000,2000-11-19,11,30.316,CIN,@,NWE,L 13-16,*,,,,,,,,,,
137,2000,2000-11-26,12,30.323,CIN,,PIT,L 28-48,*,,,,,,,,,,
138,2000,2000-12-03,13,30.330,CIN,,ARI,W 24-13,,,,,,,,,,,
139,2000,2000-12-10,14,30.337,CIN,@,TEN,L 3-35,*,,,,,,,,,,
140,2000,2000-12-17,15,30.344,CIN,,JAX,W 17-14,*,,,,,,,,,,
141,2000,2000-12-24,16,30.351,CIN,@,PHI,L 7-16,,,,,,,,,,,
142,2001,2001-09-09,1,31.244,CIN,,NWE,W 23-17,,0,0,,0,0,0,0.5,0,0,0
143,2001,2001-09-23,2,31.258,CIN,,BAL,W 21-10,,,,,,,,,,,
144,2001,2001-10-07,4,31.272,CIN,@,PIT,L 7-16,,,,,,,,,,,
145,2001,2001-10-14,5,31.279,CIN,,CLE,W 24-14,,,,,,,,,,,
146,2001,2001-10-21,6,31.286,CIN,,CHI,L 0-24,,,,,,,,,,,
147,2001,2001-10-28,7,31.293,CIN,@,DET,W 31-27,,0,0,,0,0,0,0.0,1,16,0
148,2001,2001-11-11,8,31.307,CIN,@,JAX,L 13-30,,0,0,,0,0,0,1.0,0,0,0
149,2001,2001-11-18,9,31.314,CIN,,TEN,L 7-20,,,,,,,,,,,
150,2001,2001-11-25,10,31.321,CIN,@,CLE,L 0-18,,,,,,,,,,,
151,2001,2001-12-02,11,31.328,CIN,,TAM,L 13-16,,,,,,,,,,,
152,2001,2001-12-09,12,31.335,CIN,,JAX,L 10-14,,,,,,,,,,,
153,2001,2001-12-16,13,31.342,CIN,@,NYJ,L 14-15,*,,,,,,,,,,
154,2001,2001-12-23,14,31.349,CIN,@,BAL,L 0-16,,0,0,,0,0,0,1.0,0,0,0
155,2001,2001-12-30,15,31.356,CIN,,PIT,W 26-23,,0,0,,0,0,0,1.0,0,0,0
156,2001,2002-01-06,16,31.363,CIN,@,TEN,W 23-21,,,,,,,,,,,
