ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
138,2001,2001-12-16,13,30.078,ATL,@,IND,L 27-41,*,,,,,,,,,,,,,,
139,2001,2001-12-23,14,30.085,ATL,,BUF,W 33-30,*,,,,,,,,,,,,,,
140,2001,2001-12-30,15,30.092,ATL,@,MIA,L 14-21,*,0,0,,0,0,0,,0,0,0,0.0,1,29,0
141,2001,2002-01-06,16,30.099,ATL,@,STL,L 13-31,*,0,0,,0,0,0,,0,0,0,0.0,1,16,0
142,2002,2002-09-08,1,30.344,ATL,@,GNB,L 34-37,*,,,,,,,,,,,,,,
143,2002,2002-10-20,6,31.021,ATL,,CAR,W 30-0,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
144,2002,2002-10-27,7,31.028,ATL,@,NOR,W 37-35,*,,,,,,,,,,,,,,
145,2002,2002-11-03,8,31.035,ATL,,BAL,W 20-17,*,,,,,,,,,,,,,,
146,2002,2002-11-10,9,31.042,ATL,@,PIT,T 34-34,*,,,,,,,,,,,,,,
147,2002,2002-11-17,10,31.049,ATL,,NOR,W 24-17,*,,,,,,,,,,,,,,
148,2002,2002-11-24,11,31.056,ATL,@,CAR,W 41-0,*,,,,,,,,,,,,,,
149,2002,2002-12-01,12,31.063,ATL,@,MIN,W 30-24,*,0,0,,0,0,0,,0,0,0,0.0,1,9,0
150,2002,2002-12-08,13,31.070,ATL,@,TAM,L 10-34,*,,,,,,,,,,,,,,
151,2002,2002-12-15,14,31.077,ATL,,SEA,L 24-30,*,,,,,,,,,,,,,,
152,2002,2002-12-22,15,31.084,ATL,,DET,W 36-15,,,,,,,,,,,,,,,
153,2002,2002-12-29,16,31.091,ATL,@,CLE,L 16-24,*,,,,,,,,,,,,,,
154,2003,2003-09-07,1,31.343,ATL,@,DAL,W 27-13,*,,,,,,,,,,,,,,
155,2003,2003-09-14,2,31.350,ATL,,WAS,L 31-33,*,,,,,,,,,,,,,,
156,2003,2003-09-21,3,31.357,ATL,,TAM,L 10-31,*,,,,,,,,,,,,,,
157,2003,2003-09-28,4,31.364,ATL,@,CAR,L 3-23,*,,,,,,,,,,,,,,
158,2003,2003-10-05,5,32.006,ATL,,MIN,L 26-39,*,,,,,,,,,,,,,,
159,2003,2003-10-13,6,32.014,ATL,@,STL,L 0-36,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0
160,2003,2003-10-19,7,32.020,ATL,,NOR,L 17-45,*,,,,,,,,,,,,,,
161,2003,2003-11-02,8,32.034,ATL,,PHI,L 16-23,,,,,,,,,,,,,,,
162,2003,2003-11-09,9,32.041,ATL,@,NYG,W 27-7,,,,,,,,,,,,,,,
163,2003,2003-11-16,10,32.048,ATL,@,NOR,L 20-23,,,,,,,,,,,,,,,
164,2003,2003-11-23,11,32.055,ATL,,TEN,L 31-38,,,,,,,,,,,,,,,
165,2003,2003-11-30,12,32.062,ATL,@,HOU,L 13-17,,,,,,,,,,,,,,,
166,2003,2003-12-07,13,32.069,ATL,,CAR,W 20-14,,,,,,,,,,,,,,,
167,2003,2003-12-14,14,32.076,ATL,@,IND,L 7-38,*,,,,,,,,,,,,,,
168,2003,2003-12-28,16,32.090,ATL,,JAX,W 21-14,,,,,,,,,,,,,,,
169,2004,2004-09-12,1,32.349,OAK,@,PIT,L 21-24,*,,,,,,,,,,,,,,
170,2004,2004-09-19,2,32.356,OAK,,BUF,W 13-10,*,0,0,,0,0,0,,0,0,0,0.0,1,27,0
171,2004,2004-09-26,3,32.363,OAK,,TAM,W 30-20,*,,,,,,,,,,,,,,
172,2004,2004-10-03,4,33.004,OAK,@,HOU,L 17-30,*,,,,,,,,,,,,,,
173,2004,2004-10-10,5,33.011,OAK,@,IND,L 14-35,*,,,,,,,,,,,,,,
174,2004,2004-10-17,6,33.018,OAK,,DEN,L 3-31,*,,,,,,,,,,,,,,
175,2004,2004-10-24,7,33.025,OAK,,NOR,L 26-31,*,,,,,,,,,,,,,,
176,2004,2004-10-31,8,33.032,OAK,@,SDG,L 14-42,*,,,,,,,,,,,,,,
177,2004,2004-11-07,9,33.039,OAK,@,CAR,W 27-24,*,,,,,,,,,,,,,,
178,2004,2004-11-21,10,33.053,OAK,,SDG,L 17-23,*,,,,,,,,,,,,,,
179,2004,2004-11-28,11,33.060,OAK,@,DEN,W 25-24,*,,,,,,,,,,,,,,
180,2004,2004-12-05,12,33.067,OAK,,KAN,L 27-34,*,,,,,,,,,,,,,,
181,2004,2004-12-12,13,33.074,OAK,@,ATL,L 10-35,*,,,,,,,,,,,,,,
182,2004,2004-12-19,14,33.081,OAK,,TEN,W 40-35,*,,,,,,,,,,,,,,
183,2004,2004-12-25,15,33.087,OAK,@,KAN,L 30-31,*,,,,,,,,,,,,,,
184,2004,2005-01-02,16,33.095,OAK,,JAX,L 6-13,*,,,,,,,,,,,,,,
