ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.124,SDG,,KAN,W 21-14,,,
2,1971,1971-09-26,2,22.131,SDG,,OAK,L 0-34,,,
3,1971,1971-10-03,3,22.138,SDG,@,PIT,L 17-21,,,
4,1971,1971-10-10,4,22.145,SDG,@,KAN,L 10-31,,,
5,1971,1971-10-17,5,22.152,SDG,@,DEN,L 16-20,,,
6,1971,1971-10-23,6,22.158,SDG,,BUF,W 20-3,,,
7,1971,1971-10-31,7,22.166,SDG,,NYJ,W 49-21,,,
8,1971,1971-11-07,8,22.173,SDG,@,NYG,L 17-35,,,
9,1971,1971-11-15,9,22.181,SDG,,STL,W 20-17,,,
10,1971,1971-11-21,10,22.187,SDG,@,OAK,L 33-34,,,
11,1971,1971-11-28,11,22.194,SDG,@,CIN,L 0-31,,,
12,1971,1971-12-05,12,22.201,SDG,,MIN,W 30-14,,,
13,1971,1971-12-12,13,22.208,SDG,,DEN,W 45-17,,,
14,1971,1971-12-19,14,22.215,SDG,@,HOU,L 33-49,,,
15,1972,1972-11-26,11,23.192,SDG,,HOU,W 34-20,,,
16,1972,1972-12-03,12,23.199,SDG,,OAK,L 19-21,,,
17,1972,1972-12-10,13,23.206,SDG,@,DEN,L 13-38,,,
18,1972,1972-12-17,14,23.213,SDG,,PIT,L 2-24,,,
19,1975,1975-09-21,1,26.126,STL,,ATL,W 23-20,,,
20,1975,1975-09-28,2,26.133,STL,@,DAL,L 31-37,,,
21,1975,1975-10-05,3,26.140,STL,,NYG,W 26-14,,,
22,1975,1975-10-13,4,26.148,STL,@,WAS,L 17-27,,,
23,1975,1975-10-19,5,26.154,STL,,PHI,W 31-20,,,
24,1975,1975-10-25,6,26.160,STL,@,NYG,W 20-13,,,
25,1975,1975-11-02,7,26.168,STL,,NWE,W 24-17,,,
26,1975,1975-11-09,8,26.175,STL,@,PHI,W 24-23,,,
27,1975,1975-11-16,9,26.182,STL,,WAS,W 20-17,,,
28,1975,1975-11-23,10,26.189,STL,@,NYJ,W 37-6,,,
29,1975,1975-11-27,11,26.193,STL,,BUF,L 14-32,,,
30,1975,1975-12-07,12,26.203,STL,,DAL,W 31-17,,,
31,1975,1975-12-14,13,26.210,STL,@,CHI,W 34-20,,,
32,1975,1975-12-21,14,26.217,STL,@,DET,W 24-13,,,
33,1976,1976-09-12,1,27.117,STL,@,SEA,W 30-24,,,
34,1976,1976-09-19,2,27.124,STL,,GNB,W 29-0,1,16,0
35,1976,1976-09-26,3,27.131,STL,@,SDG,L 24-43,,,
36,1976,1976-10-03,4,27.138,STL,,NYG,W 27-21,,,
37,1976,1976-10-10,5,27.145,STL,,PHI,W 33-14,,,
38,1976,1976-10-17,6,27.152,STL,,DAL,W 21-17,1,4,0
