ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,23.187,HOU,@,WAS,W 29-27,,,,,,,,
2,1979,1979-09-09,2,23.194,HOU,@,PIT,L 7-38,,,,,,,,
3,1979,1979-09-16,3,23.201,HOU,,KAN,W 20-6,1,15,15.00,0,0.0,0,0,0
4,1979,1979-09-23,4,23.208,HOU,@,CIN,W 30-27,,,,,,,,
5,1979,1979-09-30,5,23.215,HOU,,CLE,W 31-10,0,0,,0,0.0,1,0,0
6,1979,1979-10-07,6,23.222,HOU,,STL,L 17-24,1,16,16.00,0,0.0,0,0,0
7,1979,1979-10-14,7,23.229,HOU,@,BAL,W 28-16,1,23,23.00,0,0.0,0,0,0
8,1979,1979-10-21,8,23.236,HOU,@,SEA,L 14-34,,,,,,,,
9,1979,1979-10-28,9,23.243,HOU,,NYJ,W 27-24,3,66,22.00,0,0.0,0,0,0
10,1979,1979-11-05,10,23.251,HOU,@,MIA,W 9-6,1,16,16.00,0,0.0,0,0,0
11,1979,1979-11-11,11,23.257,HOU,,OAK,W 31-17,,,,,,,,
12,1979,1979-11-18,12,23.264,HOU,,CIN,W 42-21,1,15,15.00,0,0.0,1,24,0
13,1979,1979-11-22,13,23.268,HOU,@,DAL,W 30-24,2,28,14.00,0,0.0,0,0,0
14,1979,1979-12-02,14,23.278,HOU,@,CLE,L 7-14,2,36,18.00,0,0.0,0,0,0
15,1979,1979-12-10,15,23.286,HOU,,PIT,W 20-17,1,23,23.00,0,0.0,0,0,0
16,1979,1979-12-16,16,23.292,HOU,,PHI,L 20-26,,,,,,,,
17,1980,1980-09-07,1,24.193,HOU,@,PIT,L 17-31,,,,,,,,
18,1980,1980-09-15,2,24.201,HOU,@,CLE,W 16-7,,,,,,,,
19,1980,1980-09-21,3,24.207,HOU,,BAL,W 21-16,,,,,,,,
20,1980,1980-09-28,4,24.214,HOU,@,CIN,W 13-10,,,,,,,,
21,1980,1980-10-05,5,24.221,HOU,,SEA,L 7-26,,,,,,,,
22,1980,1980-10-12,6,24.228,HOU,@,KAN,L 20-21,,,,,,,,
23,1980,1980-10-19,7,24.235,HOU,,TAM,W 20-14,0,0,,0,0.0,1,0,0
24,1980,1980-10-26,8,24.242,HOU,,CIN,W 23-3,,,,,,,,
25,1980,1980-11-02,9,24.249,HOU,@,DEN,W 20-16,,,,,,,,
26,1980,1980-11-16,11,24.263,HOU,@,CHI,W 10-6,,,,,,,,
27,1980,1980-11-23,12,24.270,HOU,@,NYJ,L 28-31,,,,,,,,
28,1980,1980-11-30,13,24.277,HOU,,CLE,L 14-17,,,,,,,,
29,1980,1980-12-04,14,24.281,HOU,,PIT,W 6-0,,,,,,,,
30,1980,1980-12-14,15,24.291,HOU,@,GNB,W 22-3,,,,,,,,
31,1980,1980-12-21,16,24.298,HOU,,MIN,W 20-16,,,,,,,,
32,1981,1981-09-06,1,25.191,HOU,@,RAM,W 27-20,,,,,,,,
33,1981,1981-09-13,2,25.198,HOU,@,CLE,W 9-3,,,,,,,,
34,1981,1981-09-20,3,25.205,HOU,,MIA,L 10-16,,,,,,,,
35,1981,1981-09-27,4,25.212,HOU,@,NYJ,L 17-33,,,,,,,,
36,1981,1981-10-04,5,25.219,HOU,,CIN,W 17-10,,,,,,,,
37,1981,1981-10-11,6,25.226,HOU,,SEA,W 35-17,0,0,,0,0.0,1,36,0
38,1981,1981-10-18,7,25.233,HOU,@,NWE,L 10-38,0,0,,0,0.0,1,31,0
39,1981,1981-10-26,8,25.241,HOU,@,PIT,L 13-26,,,,,,,,
40,1981,1981-11-01,9,25.247,HOU,@,CIN,L 21-34,,,,,,,,
41,1981,1981-11-08,10,25.254,HOU,,OAK,W 17-16,,,,,,,,
42,1981,1981-11-15,11,25.261,HOU,@,KAN,L 10-23,,,,,,,,
43,1981,1981-11-22,12,25.268,HOU,,NOR,L 24-27,,,,,,,,
44,1981,1981-11-29,13,25.275,HOU,,ATL,L 27-31,,,,,,,,
45,1981,1981-12-03,14,25.279,HOU,,CLE,W 17-13,,,,,,,,
46,1981,1981-12-13,15,25.289,HOU,@,SFO,L 6-28,,,,,,,,
47,1981,1981-12-20,16,25.296,HOU,,PIT,W 21-20,0,0,,0,0.0,1,11,0
48,1982,1982-09-12,1,26.197,HOU,@,CIN,L 6-27,,,,,,,,
49,1982,1982-09-19,2,26.204,HOU,,SEA,W 23-21,,,,,,,,
50,1982,1982-11-21,3,26.267,HOU,,PIT,L 10-24,,,,,,,,
51,1982,1982-11-28,4,26.274,HOU,@,NWE,L 21-29,,,,,,,,
52,1982,1982-12-05,5,26.281,HOU,@,NYG,L 14-17,,,,,,,,
53,1982,1982-12-13,6,26.289,HOU,,DAL,L 7-37,,,,,,,,
54,1982,1982-12-19,7,26.295,HOU,@,PHI,L 14-35,,,,,,,,
55,1982,1982-12-26,8,26.302,HOU,,CLE,L 14-20,,,,,,,,
56,1982,1983-01-02,9,26.309,HOU,,CIN,L 27-35,,,,,,,,
57,1983,1983-09-04,1,27.189,HOU,,GNB,L 38-41,,,,,,,,
58,1983,1983-09-11,2,27.196,HOU,@,RAI,L 6-20,,,,,,,,
59,1983,1983-09-18,3,27.203,HOU,,PIT,L 28-40,,,,,,,,
60,1983,1983-09-25,4,27.210,HOU,@,BUF,L 13-30,,,,,,,,
61,1983,1983-10-02,5,27.217,HOU,@,PIT,L 10-17,0,0,,0,1.0,0,0,0
62,1983,1983-10-09,6,27.224,HOU,,DEN,L 14-26,,,,,,,,
63,1983,1983-10-16,7,27.231,HOU,@,MIN,L 14-34,,,,,,,,
64,1983,1983-10-23,8,27.238,HOU,,KAN,L 10-13,,,,,,,,
65,1983,1983-10-30,9,27.245,HOU,@,CLE,L 19-25,,,,,,,,
66,1983,1983-11-06,10,27.252,HOU,,CIN,L 14-55,,,,,,,,
67,1983,1983-11-13,11,27.259,HOU,,DET,W 27-17,,,,,,,,
68,1983,1983-11-20,12,27.266,HOU,@,CIN,L 10-38,,,,,,,,
69,1983,1983-11-27,13,27.273,HOU,@,TAM,L 24-33,,,,,,,,
70,1983,1983-12-04,14,27.280,HOU,,MIA,L 17-24,,,,,,,,
71,1983,1983-12-11,15,27.287,HOU,,CLE,W 34-27,,,,,,,,
72,1983,1983-12-18,16,27.294,HOU,@,BAL,L 10-20,,,,,,,,
73,1984,1984-09-02,1,28.188,HOU,,RAI,L 14-24,,,,,,,,
74,1984,1984-09-09,2,28.195,HOU,,IND,L 21-35,,,,,,,,
75,1984,1984-09-16,3,28.202,HOU,@,SDG,L 14-31,0,0,,0,0.0,1,2,0
76,1984,1984-09-23,4,28.209,HOU,@,ATL,L 10-42,,,,,,,,
77,1984,1984-09-30,5,28.216,HOU,,NOR,L 10-27,,,,,,,,
78,1984,1984-10-07,6,28.223,HOU,@,CIN,L 3-13,0,0,,0,0.0,1,19,0
79,1984,1984-10-14,7,28.230,HOU,@,MIA,L 10-28,,,,,,,,
80,1984,1984-10-21,8,28.237,HOU,,SFO,L 21-34,,,,,,,,
81,1984,1984-10-28,9,28.244,HOU,,CIN,L 13-31,,,,,,,,
82,1984,1984-11-04,10,28.251,HOU,@,PIT,L 7-35,0,0,,0,0.0,1,2,0
83,1984,1984-11-11,11,28.258,HOU,@,KAN,W 17-16,,,,,,,,
84,1984,1984-11-18,12,28.265,HOU,,NYJ,W 31-20,,,,,,,,
85,1984,1984-11-25,13,28.272,HOU,@,CLE,L 10-27,,,,,,,,
86,1984,1984-12-02,14,28.279,HOU,,PIT,W 23-20,,,,,,,,
