ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.199,MIA,@,BUF,W 15-10,,,,,,,,,,,,,,,,,
2,2010,2010-09-19,2,22.206,MIA,@,MIN,W 14-10,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
3,2010,2010-09-26,3,22.213,MIA,,NYJ,L 23-31,,,,,,,,,,,,,,,,,
4,2010,2010-10-04,4,22.221,MIA,,NWE,L 14-41,,,,,,,,,,,,,,,,,
5,2010,2010-10-17,5,22.234,MIA,@,GNB,W 23-20,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
6,2010,2010-10-24,6,22.241,MIA,,PIT,L 22-23,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
7,2010,2010-11-14,9,22.262,MIA,,TEN,W 29-17,,0,0,,0,0,0,,0,0,0,1.0,2,0,1,0,0
8,2010,2010-11-18,10,22.266,MIA,,CHI,L 0-16,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
9,2010,2010-12-05,12,22.283,MIA,,CLE,L 10-13,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
10,2010,2010-12-12,13,22.290,MIA,@,NYJ,W 10-6,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
11,2010,2010-12-19,14,22.297,MIA,,BUF,L 14-17,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
12,2010,2010-12-26,15,22.304,MIA,,DET,L 27-34,,,,,,,,,,,,,,,,,
13,2010,2011-01-02,16,22.311,MIA,@,NWE,L 7-38,,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
14,2011,2011-09-12,1,23.199,MIA,,NWE,L 24-38,*,0,0,,0,0,0,,0,0,0,0.0,8,4,0,0,0
15,2011,2011-09-18,2,23.205,MIA,,HOU,L 13-23,*,0,0,,0,0,0,,0,0,0,1.0,4,2,0,0,0
16,2011,2011-09-25,3,23.212,MIA,@,CLE,L 16-17,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
17,2011,2011-10-02,4,23.219,MIA,@,SDG,L 16-26,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
18,2011,2011-10-17,5,23.234,MIA,@,NYJ,L 6-24,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
19,2011,2011-10-30,7,23.247,MIA,@,NYG,L 17-20,,,,,,,,,,,,,,,,,
20,2011,2011-11-06,8,23.254,MIA,@,KAN,W 31-3,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
21,2011,2011-11-13,9,23.261,MIA,,WAS,W 20-9,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
22,2011,2011-11-20,10,23.268,MIA,,BUF,W 35-8,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
23,2011,2011-11-24,11,23.272,MIA,@,DAL,L 19-20,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
24,2011,2011-12-04,12,23.282,MIA,,OAK,W 34-14,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
25,2011,2011-12-11,13,23.289,MIA,,PHI,L 10-26,*,0,0,,0,0,0,,0,0,0,1.0,1,2,0,0,0
26,2011,2011-12-18,14,23.296,MIA,@,BUF,W 30-23,*,0,0,,0,0,0,,0,0,0,0.0,4,1,1,1,0
27,2011,2011-12-24,15,23.302,MIA,@,NWE,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,2,4,0,0,0
28,2011,2012-01-01,16,23.310,MIA,,NYJ,W 19-17,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
29,2012,2012-09-09,1,24.197,MIA,@,HOU,L 10-30,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
30,2012,2012-09-16,2,24.204,MIA,,OAK,W 35-13,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,8,0
31,2012,2012-09-23,3,24.211,MIA,,NYJ,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
32,2012,2012-09-30,4,24.218,MIA,@,ARI,L 21-24,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
33,2012,2012-10-07,5,24.225,MIA,@,CIN,W 17-13,*,0,0,,0,1,0,0.00,0,0,0,0.0,3,4,1,-3,0
34,2012,2012-10-14,6,24.232,MIA,,STL,W 17-14,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
35,2012,2012-10-28,7,24.246,MIA,@,NYJ,W 30-9,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
36,2012,2012-11-04,8,24.253,MIA,@,IND,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
37,2012,2012-11-11,9,24.260,MIA,,TEN,L 3-37,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
38,2012,2012-11-15,10,24.264,MIA,@,BUF,L 14-19,*,0,0,,0,0,0,,0,0,0,0.0,11,3,0,0,0
39,2012,2012-11-25,11,24.274,MIA,,SEA,W 24-21,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
40,2012,2012-12-02,12,24.281,MIA,,NWE,L 16-23,*,0,0,,0,0,0,,0,0,0,1.0,10,0,1,15,0
41,2012,2012-12-09,13,24.288,MIA,@,SFO,L 13-27,*,0,0,,0,0,0,,0,0,0,0.0,8,0,0,0,0
42,2012,2012-12-16,14,24.295,MIA,,JAX,W 24-3,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
43,2012,2012-12-23,15,24.302,MIA,,BUF,W 24-10,*,0,0,,0,0,0,,0,0,0,0.0,2,0,1,8,0
44,2012,2012-12-30,16,24.309,MIA,@,NWE,L 0-28,*,0,0,,0,0,0,,0,0,0,0.0,4,5,0,0,0
45,2013,2013-09-08,1,25.195,MIA,@,CLE,W 23-10,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
46,2013,2013-09-15,2,25.202,MIA,@,IND,W 24-20,*,0,0,,0,0,0,,0,0,0,0.5,6,3,0,0,0
47,2013,2013-09-22,3,25.209,MIA,,ATL,W 27-23,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
48,2013,2013-09-30,4,25.217,MIA,@,NOR,L 17-38,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
49,2013,2013-10-06,5,25.223,MIA,,BAL,L 23-26,*,0,0,,0,0,0,,0,0,6,0.0,3,0,1,25,1
50,2013,2013-10-20,6,25.237,MIA,,BUF,L 21-23,*,0,0,,0,0,0,,0,0,0,1.0,9,1,0,0,0
51,2013,2013-10-27,7,25.244,MIA,@,NWE,L 17-27,*,0,0,,0,0,0,,0,0,0,0.0,0,7,0,0,0
52,2013,2013-10-31,8,25.248,MIA,,CIN,W 22-20,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
53,2013,2013-11-11,9,25.259,MIA,@,TAM,L 19-22,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
54,2013,2013-11-17,10,25.265,MIA,,SDG,W 20-16,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
55,2013,2013-11-24,11,25.272,MIA,,CAR,L 16-20,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
56,2013,2013-12-01,12,25.279,MIA,@,NYJ,W 23-3,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
57,2013,2013-12-08,13,25.286,MIA,@,PIT,W 34-28,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
58,2013,2013-12-15,14,25.293,MIA,,NWE,W 24-20,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
59,2013,2013-12-22,15,25.300,MIA,@,BUF,L 0-19,*,0,0,,0,0,0,,0,0,0,0.0,7,3,0,0,0
60,2013,2013-12-29,16,25.307,MIA,,NYJ,L 7-20,*,0,0,,0,0,0,,0,0,0,0.0,10,1,0,0,0
61,2014,2014-10-12,5,26.229,MIA,,GNB,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,9,0,0,0,0
62,2014,2014-10-19,6,26.236,MIA,@,CHI,W 27-14,*,0,0,,0,0,0,,0,0,0,0.0,7,0,1,50,0
63,2014,2014-10-26,7,26.243,MIA,@,JAX,W 27-13,*,0,0,,0,0,0,,0,0,0,1.0,6,2,0,0,0
64,2014,2014-11-02,8,26.250,MIA,,SDG,W 37-0,*,0,0,,0,0,0,,0,0,0,0.0,5,0,1,16,0
65,2014,2014-11-09,9,26.257,MIA,@,DET,L 16-20,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
66,2014,2014-11-13,10,26.261,MIA,,BUF,W 22-9,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
67,2014,2014-11-23,11,26.271,MIA,@,DEN,L 36-39,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
68,2014,2014-12-01,12,26.279,MIA,@,NYJ,W 16-13,*,0,0,,0,0,0,,0,0,0,0.0,9,2,1,-4,0
69,2014,2014-12-07,13,26.285,MIA,,BAL,L 13-28,*,0,0,,0,0,0,,0,0,0,0.0,8,2,0,0,0
70,2014,2014-12-14,14,26.292,MIA,@,NWE,L 13-41,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
71,2014,2014-12-21,15,26.299,MIA,,MIN,W 37-35,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
72,2014,2014-12-28,16,26.306,MIA,,NYJ,L 24-37,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
73,2015,2015-09-13,1,27.200,MIA,@,WAS,W 17-10,*,0,0,,0,0,0,,0,0,0,0.0,7,5,0,0,0
74,2015,2015-09-20,2,27.207,MIA,@,JAX,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,8,3,0,0,0
75,2015,2015-09-27,3,27.214,MIA,,BUF,L 14-41,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
76,2015,2015-10-04,4,27.221,MIA,,NYJ,L 14-27,*,0,0,,0,0,0,,0,0,0,0.0,10,1,0,0,0
77,2015,2015-10-18,5,27.235,MIA,@,TEN,W 38-10,*,0,0,,0,0,0,,0,1,6,0.0,5,3,1,30,1
78,2015,2015-10-25,6,27.242,MIA,,HOU,W 44-26,*,0,0,,0,0,0,,0,1,6,0.0,8,0,1,23,1
79,2015,2015-10-29,7,27.246,MIA,@,NWE,L 7-36,*,0,0,,0,0,0,,0,0,0,0.0,5,3,0,0,0
80,2015,2015-11-08,8,27.256,MIA,@,BUF,L 17-33,*,0,0,,0,0,0,,0,0,0,1.0,6,1,0,0,0
81,2015,2015-11-15,9,27.263,MIA,@,PHI,W 20-19,*,0,0,,0,0,0,,0,0,0,1.0,6,3,1,7,0
82,2015,2015-11-22,10,27.270,MIA,,DAL,L 14-24,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
83,2015,2015-11-29,11,27.277,MIA,@,NYJ,L 20-38,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
84,2015,2015-12-06,12,27.284,MIA,,BAL,W 15-13,*,0,0,,0,0,0,,0,0,0,0.0,7,3,1,2,0
85,2015,2015-12-14,13,27.292,MIA,,NYG,L 24-31,*,0,0,,0,0,0,,0,0,0,0.0,9,1,0,0,0
86,2015,2015-12-20,14,27.298,MIA,@,SDG,L 14-30,*,2,43,21.50,0,0,0,,0,0,0,0.0,8,0,1,42,0
87,2015,2015-12-27,15,27.305,MIA,,IND,L 12-18,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
88,2015,2016-01-03,16,27.312,MIA,,NWE,W 20-10,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
89,2016,2016-09-11,1,28.199,MIA,@,SEA,L 10-12,*,0,0,,0,0,0,,0,0,0,0.0,6,6,0,0,0
90,2016,2016-09-18,2,28.206,MIA,@,NWE,L 24-31,*,0,0,,0,0,0,,0,0,0,0.0,4,5,0,0,0
91,2016,2016-09-25,3,28.213,MIA,,CLE,W 30-24,*,0,0,,0,0,0,,0,0,0,0.5,9,1,0,0,0
