ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
41,2007,2007-11-11,9,29.286,TEN,,JAX,L 13-28,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
42,2007,2007-11-19,10,29.294,TEN,@,DEN,L 20-34,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
43,2007,2007-11-25,11,29.300,TEN,@,CIN,L 6-35,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
44,2007,2007-12-02,12,29.307,TEN,,HOU,W 28-20,,4,4,100.0,,1,0.0,0,4,0.0,,,0,0,,0
45,2007,2007-12-09,13,29.314,TEN,,SDG,L 17-23,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
46,2007,2007-12-16,14,29.321,TEN,@,KAN,W 26-17,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
47,2007,2007-12-23,15,29.328,TEN,,NYJ,W 10-6,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
48,2007,2007-12-30,16,29.335,TEN,@,IND,W 16-10,,1,1,100.0,3,3,100.0,0,10,0.0,,,0,0,,0
49,2008,2008-09-07,1,30.222,TEN,,JAX,W 17-10,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
50,2008,2008-09-14,2,30.229,TEN,@,CIN,W 24-7,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
51,2008,2008-09-21,3,30.236,TEN,,HOU,W 31-12,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
52,2008,2008-09-28,4,30.243,TEN,,MIN,W 30-17,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
53,2008,2008-10-05,5,30.250,TEN,@,BAL,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
54,2008,2008-10-19,6,30.264,TEN,@,KAN,W 34-10,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
55,2008,2008-10-27,7,30.272,TEN,,IND,W 31-21,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
56,2008,2008-11-02,8,30.278,TEN,,GNB,W 19-16,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
57,2008,2008-11-09,9,30.285,TEN,@,CHI,W 21-14,,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,0,,0
58,2008,2008-11-16,10,30.292,TEN,@,JAX,W 24-14,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
59,2008,2008-11-23,11,30.299,TEN,,NYJ,L 13-34,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
60,2008,2008-11-27,12,30.303,TEN,@,DET,W 47-10,,5,5,100.0,4,4,100.0,0,17,0.0,0,0,0,0,,0
61,2008,2008-12-07,13,30.313,TEN,,CLE,W 28-9,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
62,2008,2008-12-14,14,30.320,TEN,@,HOU,L 12-13,,,,,4,4,100.0,0,12,0.0,0,0,0,0,,0
63,2008,2008-12-21,15,30.327,TEN,,PIT,W 31-14,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
64,2008,2008-12-28,16,30.334,TEN,@,IND,L 0-23,,,,,,1,0.0,0,0,0.0,0,0,0,0,,0
65,2009,2009-09-10,1,31.224,TEN,@,PIT,L 10-13,,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,0,,0
66,2009,2009-09-20,2,31.234,TEN,,HOU,L 31-34,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,1,40,40.00,0
67,2009,2009-09-27,3,31.241,TEN,@,NYJ,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
68,2009,2009-10-04,4,31.248,TEN,@,JAX,L 17-37,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
69,2009,2009-10-11,5,31.255,TEN,,IND,L 9-31,,,,,3,3,100.0,0,9,0.0,0,0,0,0,,0
70,2009,2009-10-18,6,31.262,TEN,@,NWE,L 0-59,,,,,,,,,,,,,,,,
71,2009,2009-11-01,7,31.276,TEN,,JAX,W 30-13,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
72,2009,2009-11-08,8,31.283,TEN,@,SFO,W 34-27,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
73,2009,2009-11-15,9,31.290,TEN,,BUF,W 41-17,,5,5,100.0,2,3,66.7,0,11,0.0,0,0,0,0,,0
74,2009,2009-11-23,10,31.298,TEN,@,HOU,W 20-17,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
75,2009,2009-11-29,11,31.304,TEN,,ARI,W 20-17,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
76,2009,2009-12-06,12,31.311,TEN,@,IND,L 17-27,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
77,2009,2009-12-13,13,31.318,TEN,,STL,W 47-7,,5,5,100.0,4,4,100.0,0,17,0.0,0,0,0,0,,0
78,2009,2009-12-20,14,31.325,TEN,,MIA,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
79,2009,2009-12-25,15,31.330,TEN,,SDG,L 17-42,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
80,2009,2010-01-03,16,31.339,TEN,@,SEA,W 17-13,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,,0
81,2010,2010-09-12,1,32.226,TEN,,OAK,W 38-13,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
82,2010,2010-09-19,2,32.233,TEN,,PIT,L 11-19,,,,,1,1,100.0,0,3,0.0,0,0,0,0,,0
83,2010,2010-09-26,3,32.240,TEN,@,NYG,W 29-10,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
84,2010,2010-10-03,4,32.247,TEN,,DEN,L 20-26,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
85,2010,2010-10-10,5,32.254,TEN,@,DAL,W 34-27,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
86,2010,2010-10-18,6,32.262,TEN,@,JAX,W 30-3,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
87,2010,2010-10-24,7,32.268,TEN,,PHI,W 37-19,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
88,2010,2010-10-31,8,32.275,TEN,@,SDG,L 25-33,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
89,2010,2010-11-14,9,32.289,TEN,@,MIA,L 17-29,,2,2,100.0,1,1,100.0,0,5,0.0,0,1,0,0,,0
90,2010,2010-11-21,10,32.296,TEN,,WAS,L 16-19,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
91,2010,2010-11-28,11,32.303,TEN,@,HOU,L 0-20,,,,,,,,,,,,,,,,
92,2010,2010-12-05,12,32.310,TEN,,JAX,L 6-17,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
93,2010,2010-12-09,13,32.314,TEN,,IND,L 28-30,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
94,2010,2010-12-19,14,32.324,TEN,,HOU,W 31-17,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
95,2010,2010-12-26,15,32.331,TEN,@,KAN,L 14-34,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
96,2010,2011-01-02,16,32.338,TEN,@,IND,L 20-23,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
97,2011,2011-09-11,1,33.225,TEN,@,JAX,L 14-16,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
98,2011,2011-09-18,2,33.232,TEN,,BAL,W 26-13,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
99,2011,2011-09-25,3,33.239,TEN,,DEN,W 17-14,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
100,2011,2011-10-02,4,33.246,TEN,@,CLE,W 31-13,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,,0
101,2011,2011-10-09,5,33.253,TEN,@,PIT,L 17-38,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
102,2011,2011-10-23,6,33.267,TEN,,HOU,L 7-41,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
103,2011,2011-10-30,7,33.274,TEN,,IND,W 27-10,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
104,2011,2011-11-06,8,33.281,TEN,,CIN,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
105,2011,2011-11-13,9,33.288,TEN,@,CAR,W 30-3,,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,,0
106,2011,2011-11-20,10,33.295,TEN,@,ATL,L 17-23,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
107,2011,2011-11-27,11,33.302,TEN,,TAM,W 23-17,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
108,2011,2011-12-04,12,33.309,TEN,@,BUF,W 23-17,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
109,2011,2011-12-11,13,33.316,TEN,,NOR,L 17-22,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
110,2011,2011-12-18,14,33.323,TEN,@,IND,L 13-27,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
111,2011,2011-12-24,15,33.329,TEN,,JAX,W 23-17,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
112,2011,2012-01-01,16,33.337,TEN,@,HOU,W 23-22,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
113,2012,2012-09-09,1,34.224,TEN,,NWE,L 13-34,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
114,2012,2012-09-16,2,34.231,TEN,@,SDG,L 10-38,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
115,2012,2012-09-23,3,34.238,TEN,,DET,W 44-41,,5,5,100.0,3,5,60.0,0,14,0.0,0,0,0,0,,0
116,2012,2012-09-30,4,34.245,TEN,@,HOU,L 14-38,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
117,2012,2012-10-07,5,34.252,TEN,@,MIN,L 7-30,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
118,2012,2012-10-11,6,34.256,TEN,,PIT,W 26-23,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
119,2012,2012-10-21,7,34.266,TEN,@,BUF,W 35-34,,5,5,100.0,,,,0,5,0.0,0,0,0,0,,0
120,2012,2012-10-28,8,34.273,TEN,,IND,L 13-19,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
121,2012,2012-11-04,9,34.280,TEN,,CHI,L 20-51,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
122,2012,2012-11-11,10,34.287,TEN,@,MIA,W 37-3,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,,0
123,2012,2012-11-25,11,34.301,TEN,@,JAX,L 19-24,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
124,2012,2012-12-02,12,34.308,TEN,,HOU,L 10-24,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
125,2012,2012-12-09,13,34.315,TEN,@,IND,L 23-27,,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,,0
126,2012,2012-12-17,14,34.323,TEN,,NYJ,W 14-10,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
127,2012,2012-12-23,15,34.329,TEN,@,GNB,L 7-55,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
128,2012,2012-12-30,16,34.336,TEN,,JAX,W 38-20,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
129,2013,2013-09-08,1,35.222,TEN,@,PIT,W 16-9,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
130,2013,2013-09-15,2,35.229,TEN,@,HOU,L 24-30,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
131,2013,2013-09-22,3,35.236,TEN,,SDG,W 20-17,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
132,2013,2013-09-29,4,35.243,TEN,,NYJ,W 38-13,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
133,2013,2013-10-06,5,35.250,TEN,,KAN,L 17-26,,2,2,100.0,1,2,50.0,0,5,0.0,1,0,0,0,,0
134,2013,2013-10-13,6,35.257,TEN,@,SEA,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
135,2013,2013-10-20,7,35.264,TEN,,SFO,L 17-31,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
136,2013,2013-11-03,8,35.278,TEN,@,STL,W 28-21,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
137,2013,2013-11-10,9,35.285,TEN,,JAX,L 27-29,,3,3,100.0,2,2,100.0,0,9,0.0,1,0,0,0,,0
138,2013,2013-11-14,10,35.289,TEN,,IND,L 27-30,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
139,2013,2013-11-24,11,35.299,TEN,@,OAK,W 23-19,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
140,2013,2013-12-01,12,35.306,TEN,@,IND,L 14-22,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
141,2013,2013-12-08,13,35.313,TEN,@,DEN,L 28-51,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
142,2013,2013-12-15,14,35.320,TEN,,ARI,L 34-37,,4,4,100.0,2,3,66.7,0,10,0.0,1,0,0,0,,0
143,2013,2013-12-22,15,35.327,TEN,@,JAX,W 20-16,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
144,2013,2013-12-29,16,35.334,TEN,,HOU,W 16-10,,1,1,100.0,3,3,100.0,0,10,0.0,1,0,0,0,,0
