ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-02,1,22.023,DEN,,CIN,W 20-17,0,0,,0
2,1984,1984-09-09,2,22.030,DEN,@,CHI,L 0-27,0,0,,0
3,1984,1984-09-16,3,22.037,DEN,@,CLE,W 24-14,0,0,,0
4,1984,1984-09-23,4,22.044,DEN,,KAN,W 21-0,0,0,,0
5,1984,1984-09-30,5,22.051,DEN,,RAI,W 16-13,0,0,,0
6,1984,1984-10-07,6,22.058,DEN,@,DET,W 28-7,0,0,,0
7,1984,1984-10-15,7,22.066,DEN,,GNB,W 17-14,0,0,,0
8,1984,1984-10-21,8,22.072,DEN,@,BUF,W 37-7,0,0,,0
9,1984,1984-10-28,9,22.079,DEN,@,RAI,W 22-19,0,0,,0
10,1984,1984-11-04,10,22.086,DEN,,NWE,W 26-19,1,2,2.00,0
