ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2000,2000-09-10,2,24.036,CHI,@,TAM,L 0-41,,1,,,,,0.0%,,,
2,2000,2000-09-17,3,24.043,CHI,,NYG,L 7-14,,,,,,,0.0%,,,
3,2000,2000-09-24,4,24.050,CHI,,DET,L 14-21,,,,,,,0.0%,,,
4,2000,2000-10-01,5,24.057,CHI,@,GNB,W 27-24,*,,,,,,0.0%,,,
5,2000,2000-10-08,6,24.064,CHI,,NOR,L 10-31,*,0,,,,,0.0%,,,
6,2000,2000-10-15,7,24.071,CHI,,MIN,L 16-28,,,,,,,0.0%,,,
7,2000,2000-10-22,8,24.078,CHI,@,PHI,L 9-13,*,1,,,,,0.0%,,,
8,2000,2000-11-05,9,24.092,CHI,,IND,W 27-24,*,,,,,,0.0%,,,
9,2000,2000-11-12,10,24.099,CHI,@,BUF,L 3-20,,0,,,,,0.0%,,,
10,2000,2000-11-19,11,24.106,CHI,,TAM,W 13-10,,0,,,,,0.0%,,,
11,2000,2000-11-26,12,24.113,CHI,@,NYJ,L 10-17,,,,,,,0.0%,,,
12,2000,2000-12-10,14,24.127,CHI,,NWE,W 24-17,*,0,,,,,0.0%,,,
13,2000,2000-12-17,15,24.134,CHI,@,SFO,L 0-17,*,1,1,4,4.00,0,100.0%,4.00,0,0
14,2000,2000-12-24,16,24.141,CHI,@,DET,W 23-20,,,,,,,0.0%,,,
15,2001,2001-10-07,3,25.063,CHI,@,ATL,W 31-3,,,,,,,0.0%,,,
16,2001,2001-10-14,4,25.070,CHI,,ARI,W 20-13,,0,,,,,0.0%,,,
17,2001,2001-12-30,15,25.147,CHI,@,DET,W 24-0,,,,,,,0.0%,,,
18,2001,2002-01-06,16,25.154,CHI,,JAX,W 33-13,,0,,,,,0.0%,,,
19,2002,2002-09-08,1,26.034,CHI,,MIN,W 27-23,,,,,,,0.0%,,,
20,2002,2002-09-15,2,26.041,CHI,@,ATL,W 14-13,,,,,,,0.0%,,,
21,2002,2002-09-22,3,26.048,CHI,,NOR,L 23-29,,1,1,6,6.00,0,100.0%,6.00,0,0
22,2002,2002-09-29,4,26.055,CHI,@,BUF,L 27-33,,,,,,,0.0%,,,
23,2002,2002-10-07,5,26.063,CHI,,GNB,L 21-34,,3,1,21,21.00,0,33.3%,7.00,0,0
24,2002,2002-10-20,6,26.076,CHI,@,DET,L 20-23,,2,2,11,5.50,0,100.0%,5.50,0,0
25,2002,2002-10-27,7,26.083,CHI,@,MIN,L 7-25,*,0,,,,,0.0%,,,
26,2002,2002-11-03,8,26.090,CHI,,PHI,L 13-19,,,,,,,0.0%,,,
27,2002,2002-11-10,9,26.097,CHI,,NWE,L 30-33,,,,,,,0.0%,,,
28,2002,2002-11-18,10,26.105,CHI,@,STL,L 16-21,,,,,,,0.0%,,,
29,2002,2002-11-24,11,26.111,CHI,,DET,W 20-17,*,5,3,25,8.33,0,60.0%,5.00,0,0
30,2002,2002-12-01,12,26.118,CHI,@,GNB,L 20-30,*,9,7,58,8.29,2,77.8%,6.44,2,12
31,2003,2003-09-07,1,27.033,CHI,@,SFO,L 7-49,,0,,,,,0.0%,,,
32,2003,2003-09-14,2,27.040,CHI,@,MIN,L 13-24,,,,,,,0.0%,,,
33,2003,2003-09-29,3,27.055,CHI,,GNB,L 23-38,,1,1,6,6.00,0,100.0%,6.00,0,0
34,2003,2003-10-05,4,27.061,CHI,,OAK,W 24-21,,1,1,5,5.00,0,100.0%,5.00,0,0
35,2003,2003-10-12,5,27.068,CHI,@,NOR,L 13-20,,,,,,,0.0%,,,
36,2003,2003-10-19,6,27.075,CHI,@,SEA,L 17-24,,2,2,19,9.50,0,100.0%,9.50,0,0
37,2003,2003-10-26,7,27.082,CHI,,DET,W 24-16,*,7,6,42,7.00,0,85.7%,6.00,0,0
38,2003,2003-11-02,8,27.089,CHI,,SDG,W 20-7,,,,,,,0.0%,,,
39,2003,2003-11-09,9,27.096,CHI,@,DET,L 10-12,,2,1,8,8.00,0,50.0%,4.00,0,0
40,2004,2004-09-12,1,28.038,CHI,,DET,L 16-20,*,2,,,,,0.0%,,,
41,2004,2004-09-19,2,28.045,CHI,@,GNB,W 21-10,*,2,2,15,7.50,0,100.0%,7.50,0,0
42,2004,2004-09-26,3,28.052,CHI,@,MIN,L 22-27,*,2,2,16,8.00,0,100.0%,8.00,0,0
43,2004,2004-10-03,4,28.059,CHI,,PHI,L 9-19,*,3,1,1,1.00,0,33.3%,0.33,0,0
44,2004,2004-10-17,5,28.073,CHI,,WAS,L 10-13,,0,,,,,0.0%,,,
45,2004,2004-10-24,6,28.080,CHI,@,TAM,L 7-19,,1,,,,,0.0%,,,
46,2004,2004-10-31,7,28.087,CHI,,SFO,W 23-13,*,0,,,,,0.0%,,,
47,2004,2004-11-07,8,28.094,CHI,@,NYG,W 28-21,,1,,,,,0.0%,,,
48,2004,2004-11-14,9,28.101,CHI,@,TEN,W 19-17,*,1,,,,,0.0%,,,
49,2004,2004-11-21,10,28.108,CHI,,IND,L 10-41,,1,1,2,2.00,1,100.0%,2.00,1,6
50,2004,2004-11-25,11,28.112,CHI,@,DAL,L 7-21,*,,,,,,0.0%,,,
51,2004,2004-12-05,12,28.122,CHI,,MIN,W 24-14,*,,,,,,0.0%,,,
52,2004,2004-12-12,13,28.129,CHI,@,JAX,L 3-22,*,7,2,19,9.50,0,28.6%,2.71,0,0
53,2004,2004-12-19,14,28.136,CHI,,HOU,L 5-24,,0,,,,,0.0%,,,
54,2004,2004-12-26,15,28.143,CHI,@,DET,L 13-19,*,1,1,7,7.00,0,100.0%,7.00,0,0
55,2004,2005-01-02,16,28.150,CHI,,GNB,L 14-31,,2,2,13,6.50,0,100.0%,6.50,0,0
