ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,23.166,STL,,CAR,L 13-27,,,,,,,,,,,
2,2007,2007-09-16,2,23.173,STL,,SFO,L 16-17,,,,,,,,,,,
3,2007,2007-09-23,3,23.180,STL,@,TAM,L 3-24,,,,,,,,,,,
4,2007,2007-09-30,4,23.187,STL,@,DAL,L 7-35,,,,,,,,,,,
5,2007,2007-10-07,5,23.194,STL,,ARI,L 31-34,,,,,,,,,,,
6,2007,2007-10-14,6,23.201,STL,@,BAL,L 3-22,,,,,,,,,,,
7,2007,2007-10-21,7,23.208,STL,@,SEA,L 6-33,,,,,,,,,,,
8,2007,2007-10-28,8,23.215,STL,,CLE,L 20-27,,,,,,,,,,,
9,2007,2007-11-11,9,23.229,STL,@,NOR,W 37-29,,,,,,,,,,,
10,2007,2007-11-18,10,23.236,STL,@,SFO,W 13-9,,,,,,,,,,,
11,2007,2007-11-25,11,23.243,STL,,SEA,L 19-24,,,,,,,,,,,
12,2007,2007-12-02,12,23.250,STL,,ATL,W 28-16,,1,19,19.00,0,0.0,,,0,0,0
13,2007,2007-12-09,13,23.257,STL,@,CIN,L 10-19,,,,,,,,,,,
14,2007,2007-12-16,14,23.264,STL,,GNB,L 14-33,*,,,,,,,,,,
15,2007,2007-12-20,15,23.268,STL,,PIT,L 24-41,,,,,,,,,,,
16,2007,2007-12-30,16,23.278,STL,@,ARI,L 19-48,,0,0,,0,0.0,,,1,2,0
17,2008,2008-09-07,1,24.164,STL,@,PHI,L 3-38,,0,0,,0,0.0,0,0,0,0,0
18,2008,2008-09-14,2,24.171,STL,,NYG,L 13-41,,0,0,,0,0.0,0,0,0,0,0
19,2008,2008-09-21,3,24.178,STL,@,SEA,L 13-37,,0,0,,0,0.0,0,0,0,0,0
20,2008,2008-09-28,4,24.185,STL,,BUF,L 14-31,,0,0,,0,0.0,0,1,0,0,0
21,2008,2008-10-12,5,24.199,STL,@,WAS,W 19-17,,0,0,,0,0.0,2,0,0,0,0
22,2008,2008-10-19,6,24.206,STL,,DAL,W 34-14,,,,,,,,,,,
23,2008,2008-10-26,7,24.213,STL,@,NWE,L 16-23,,,,,,,,,,,
24,2008,2008-11-02,8,24.220,STL,,ARI,L 13-34,,0,0,,0,0.0,1,0,0,0,0
25,2008,2008-11-09,9,24.227,STL,@,NYJ,L 3-47,,1,11,11.00,0,0.0,0,0,0,0,0
26,2008,2008-11-16,10,24.234,STL,@,SFO,L 16-35,,0,0,,0,0.0,4,1,0,0,0
27,2008,2008-11-23,11,24.241,STL,,CHI,L 3-27,,0,0,,0,0.0,0,0,0,0,0
28,2008,2008-11-30,12,24.248,STL,,MIA,L 12-16,,0,0,,0,0.0,0,0,0,0,0
29,2008,2008-12-07,13,24.255,STL,@,ARI,L 10-34,,0,0,,0,0.0,1,0,0,0,0
30,2008,2008-12-14,14,24.262,STL,,SEA,L 20-23,,,,,,,,,,,
31,2008,2008-12-21,15,24.269,STL,,SFO,L 16-17,,0,0,,0,0.0,0,0,0,0,0
32,2008,2008-12-28,16,24.276,STL,@,ATL,L 27-31,*,0,0,,0,0.0,3,1,1,8,0
33,2009,2009-09-13,1,25.170,STL,@,SEA,L 0-28,*,0,0,,0,0.0,2,1,0,0,0
34,2009,2009-09-20,2,25.177,STL,@,WAS,L 7-9,*,0,0,,0,0.0,2,1,0,0,0
35,2009,2009-09-27,3,25.184,STL,,GNB,L 17-36,*,0,0,,0,0.0,1,0,0,0,0
36,2009,2009-10-04,4,25.191,STL,@,SFO,L 0-35,*,0,0,,0,0.0,2,0,0,0,0
37,2009,2009-10-11,5,25.198,STL,,MIN,L 10-38,,,,,,,,,,,
38,2009,2009-10-18,6,25.205,STL,@,JAX,L 20-23,,0,0,,0,0.0,3,0,0,0,0
39,2009,2009-10-25,7,25.212,STL,,IND,L 6-42,,,,,,,,,,,
40,2009,2009-11-01,8,25.219,STL,@,DET,W 17-10,,0,0,,0,0.0,0,1,0,0,0
