ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,22.055,TAM,@,NOR,L 20-24,,0,0,,0,0,0,0.0,1,0,0,0,0
2,2008,2008-09-14,2,22.062,TAM,,ATL,W 24-9,,0,0,,0,0,0,0.0,0,1,0,0,0
3,2008,2008-09-28,4,22.076,TAM,,GNB,W 30-21,,0,0,,0,0,0,0.0,3,1,0,0,0
4,2008,2008-10-05,5,22.083,TAM,@,DEN,L 13-16,,,,,,,,,,,,,
5,2008,2008-10-12,6,22.090,TAM,,CAR,W 27-3,,0,0,,0,0,0,0.0,1,0,0,0,0
6,2008,2008-10-19,7,22.097,TAM,,SEA,W 20-10,,0,0,,0,0,0,0.0,0,0,0,0,0
7,2008,2008-10-26,8,22.104,TAM,@,DAL,L 9-13,,0,0,,0,0,0,0.0,0,0,0,0,0
8,2008,2008-11-02,9,22.111,TAM,@,KAN,W 30-27,,0,0,,0,0,0,0.0,1,0,0,0,0
9,2008,2008-11-16,10,22.125,TAM,,MIN,W 19-13,,,,,,,,,,,,,
10,2008,2008-11-23,11,22.132,TAM,@,DET,W 38-20,,0,0,,0,0,0,0.0,0,0,0,0,0
11,2008,2008-11-30,12,22.139,TAM,,NOR,W 23-20,,0,0,,0,0,0,0.0,0,0,0,0,0
12,2008,2008-12-08,13,22.147,TAM,@,CAR,L 23-38,,0,0,,0,0,0,0.0,0,0,0,0,0
13,2008,2008-12-14,14,22.153,TAM,@,ATL,L 10-13,,,,,,,,,,,,,
14,2008,2008-12-21,15,22.160,TAM,,SDG,L 24-41,,,,,,,,,,,,,
15,2008,2008-12-28,16,22.167,TAM,,OAK,L 24-31,,0,0,,0,0,0,0.0,0,0,0,0,0
16,2009,2009-09-13,1,23.061,TAM,,DAL,L 21-34,,0,0,,0,0,0,0.0,0,0,0,0,0
17,2009,2009-09-20,2,23.068,TAM,@,BUF,L 20-33,,0,0,,0,0,0,0.0,1,0,0,0,0
18,2009,2009-09-27,3,23.075,TAM,,NYG,L 0-24,,0,0,,0,0,0,0.0,1,0,0,0,0
19,2009,2009-10-04,4,23.082,TAM,@,WAS,L 13-16,*,0,0,,0,0,0,0.0,1,0,0,0,0
20,2009,2009-10-11,5,23.089,TAM,@,PHI,L 14-33,,0,0,,0,0,0,0.0,0,1,0,0,0
21,2009,2009-10-18,6,23.096,TAM,,CAR,L 21-28,,0,0,,0,0,0,0.0,2,0,0,0,0
22,2009,2009-10-25,7,23.103,TAM,,NWE,L 7-35,,0,0,,0,0,0,0.0,4,0,0,0,0
23,2009,2009-11-08,8,23.117,TAM,,GNB,W 38-28,*,0,0,,0,0,0,0.0,1,0,1,36,0
24,2009,2009-11-15,9,23.124,TAM,@,MIA,L 23-25,,,,,,,,,,,,,
25,2009,2009-11-29,11,23.138,TAM,@,ATL,L 17-20,,0,0,,0,0,0,0.0,0,1,0,0,0
26,2009,2009-12-06,12,23.145,TAM,@,CAR,L 6-16,*,0,0,,0,0,0,0.0,4,1,0,0,0
27,2009,2009-12-13,13,23.152,TAM,,NYJ,L 3-26,,0,0,,0,0,0,0.0,3,0,0,0,0
28,2009,2009-12-20,14,23.159,TAM,@,SEA,W 24-7,,0,0,,0,0,0,0.0,1,0,2,0,0
29,2009,2009-12-27,15,23.166,TAM,@,NOR,W 20-17,,0,0,,0,0,0,0.0,4,0,0,0,0
30,2009,2010-01-03,16,23.173,TAM,,ATL,L 10-20,,0,0,,0,0,0,0.0,2,0,0,0,0
31,2010,2010-09-12,1,24.060,TAM,,CLE,W 17-14,,0,0,,0,0,0,0.0,2,0,0,0,0
32,2010,2010-09-19,2,24.067,TAM,@,CAR,W 20-7,,0,0,,0,0,0,0.0,1,1,0,0,0
33,2010,2010-09-26,3,24.074,TAM,,PIT,L 13-38,,,,,,,,,,,,,
34,2010,2010-10-10,4,24.088,TAM,@,CIN,W 24-21,,,,,,,,,,,,,
35,2010,2010-11-07,8,24.116,TAM,@,ATL,L 21-27,,,,,,,,,,,,,
36,2010,2010-11-14,9,24.123,TAM,,CAR,W 31-16,,1,0,0.00,0,0,0,0.0,4,0,0,0,0
37,2010,2010-11-21,10,24.130,TAM,@,SFO,W 21-0,,,,,,,,,,,,,
38,2010,2010-12-05,12,24.144,TAM,,ATL,L 24-28,,,,,,,,,,,,,
39,2010,2010-12-12,13,24.151,TAM,@,WAS,W 17-16,,0,0,,0,0,0,0.0,1,0,0,0,0
40,2010,2010-12-19,14,24.158,TAM,,DET,L 20-23,,0,0,,0,0,0,0.0,0,0,0,0,0
41,2010,2010-12-26,15,24.165,TAM,,SEA,W 38-15,,0,0,,0,0,0,0.0,0,0,0,0,0
42,2010,2011-01-02,16,24.172,TAM,@,NOR,W 23-13,,0,0,,0,0,0,0.0,1,0,0,0,0
43,2011,2011-09-11,1,25.059,TAM,,DET,L 20-27,,,,,,,,,,,,,
44,2011,2011-09-18,2,25.066,TAM,@,MIN,W 24-20,,0,0,,0,0,0,0.0,0,1,0,0,0
45,2011,2011-09-25,3,25.073,TAM,,ATL,W 16-13,,,,,,,,,,,,,
