ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2014,2014-10-12,6,23.260,BAL,@,TAM,W 48-17,,2,2,28,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,1,6
2,2014,2014-10-19,7,23.267,BAL,,ATL,W 29-7,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0
3,2014,2014-10-26,8,23.274,BAL,@,CIN,L 24-27,,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,,0,2,17,8.50,0,0,0
4,2014,2014-12-28,16,23.337,BAL,,CLE,W 20-10,,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
5,2015,2015-09-13,1,24.231,BAL,@,DEN,L 13-19,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
6,2015,2015-09-20,2,24.238,BAL,@,OAK,L 33-37,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,,0,0,0
7,2015,2015-09-27,3,24.245,BAL,,CIN,L 24-28,,2,2,11,5.50,0,100.0%,5.50,1,8,8.00,0,1,26,26.00,0,2,35,17.50,0,0,0
8,2015,2015-10-01,4,24.249,BAL,@,PIT,W 23-20,,2,2,16,8.00,0,100.0%,8.00,1,9,9.00,1,1,24,24.00,0,1,14,14.00,0,1,6
9,2016,2016-12-18,14,25.328,BAL,,PHI,W 27-26,,1,0,0,,0,0.0%,0.00,1,39,39.00,0,0,0,,0,0,0,,0,0,0
10,2016,2016-12-25,15,25.335,BAL,@,PIT,L 27-31,,0,0,0,,0,0.0%,,1,23,23.00,0,0,0,,0,2,25,12.50,0,0,0
11,2016,2017-01-01,16,25.342,BAL,@,CIN,L 10-27,,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,,0,3,38,12.67,0,0,0
12,2017,2017-09-10,1,26.228,BAL,@,CIN,W 20-0,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,3,23,7.67,0,0,0
13,2017,2017-09-17,2,26.235,BAL,,CLE,W 24-10,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,3,19,6.33,0,0,0
14,2017,2017-09-24,3,26.242,BAL,@,JAX,L 7-44,,2,1,3,3.00,0,50.0%,1.50,1,7,7.00,0,0,0,,0,0,0,,0,0,0
15,2017,2017-10-01,4,26.249,BAL,,PIT,L 9-26,,6,4,25,6.25,0,66.7%,4.17,0,0,,0,2,46,23.00,0,1,0,0.00,0,0,0
16,2017,2017-10-08,5,26.256,BAL,@,OAK,W 30-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,2,19,9.50,0,0,0
17,2017,2017-10-15,6,26.263,BAL,,CHI,L 24-27,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,5,132,26.40,1,1,6
18,2017,2017-10-22,7,26.270,BAL,@,MIN,L 16-24,,3,3,31,10.33,0,100.0%,10.33,1,19,19.00,0,0,0,,0,0,0,,0,0,0
19,2017,2017-11-19,10,26.298,BAL,@,GNB,W 23-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,28,28.00,0,0,0
20,2017,2017-12-03,12,26.312,BAL,,DET,W 44-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,28,9.33,0,0,0
21,2017,2017-12-10,13,26.319,BAL,@,PIT,L 38-39,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,1,40,40.00,0,1,0,0.00,0,0,0
22,2017,2017-12-17,14,26.326,BAL,@,CLE,W 27-10,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
23,2017,2017-12-23,15,26.332,BAL,,IND,W 23-16,,2,2,21,10.50,1,100.0%,10.50,1,9,9.00,0,0,0,,0,1,0,0.00,0,1,6
24,2017,2017-12-31,16,26.340,BAL,,CIN,L 27-31,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,3,73,24.33,0,6,42,7.00,0,0,0
