ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1954,1954-10-03,2,22.048,GNB,,CHI,L 3-10,,1,3,33.33,9,0,1,2.8,0,0,3.00,-12.00,0,0,,0
2,1954,1954-10-10,3,22.055,GNB,,SFO,L 17-23,,1,3,33.33,8,0,0,42.4,0,0,2.67,2.67,0,0,,0
3,1954,1954-11-13,8,22.089,GNB,,BAL,W 24-13,,1,2,50.00,5,0,0,56.2,0,0,2.50,2.50,0,0,,0
4,1954,1954-11-21,9,22.097,GNB,,DET,L 17-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
5,1954,1954-12-05,11,22.111,GNB,@,SFO,L 0-35,,6,10,60.00,75,0,0,83.3,0,0,7.50,7.50,1,-3,-3.00,0
6,1954,1954-12-12,12,22.118,GNB,@,RAM,L 27-35,,6,11,54.55,46,0,0,65.0,0,0,4.18,4.18,0,0,,0
