ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-09-08,1,23.035,NYJ,@,RAI,L 0-31,,,,,,,,,,
2,1985,1985-09-15,2,23.042,NYJ,,BUF,W 42-3,,,,,,,,,,
3,1985,1985-09-22,3,23.049,NYJ,@,GNB,W 24-3,,,,,,,,,,
4,1985,1985-09-29,4,23.056,NYJ,,IND,W 25-20,,,,,,,,,,
5,1985,1985-10-06,5,23.063,NYJ,@,CIN,W 29-20,,,,,,,,,,
6,1985,1985-10-14,6,23.071,NYJ,,MIA,W 23-7,,,,,,,,,,
7,1985,1985-10-20,7,23.077,NYJ,@,NWE,L 13-20,,,,,,,,,,
8,1985,1985-10-27,8,23.084,NYJ,,SEA,W 17-14,,,,,,,,,,
9,1985,1985-11-03,9,23.091,NYJ,@,IND,W 35-17,,,,,,,,,,
10,1985,1985-11-10,10,23.098,NYJ,@,MIA,L 17-21,,,,,,,,,,
11,1985,1985-11-17,11,23.105,NYJ,,TAM,W 62-28,,,,,,,,,,
12,1985,1985-11-24,12,23.112,NYJ,,NWE,W 16-13,,,,,,,,,,
13,1985,1985-11-28,13,23.116,NYJ,@,DET,L 20-31,,,,,,,,,,
14,1985,1985-12-08,14,23.126,NYJ,@,BUF,W 27-7,,,,,,,,,,
15,1985,1985-12-14,15,23.132,NYJ,,CHI,L 6-19,,,,,,,,,,
16,1985,1985-12-22,16,23.140,NYJ,,CLE,W 37-10,,,,,,,,,,
17,1986,1986-09-07,1,24.034,NYJ,@,BUF,W 28-24,,,,,,,,,,
18,1986,1986-09-11,2,24.038,NYJ,,NWE,L 6-20,,,,,,,,,,
19,1986,1986-09-21,3,24.048,NYJ,,MIA,W 51-45,,,,,,,,,,
20,1986,1986-09-28,4,24.055,NYJ,@,IND,W 26-7,,,,,,,,,,
21,1986,1986-10-05,5,24.062,NYJ,,BUF,W 14-13,,,,,,,,,,
22,1986,1986-10-12,6,24.069,NYJ,@,NWE,W 31-24,,,,,,,,,,
23,1986,1986-10-20,7,24.077,NYJ,,DEN,W 22-10,,,,,,,,,,
24,1986,1986-10-26,8,24.083,NYJ,,NOR,W 28-23,,,,,,,,,,
25,1986,1986-11-02,9,24.090,NYJ,@,SEA,W 38-7,,,,,,,,,,
26,1986,1986-11-09,10,24.097,NYJ,@,ATL,W 28-14,,,,,,,,,,
27,1986,1986-11-16,11,24.104,NYJ,,IND,W 31-16,,,,,,,,,,
28,1986,1986-11-24,12,24.112,NYJ,@,MIA,L 3-45,,,,,,,,,,
29,1986,1986-11-30,13,24.118,NYJ,,RAM,L 3-17,,,,,,,,,,
30,1986,1986-12-07,14,24.125,NYJ,@,SFO,L 10-24,,,,,,,,,,
31,1986,1986-12-13,15,24.131,NYJ,,PIT,L 24-45,,,,,,,,,,
32,1986,1986-12-21,16,24.139,NYJ,@,CIN,L 21-52,,,,,,,,,,
33,1987,1987-09-13,1,25.040,NYJ,@,BUF,W 31-28,0,0,,0,0,0,,0,,
34,1987,1987-09-21,2,25.048,NYJ,,NWE,W 43-24,0,0,,0,0,0,,0,,
35,1987,1987-10-25,6,25.082,NYJ,@,WAS,L 16-17,0,0,,0,0,0,,0,,
36,1987,1987-11-01,7,25.089,NYJ,,IND,L 14-19,0,0,,0,0,0,,0,,
37,1987,1987-11-09,8,25.097,NYJ,,SEA,W 30-14,1,4,4.00,1,0,0,,0,1,6
38,1987,1987-11-15,9,25.103,NYJ,@,KAN,W 16-9,1,13,13.00,0,0,0,,0,0,0
39,1987,1987-11-22,10,25.110,NYJ,,BUF,L 14-17,0,0,,0,0,0,,0,,
40,1987,1987-11-29,11,25.117,NYJ,,CIN,W 27-20,0,0,,0,0,0,,0,,
41,1987,1987-12-07,12,25.125,NYJ,@,MIA,L 28-37,0,0,,0,1,13,13.00,0,0,0
42,1987,1987-12-13,13,25.131,NYJ,@,NWE,L 20-42,0,0,,0,0,0,,0,,
43,1987,1987-12-20,14,25.138,NYJ,,PHI,L 27-38,0,0,,0,0,0,,0,,
44,1987,1987-12-27,15,25.145,NYJ,@,NYG,L 7-20,0,0,,0,0,0,,0,,
45,1988,1988-09-04,1,26.031,NYJ,@,NWE,L 3-28,1,12,12.00,0,0,0,,0,0,0
46,1988,1988-09-11,2,26.038,NYJ,@,CLE,W 23-3,1,11,11.00,0,0,0,,0,0,0
47,1988,1988-09-18,3,26.045,NYJ,,HOU,W 45-3,0,0,,0,,,,,,
48,1988,1988-09-25,4,26.052,NYJ,@,DET,W 17-10,0,0,,0,,,,,,
49,1988,1988-10-02,5,26.059,NYJ,,KAN,T 17-17,2,13,6.50,0,0,0,,0,0,0
50,1988,1988-10-09,6,26.066,NYJ,@,CIN,L 19-36,0,0,,0,,,,,,
51,1988,1988-10-17,7,26.074,NYJ,,BUF,L 14-37,6,55,9.17,0,0,0,,0,0,0
52,1988,1988-10-23,8,26.080,NYJ,@,MIA,W 44-30,0,0,,0,,,,,,
53,1988,1988-10-30,9,26.087,NYJ,,PIT,W 24-20,3,35,11.67,0,0,0,,0,0,0
54,1988,1988-11-06,10,26.094,NYJ,@,IND,L 14-38,0,0,,0,,,,,,
55,1988,1988-11-13,11,26.101,NYJ,,NWE,L 13-14,0,0,,0,,,,,,
56,1988,1988-11-20,12,26.108,NYJ,@,BUF,L 6-9,0,0,,0,,,,,,
57,1988,1988-11-27,13,26.115,NYJ,,MIA,W 38-34,0,0,,0,,,,,,
58,1988,1988-12-04,14,26.122,NYJ,@,KAN,L 34-38,0,0,,0,,,,,,
59,1988,1988-12-10,15,26.128,NYJ,,IND,W 34-16,1,7,7.00,0,0,0,,0,0,0
60,1989,1989-09-17,2,27.044,NYJ,@,CLE,L 24-38,1,9,9.00,0,0,0,,0,0,0
61,1989,1989-09-24,3,27.051,NYJ,@,MIA,W 40-33,1,9,9.00,0,0,0,,0,0,0
62,1989,1989-10-01,4,27.058,NYJ,,IND,L 10-17,2,18,9.00,0,0,0,,0,0,0
63,1989,1989-10-09,5,27.066,NYJ,,RAI,L 7-14,4,60,15.00,0,0,0,,0,0,0
64,1989,1989-10-15,6,27.072,NYJ,@,NOR,L 14-29,1,16,16.00,0,0,0,,0,0,0
