ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2016,2016-09-11,1,23.286,HOU,,CHI,W 23-14,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,2016,2016-09-18,2,23.293,HOU,,KAN,W 19-12,*,3,1,3,3.00,0,33.3%,1.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
3,2016,2016-10-09,5,23.314,HOU,@,MIN,L 13-31,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,15,15.00,0,0,0,,0,0,0
4,2016,2016-10-16,6,23.321,HOU,,IND,W 26-23,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,1,17,17.00,0,0,0,,0,0,0
5,2016,2016-10-24,7,23.329,HOU,@,DEN,L 9-27,,0,0,0,,0,0.0%,,0,0,,0,1,9,9.00,0,0,0,,0,0,0
6,2016,2016-10-30,8,23.335,HOU,,DET,W 20-13,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
7,2016,2016-11-13,9,23.349,HOU,@,JAX,W 24-21,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
8,2016,2016-11-21,10,23.357,HOU,@,OAK,L 20-27,*,7,5,25,5.00,1,71.4%,3.57,1,1,1.00,0,0,0,,0,1,1,1.00,0,1,6
9,2016,2016-11-27,11,23.363,HOU,,SDG,L 13-21,*,3,1,12,12.00,0,33.3%,4.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0
10,2016,2016-12-04,12,24.004,HOU,@,GNB,L 13-21,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
11,2017,2017-09-10,1,24.284,HOU,,JAX,L 7-29,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
12,2017,2017-09-14,2,24.288,HOU,@,CIN,W 13-9,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0
13,2017,2017-09-24,3,24.298,HOU,@,NWE,L 33-36,,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0
14,2017,2017-10-15,6,24.319,HOU,,CLE,W 33-17,,2,2,-5,-2.50,1,100.0%,-2.50,0,0,,0,0,0,,0,0,0,,0,1,6
15,2017,2017-10-29,7,24.333,HOU,@,SEA,L 38-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
16,2017,2017-11-12,9,24.347,HOU,@,LAR,L 7-33,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,,0,0,0
17,2017,2017-11-19,10,24.354,HOU,,ARI,W 31-21,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0
18,2017,2017-11-27,11,24.362,HOU,@,BAL,L 16-23,*,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0
19,2017,2017-12-03,12,25.003,HOU,@,TEN,L 13-24,,4,4,71,17.75,0,100.0%,17.75,0,0,,0,0,0,,0,1,8,8.00,0,0,0
20,2017,2017-12-25,15,25.025,HOU,,PIT,L 6-34,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,1,7,7.00,0,0,0
21,2017,2017-12-31,16,25.031,HOU,@,IND,L 13-22,*,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,1,-3,-3.00,0,0,0
